Tested at The Flinders University of South Australia

Cell Name:,CP55F_4
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,16.647
Voc (V): ,0.908
FF: ,0.62
Eff (%): ,9.37
Rshunt (Ohms): ,3.75E+4
Rseries (Ohms): ,7.29E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.92243E-3,1.92243E+1,1.92243E+1
9.59200E-1,9.16898E-4,9.16898E+0,8.79489E+0
9.18350E-1,1.36509E-4,1.36509E+0,1.25363E+0
8.77550E-1,-4.23506E-4,-4.23506E+0,-3.71648E+0
8.36750E-1,-7.89806E-4,-7.89806E+0,-6.60870E+0
7.95900E-1,-1.04558E-3,-1.04558E+1,-8.32181E+0
7.55100E-1,-1.19218E-3,-1.19218E+1,-9.00217E+0
7.14300E-1,-1.31138E-3,-1.31138E+1,-9.36717E+0
6.73450E-1,-1.37831E-3,-1.37831E+1,-9.28225E+0
6.32650E-1,-1.44032E-3,-1.44032E+1,-9.11216E+0
5.91850E-1,-1.47706E-3,-1.47706E+1,-8.74200E+0
5.51000E-1,-1.50414E-3,-1.50414E+1,-8.28780E+0
5.10200E-1,-1.54029E-3,-1.54029E+1,-7.85855E+0
4.69400E-1,-1.55005E-3,-1.55005E+1,-7.27593E+0
4.28550E-1,-1.57124E-3,-1.57124E+1,-6.73354E+0
3.87750E-1,-1.58280E-3,-1.58280E+1,-6.13731E+0
3.46950E-1,-1.59253E-3,-1.59253E+1,-5.52529E+0
3.06100E-1,-1.61733E-3,-1.61733E+1,-4.95064E+0
2.65300E-1,-1.62040E-3,-1.62040E+1,-4.29891E+0
2.24500E-1,-1.63677E-3,-1.63677E+1,-3.67456E+0
1.83650E-1,-1.62648E-3,-1.62648E+1,-2.98703E+0
1.42850E-1,-1.65117E-3,-1.65117E+1,-2.35869E+0
1.02050E-1,-1.64543E-3,-1.64543E+1,-1.67916E+0
6.12000E-2,-1.66213E-3,-1.66213E+1,-1.01723E+0
2.04000E-2,-1.66412E-3,-1.66412E+1,-3.39480E-1
-2.04000E-2,-1.66520E-3,-1.66520E+1,3.39702E-1
-6.12000E-2,-1.67669E-3,-1.67669E+1,1.02614E+0
-1.02050E-1,-1.67972E-3,-1.67972E+1,1.71415E+0
-1.42850E-1,-1.70302E-3,-1.70302E+1,2.43277E+0
-1.83650E-1,-1.68633E-3,-1.68634E+1,3.09695E+0
-2.24500E-1,-1.70916E-3,-1.70916E+1,3.83707E+0
-2.65300E-1,-1.69219E-3,-1.69219E+1,4.48938E+0
-3.06100E-1,-1.71305E-3,-1.71305E+1,5.24365E+0
-3.46950E-1,-1.69660E-3,-1.69660E+1,5.88636E+0
-3.87750E-1,-1.71477E-3,-1.71477E+1,6.64901E+0
-4.28550E-1,-1.71538E-3,-1.71538E+1,7.35125E+0
-4.69400E-1,-1.71511E-3,-1.71511E+1,8.05072E+0
-5.10200E-1,-1.73317E-3,-1.73317E+1,8.84263E+0
-5.51000E-1,-1.72724E-3,-1.72724E+1,9.51708E+0
-5.91850E-1,-1.73467E-3,-1.73467E+1,1.02667E+1
-6.32650E-1,-1.73152E-3,-1.73152E+1,1.09544E+1
-6.73450E-1,-1.74193E-3,-1.74193E+1,1.17310E+1
-7.14300E-1,-1.74355E-3,-1.74355E+1,1.24542E+1
-7.55100E-1,-1.74402E-3,-1.74402E+1,1.31691E+1
-7.95900E-1,-1.76045E-3,-1.76045E+1,1.40114E+1
-8.36750E-1,-1.74874E-3,-1.74874E+1,1.46326E+1
-8.77550E-1,-1.76416E-3,-1.76416E+1,1.54814E+1
-9.18350E-1,-1.74876E-3,-1.74876E+1,1.60597E+1
-9.59200E-1,-1.77273E-3,-1.77273E+1,1.70040E+1
-1.00000E+0,-1.75202E-3,-1.75202E+1,1.75202E+1
