Tested at The Flinders University of South Australia

Cell Name:,CP55M_2
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.281
Voc (V): ,0.901
FF: ,0.57
Eff (%): ,8.83
Rshunt (Ohms): ,5.63E+3
Rseries (Ohms): ,7.03E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.25457E-3,2.25457E+1,2.25457E+1
9.59200E-1,1.11085E-3,1.11085E+1,1.06553E+1
9.18350E-1,2.44975E-4,2.44975E+0,2.24973E+0
8.77550E-1,-3.35112E-4,-3.35112E+0,-2.94078E+0
8.36750E-1,-7.04870E-4,-7.04870E+0,-5.89800E+0
7.95900E-1,-9.39146E-4,-9.39146E+0,-7.47466E+0
7.55100E-1,-1.10756E-3,-1.10756E+1,-8.36318E+0
7.14300E-1,-1.22267E-3,-1.22267E+1,-8.73353E+0
6.73450E-1,-1.31097E-3,-1.31097E+1,-8.82875E+0
6.32650E-1,-1.38491E-3,-1.38491E+1,-8.76166E+0
5.91850E-1,-1.44149E-3,-1.44149E+1,-8.53148E+0
5.51000E-1,-1.49426E-3,-1.49426E+1,-8.23337E+0
5.10200E-1,-1.52144E-3,-1.52144E+1,-7.76238E+0
4.69400E-1,-1.56495E-3,-1.56495E+1,-7.34588E+0
4.28550E-1,-1.57641E-3,-1.57641E+1,-6.75570E+0
3.87750E-1,-1.60722E-3,-1.60722E+1,-6.23201E+0
3.46950E-1,-1.62183E-3,-1.62183E+1,-5.62693E+0
3.06100E-1,-1.64019E-3,-1.64019E+1,-5.02061E+0
2.65300E-1,-1.65850E-3,-1.65850E+1,-4.40000E+0
2.24500E-1,-1.67045E-3,-1.67045E+1,-3.75016E+0
1.83650E-1,-1.68915E-3,-1.68915E+1,-3.10213E+0
1.42850E-1,-1.69922E-3,-1.69922E+1,-2.42734E+0
1.02050E-1,-1.70389E-3,-1.70389E+1,-1.73882E+0
6.12000E-2,-1.71439E-3,-1.71439E+1,-1.04921E+0
2.04000E-2,-1.72448E-3,-1.72448E+1,-3.51794E-1
-2.04000E-2,-1.73172E-3,-1.73172E+1,3.53272E-1
-6.12000E-2,-1.73755E-3,-1.73755E+1,1.06338E+0
-1.02050E-1,-1.75102E-3,-1.75102E+1,1.78692E+0
-1.42850E-1,-1.74935E-3,-1.74935E+1,2.49895E+0
-1.83650E-1,-1.76983E-3,-1.76983E+1,3.25029E+0
-2.24500E-1,-1.76807E-3,-1.76807E+1,3.96931E+0
-2.65300E-1,-1.77611E-3,-1.77611E+1,4.71203E+0
-3.06100E-1,-1.78537E-3,-1.78537E+1,5.46501E+0
-3.46950E-1,-1.79456E-3,-1.79456E+1,6.22623E+0
-3.87750E-1,-1.80654E-3,-1.80654E+1,7.00487E+0
-4.28550E-1,-1.81209E-3,-1.81209E+1,7.76569E+0
-4.69400E-1,-1.81745E-3,-1.81745E+1,8.53111E+0
-5.10200E-1,-1.82821E-3,-1.82821E+1,9.32752E+0
-5.51000E-1,-1.82153E-3,-1.82153E+1,1.00366E+1
-5.91850E-1,-1.83146E-3,-1.83146E+1,1.08395E+1
-6.32650E-1,-1.83141E-3,-1.83141E+1,1.15864E+1
-6.73450E-1,-1.84509E-3,-1.84509E+1,1.24258E+1
-7.14300E-1,-1.85586E-3,-1.85587E+1,1.32564E+1
-7.55100E-1,-1.86536E-3,-1.86536E+1,1.40853E+1
-7.95900E-1,-1.87706E-3,-1.87706E+1,1.49395E+1
-8.36750E-1,-1.86799E-3,-1.86799E+1,1.56304E+1
-8.77550E-1,-1.88863E-3,-1.88863E+1,1.65737E+1
-9.18350E-1,-1.87464E-3,-1.87464E+1,1.72158E+1
-9.59200E-1,-1.91179E-3,-1.91179E+1,1.83379E+1
-1.00000E+0,-1.89640E-3,-1.89640E+1,1.89640E+1
