Tested at The Flinders University of South Australia

Cell Name:,CP55H_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.433
Voc (V): ,0.918
FF: ,0.60
Eff (%): ,9.64
Rshunt (Ohms): ,2.82E+4
Rseries (Ohms): ,7.75E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.78959E-3,1.78958E+1,1.78958E+1
9.59200E-1,7.80061E-4,7.80061E+0,7.48234E+0
9.18350E-1,8.07643E-6,8.07643E-2,7.41699E-2
8.77550E-1,-5.18218E-4,-5.18218E+0,-4.54762E+0
8.36750E-1,-8.74206E-4,-8.74206E+0,-7.31492E+0
7.95900E-1,-1.08004E-3,-1.08004E+1,-8.59601E+0
7.55100E-1,-1.24629E-3,-1.24629E+1,-9.41072E+0
7.14300E-1,-1.34139E-3,-1.34139E+1,-9.58153E+0
6.73450E-1,-1.43166E-3,-1.43166E+1,-9.64151E+0
6.32650E-1,-1.48800E-3,-1.48800E+1,-9.41383E+0
5.91850E-1,-1.52612E-3,-1.52612E+1,-9.03232E+0
5.51000E-1,-1.57869E-3,-1.57869E+1,-8.69858E+0
5.10200E-1,-1.58486E-3,-1.58486E+1,-8.08595E+0
4.69400E-1,-1.63117E-3,-1.63117E+1,-7.65672E+0
4.28550E-1,-1.62746E-3,-1.62746E+1,-6.97448E+0
3.87750E-1,-1.65543E-3,-1.65543E+1,-6.41893E+0
3.46950E-1,-1.66294E-3,-1.66294E+1,-5.76957E+0
3.06100E-1,-1.67771E-3,-1.67771E+1,-5.13546E+0
2.65300E-1,-1.69793E-3,-1.69793E+1,-4.50460E+0
2.24500E-1,-1.68863E-3,-1.68863E+1,-3.79097E+0
1.83650E-1,-1.71651E-3,-1.71651E+1,-3.15237E+0
1.42850E-1,-1.70548E-3,-1.70548E+1,-2.43628E+0
1.02050E-1,-1.72609E-3,-1.72609E+1,-1.76148E+0
6.12000E-2,-1.72040E-3,-1.72040E+1,-1.05288E+0
2.04000E-2,-1.74260E-3,-1.74260E+1,-3.55491E-1
-2.04000E-2,-1.74405E-3,-1.74405E+1,3.55786E-1
-6.12000E-2,-1.75095E-3,-1.75095E+1,1.07158E+0
-1.02050E-1,-1.75576E-3,-1.75576E+1,1.79175E+0
-1.42850E-1,-1.75410E-3,-1.75410E+1,2.50574E+0
-1.83650E-1,-1.75700E-3,-1.75700E+1,3.22672E+0
-2.24500E-1,-1.77023E-3,-1.77023E+1,3.97416E+0
-2.65300E-1,-1.76750E-3,-1.76750E+1,4.68918E+0
-3.06100E-1,-1.77892E-3,-1.77892E+1,5.44526E+0
-3.46950E-1,-1.76926E-3,-1.76926E+1,6.13845E+0
-3.87750E-1,-1.77784E-3,-1.77784E+1,6.89359E+0
-4.28550E-1,-1.78874E-3,-1.78874E+1,7.66562E+0
-4.69400E-1,-1.77903E-3,-1.77904E+1,8.35079E+0
-5.10200E-1,-1.79970E-3,-1.79970E+1,9.18208E+0
-5.51000E-1,-1.78957E-3,-1.78957E+1,9.86053E+0
-5.91850E-1,-1.80863E-3,-1.80863E+1,1.07044E+1
-6.32650E-1,-1.80785E-3,-1.80785E+1,1.14374E+1
-6.73450E-1,-1.82497E-3,-1.82497E+1,1.22903E+1
-7.14300E-1,-1.81566E-3,-1.81566E+1,1.29693E+1
-7.55100E-1,-1.83053E-3,-1.83053E+1,1.38224E+1
-7.95900E-1,-1.83222E-3,-1.83222E+1,1.45826E+1
-8.36750E-1,-1.83660E-3,-1.83660E+1,1.53677E+1
-8.77550E-1,-1.84561E-3,-1.84561E+1,1.61962E+1
-9.18350E-1,-1.84548E-3,-1.84548E+1,1.69480E+1
-9.59200E-1,-1.85129E-3,-1.85129E+1,1.77576E+1
-1.00000E+0,-1.86329E-3,-1.86329E+1,1.86329E+1
