Tested at The Flinders University of South Australia

Cell Name:,CP55F_5
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.284
Voc (V): ,0.909
FF: ,0.61
Eff (%): ,9.56
Rshunt (Ohms): ,1.34E+3
Rseries (Ohms): ,7.29E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.91571E-3,1.91571E+1,1.91571E+1
9.59200E-1,9.13784E-4,9.13784E+0,8.76502E+0
9.18350E-1,1.33917E-4,1.33917E+0,1.22982E+0
8.77550E-1,-4.25696E-4,-4.25696E+0,-3.73570E+0
8.36750E-1,-8.07941E-4,-8.07941E+0,-6.76045E+0
7.95900E-1,-1.05542E-3,-1.05542E+1,-8.40008E+0
7.55100E-1,-1.22645E-3,-1.22645E+1,-9.26096E+0
7.14300E-1,-1.33839E-3,-1.33839E+1,-9.56013E+0
6.73450E-1,-1.41825E-3,-1.41825E+1,-9.55119E+0
6.32650E-1,-1.47042E-3,-1.47042E+1,-9.30259E+0
5.91850E-1,-1.50974E-3,-1.50974E+1,-8.93540E+0
5.51000E-1,-1.55175E-3,-1.55175E+1,-8.55013E+0
5.10200E-1,-1.57489E-3,-1.57489E+1,-8.03508E+0
4.69400E-1,-1.60191E-3,-1.60191E+1,-7.51934E+0
4.28550E-1,-1.61533E-3,-1.61533E+1,-6.92250E+0
3.87750E-1,-1.64358E-3,-1.64358E+1,-6.37299E+0
3.46950E-1,-1.64959E-3,-1.64959E+1,-5.72325E+0
3.06100E-1,-1.66698E-3,-1.66698E+1,-5.10262E+0
2.65300E-1,-1.66501E-3,-1.66501E+1,-4.41727E+0
2.24500E-1,-1.69148E-3,-1.69148E+1,-3.79736E+0
1.83650E-1,-1.68030E-3,-1.68030E+1,-3.08587E+0
1.42850E-1,-1.71091E-3,-1.71091E+1,-2.44403E+0
1.02050E-1,-1.70572E-3,-1.70572E+1,-1.74069E+0
6.12000E-2,-1.72596E-3,-1.72596E+1,-1.05629E+0
2.04000E-2,-1.71317E-3,-1.71317E+1,-3.49487E-1
-2.04000E-2,-1.74369E-3,-1.74369E+1,3.55713E-1
-6.12000E-2,-1.73156E-3,-1.73156E+1,1.05971E+0
-1.02050E-1,-1.74701E-3,-1.74701E+1,1.78283E+0
-1.42850E-1,-1.74774E-3,-1.74774E+1,2.49665E+0
-1.83650E-1,-1.76252E-3,-1.76252E+1,3.23688E+0
-2.24500E-1,-1.76626E-3,-1.76626E+1,3.96526E+0
-2.65300E-1,-1.76410E-3,-1.76410E+1,4.68017E+0
-3.06100E-1,-1.77813E-3,-1.77813E+1,5.44284E+0
-3.46950E-1,-1.77096E-3,-1.77096E+1,6.14434E+0
-3.87750E-1,-1.78641E-3,-1.78641E+1,6.92681E+0
-4.28550E-1,-1.78014E-3,-1.78014E+1,7.62878E+0
-4.69400E-1,-1.79161E-3,-1.79161E+1,8.40982E+0
-5.10200E-1,-1.79204E-3,-1.79204E+1,9.14300E+0
-5.51000E-1,-1.78765E-3,-1.78765E+1,9.84994E+0
-5.91850E-1,-1.79216E-3,-1.79216E+1,1.06069E+1
-6.32650E-1,-1.78854E-3,-1.78854E+1,1.13152E+1
-6.73450E-1,-1.81170E-3,-1.81170E+1,1.22009E+1
-7.14300E-1,-1.80107E-3,-1.80107E+1,1.28651E+1
-7.55100E-1,-1.81529E-3,-1.81529E+1,1.37072E+1
-7.95900E-1,-1.80830E-3,-1.80830E+1,1.43923E+1
-8.36750E-1,-1.81282E-3,-1.81282E+1,1.51687E+1
-8.77550E-1,-1.82527E-3,-1.82527E+1,1.60177E+1
-9.18350E-1,-1.81390E-3,-1.81390E+1,1.66580E+1
-9.59200E-1,-1.83913E-3,-1.83913E+1,1.76409E+1
-1.00000E+0,-1.80677E-3,-1.80677E+1,1.80677E+1
