Tested at The Flinders University of South Australia

Cell Name:,CP55E_6
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,13.070
Voc (V): ,0.900
FF: ,0.60
Eff (%): ,7.08
Rshunt (Ohms): ,1.56E+3
Rseries (Ohms): ,7.58E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,3.01763E-3,3.01763E+1,3.01763E+1
9.59200E-1,1.34690E-3,1.34690E+1,1.29195E+1
9.18350E-1,2.36601E-4,2.36601E+0,2.17282E+0
8.77550E-1,-3.01778E-4,-3.01778E+0,-2.64826E+0
8.36750E-1,-6.11931E-4,-6.11931E+0,-5.12033E+0
7.95900E-1,-7.74369E-4,-7.74369E+0,-6.16320E+0
7.55100E-1,-8.10430E-4,-8.10429E+0,-6.11955E+0
7.14300E-1,-9.23783E-4,-9.23783E+0,-6.59858E+0
6.73450E-1,-1.05065E-3,-1.05065E+1,-7.07561E+0
6.32650E-1,-1.02603E-3,-1.02603E+1,-6.49120E+0
5.91850E-1,-1.04334E-3,-1.04333E+1,-6.17498E+0
5.51000E-1,-1.08753E-3,-1.08753E+1,-5.99230E+0
5.10200E-1,-1.11036E-3,-1.11036E+1,-5.66506E+0
4.69400E-1,-1.13194E-3,-1.13194E+1,-5.31331E+0
4.28550E-1,-1.15834E-3,-1.15834E+1,-4.96407E+0
3.87750E-1,-1.17028E-3,-1.17028E+1,-4.53775E+0
3.46950E-1,-1.19753E-3,-1.19753E+1,-4.15484E+0
3.06100E-1,-1.20756E-3,-1.20756E+1,-3.69634E+0
2.65300E-1,-1.23505E-3,-1.23505E+1,-3.27660E+0
2.24500E-1,-1.23775E-3,-1.23775E+1,-2.77875E+0
1.83650E-1,-1.26025E-3,-1.26025E+1,-2.31445E+0
1.42850E-1,-1.26958E-3,-1.26958E+1,-1.81359E+0
1.02050E-1,-1.27710E-3,-1.27710E+1,-1.30328E+0
6.12000E-2,-1.29321E-3,-1.29321E+1,-7.91446E-1
2.04000E-2,-1.29393E-3,-1.29393E+1,-2.63961E-1
-2.04000E-2,-1.32005E-3,-1.32005E+1,2.69290E-1
-6.12000E-2,-1.31799E-3,-1.31799E+1,8.06612E-1
-1.02050E-1,-1.33096E-3,-1.33096E+1,1.35824E+0
-1.42850E-1,-1.33865E-3,-1.33865E+1,1.91226E+0
-1.83650E-1,-1.34841E-3,-1.34841E+1,2.47635E+0
-2.24500E-1,-1.36225E-3,-1.36225E+1,3.05825E+0
-2.65300E-1,-1.35064E-3,-1.35064E+1,3.58325E+0
-3.06100E-1,-1.38329E-3,-1.38329E+1,4.23425E+0
-3.46950E-1,-1.37068E-3,-1.37068E+1,4.75558E+0
-3.87750E-1,-1.39827E-3,-1.39827E+1,5.42177E+0
-4.28550E-1,-1.39271E-3,-1.39271E+1,5.96845E+0
-4.69400E-1,-1.40493E-3,-1.40493E+1,6.59472E+0
-5.10200E-1,-1.41569E-3,-1.41569E+1,7.22282E+0
-5.51000E-1,-1.41442E-3,-1.41442E+1,7.79344E+0
-5.91850E-1,-1.47471E-3,-1.47471E+1,8.72806E+0
-6.32650E-1,-1.47754E-3,-1.47754E+1,9.34766E+0
-6.73450E-1,-1.49347E-3,-1.49347E+1,1.00578E+1
-7.14300E-1,-1.48714E-3,-1.48714E+1,1.06226E+1
-7.55100E-1,-1.48632E-3,-1.48632E+1,1.12232E+1
-7.95900E-1,-1.55309E-3,-1.55309E+1,1.23610E+1
-8.36750E-1,-1.73424E-3,-1.73424E+1,1.45113E+1
-8.77550E-1,-1.76710E-3,-1.76710E+1,1.55072E+1
-9.18350E-1,-1.73812E-3,-1.73812E+1,1.59620E+1
-9.59200E-1,-1.73444E-3,-1.73444E+1,1.66367E+1
-1.00000E+0,-1.74390E-3,-1.74390E+1,1.74390E+1
