Tested at The Flinders University of South Australia

Cell Name:,CP55F_6
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.117
Voc (V): ,0.909
FF: ,0.61
Eff (%): ,9.54
Rshunt (Ohms): ,4.28E+3
Rseries (Ohms): ,7.16E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.01941E-3,2.01941E+1,2.01941E+1
9.59200E-1,9.44704E-4,9.44704E+0,9.06160E+0
9.18350E-1,1.28075E-4,1.28075E+0,1.17618E+0
8.77550E-1,-4.41909E-4,-4.41909E+0,-3.87797E+0
8.36750E-1,-8.23408E-4,-8.23408E+0,-6.88987E+0
7.95900E-1,-1.06460E-3,-1.06460E+1,-8.47314E+0
7.55100E-1,-1.22850E-3,-1.22850E+1,-9.27637E+0
7.14300E-1,-1.33190E-3,-1.33190E+1,-9.51373E+0
6.73450E-1,-1.41609E-3,-1.41609E+1,-9.53664E+0
6.32650E-1,-1.46653E-3,-1.46653E+1,-9.27799E+0
5.91850E-1,-1.51747E-3,-1.51747E+1,-8.98118E+0
5.51000E-1,-1.53673E-3,-1.53673E+1,-8.46737E+0
5.10200E-1,-1.57580E-3,-1.57580E+1,-8.03972E+0
4.69400E-1,-1.58890E-3,-1.58890E+1,-7.45828E+0
4.28550E-1,-1.61052E-3,-1.61052E+1,-6.90187E+0
3.87750E-1,-1.62923E-3,-1.62923E+1,-6.31735E+0
3.46950E-1,-1.63750E-3,-1.63750E+1,-5.68132E+0
3.06100E-1,-1.65544E-3,-1.65544E+1,-5.06732E+0
2.65300E-1,-1.66576E-3,-1.66576E+1,-4.41925E+0
2.24500E-1,-1.67312E-3,-1.67312E+1,-3.75615E+0
1.83650E-1,-1.68566E-3,-1.68566E+1,-3.09572E+0
1.42850E-1,-1.68911E-3,-1.68911E+1,-2.41289E+0
1.02050E-1,-1.69553E-3,-1.69553E+1,-1.73029E+0
6.12000E-2,-1.70475E-3,-1.70475E+1,-1.04331E+0
2.04000E-2,-1.70693E-3,-1.70693E+1,-3.48213E-1
-2.04000E-2,-1.71646E-3,-1.71646E+1,3.50159E-1
-6.12000E-2,-1.72697E-3,-1.72697E+1,1.05691E+0
-1.02050E-1,-1.72430E-3,-1.72430E+1,1.75965E+0
-1.42850E-1,-1.73555E-3,-1.73555E+1,2.47924E+0
-1.83650E-1,-1.73315E-3,-1.73315E+1,3.18294E+0
-2.24500E-1,-1.73978E-3,-1.73978E+1,3.90582E+0
-2.65300E-1,-1.75932E-3,-1.75932E+1,4.66748E+0
-3.06100E-1,-1.73359E-3,-1.73359E+1,5.30651E+0
-3.46950E-1,-1.76814E-3,-1.76814E+1,6.13457E+0
-3.87750E-1,-1.74435E-3,-1.74434E+1,6.76370E+0
-4.28550E-1,-1.76890E-3,-1.76890E+1,7.58063E+0
-4.69400E-1,-1.77136E-3,-1.77136E+1,8.31477E+0
-5.10200E-1,-1.75883E-3,-1.75883E+1,8.97355E+0
-5.51000E-1,-1.79035E-3,-1.79034E+1,9.86480E+0
-5.91850E-1,-1.76303E-3,-1.76303E+1,1.04345E+1
-6.32650E-1,-1.78891E-3,-1.78891E+1,1.13176E+1
-6.73450E-1,-1.77079E-3,-1.77079E+1,1.19254E+1
-7.14300E-1,-1.79438E-3,-1.79438E+1,1.28173E+1
-7.55100E-1,-1.78337E-3,-1.78337E+1,1.34662E+1
-7.95900E-1,-1.79415E-3,-1.79414E+1,1.42796E+1
-8.36750E-1,-1.78863E-3,-1.78863E+1,1.49664E+1
-8.77550E-1,-1.79644E-3,-1.79644E+1,1.57647E+1
-9.18350E-1,-1.79531E-3,-1.79531E+1,1.64872E+1
-9.59200E-1,-1.79283E-3,-1.79283E+1,1.71969E+1
-1.00000E+0,-1.80769E-3,-1.80769E+1,1.80769E+1
