Tested at The Flinders University of South Australia

Cell Name:,CP55E_4
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.044
Voc (V): ,0.916
FF: ,0.63
Eff (%): ,8.15
Rshunt (Ohms): ,4.24E+3
Rseries (Ohms): ,6.71E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.73585E-3,2.73585E+1,2.73585E+1
9.59200E-1,1.12926E-3,1.12926E+1,1.08318E+1
9.18350E-1,4.06057E-5,4.06057E-1,3.72902E-1
8.77550E-1,-5.67287E-4,-5.67287E+0,-4.97823E+0
8.36750E-1,-8.42467E-4,-8.42467E+0,-7.04934E+0
7.95900E-1,-9.96336E-4,-9.96336E+0,-7.92984E+0
7.55100E-1,-1.07917E-3,-1.07917E+1,-8.14883E+0
7.14300E-1,-1.14098E-3,-1.14098E+1,-8.15003E+0
6.73450E-1,-1.17450E-3,-1.17449E+1,-7.90964E+0
6.32650E-1,-1.21269E-3,-1.21269E+1,-7.67206E+0
5.91850E-1,-1.23967E-3,-1.23967E+1,-7.33700E+0
5.51000E-1,-1.25569E-3,-1.25569E+1,-6.91886E+0
5.10200E-1,-1.28356E-3,-1.28356E+1,-6.54870E+0
4.69400E-1,-1.28527E-3,-1.28527E+1,-6.03306E+0
4.28550E-1,-1.30643E-3,-1.30643E+1,-5.59871E+0
3.87750E-1,-1.30728E-3,-1.30728E+1,-5.06897E+0
3.46950E-1,-1.33100E-3,-1.33100E+1,-4.61791E+0
3.06100E-1,-1.28034E-3,-1.28034E+1,-3.91911E+0
2.65300E-1,-1.31614E-3,-1.31614E+1,-3.49173E+0
2.24500E-1,-1.33026E-3,-1.33026E+1,-2.98642E+0
1.83650E-1,-1.33951E-3,-1.33951E+1,-2.46001E+0
1.42850E-1,-1.36572E-3,-1.36572E+1,-1.95093E+0
1.02050E-1,-1.37778E-3,-1.37778E+1,-1.40602E+0
6.12000E-2,-1.39084E-3,-1.39084E+1,-8.51197E-1
2.04000E-2,-1.39955E-3,-1.39955E+1,-2.85508E-1
-2.04000E-2,-1.40917E-3,-1.40917E+1,2.87471E-1
-6.12000E-2,-1.42676E-3,-1.42676E+1,8.73175E-1
-1.02050E-1,-1.43215E-3,-1.43215E+1,1.46151E+0
-1.42850E-1,-1.45017E-3,-1.45017E+1,2.07156E+0
-1.83650E-1,-1.44896E-3,-1.44896E+1,2.66101E+0
-2.24500E-1,-1.47426E-3,-1.47426E+1,3.30972E+0
-2.65300E-1,-1.47598E-3,-1.47598E+1,3.91576E+0
-3.06100E-1,-1.58144E-3,-1.58144E+1,4.84080E+0
-3.46950E-1,-1.61089E-3,-1.61089E+1,5.58898E+0
-3.87750E-1,-1.61268E-3,-1.61268E+1,6.25316E+0
-4.28550E-1,-1.60418E-3,-1.60419E+1,6.87473E+0
-4.69400E-1,-1.58741E-3,-1.58741E+1,7.45128E+0
-5.10200E-1,-1.57238E-3,-1.57238E+1,8.02231E+0
-5.51000E-1,-1.56534E-3,-1.56534E+1,8.62501E+0
-5.91850E-1,-1.58510E-3,-1.58510E+1,9.38139E+0
-6.32650E-1,-1.65880E-3,-1.65880E+1,1.04944E+1
-6.73450E-1,-1.69660E-3,-1.69660E+1,1.14258E+1
-7.14300E-1,-1.68252E-3,-1.68252E+1,1.20182E+1
-7.55100E-1,-1.98549E-3,-1.98549E+1,1.49924E+1
-7.95900E-1,-2.04636E-3,-2.04636E+1,1.62870E+1
-8.36750E-1,-1.88112E-3,-1.88112E+1,1.57403E+1
-8.77550E-1,-1.83678E-3,-1.83678E+1,1.61186E+1
-9.18350E-1,-1.93325E-3,-1.93325E+1,1.77540E+1
-9.59200E-1,-1.93828E-3,-1.93828E+1,1.85920E+1
-1.00000E+0,-1.97552E-3,-1.97552E+1,1.97552E+1
