Tested at The Flinders University of South Australia

Cell Name:,CP55K_5
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.784
Voc (V): ,0.915
FF: ,0.66
Eff (%): ,8.88
Rshunt (Ohms): ,1.55E+3
Rseries (Ohms): ,6.46E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.55017E-3,2.55017E+1,2.55017E+1
9.59200E-1,1.09541E-3,1.09541E+1,1.05072E+1
9.18350E-1,5.82188E-5,5.82188E-1,5.34653E-1
8.77550E-1,-5.73382E-4,-5.73382E+0,-5.03171E+0
8.36750E-1,-9.17152E-4,-9.17152E+0,-7.67427E+0
7.95900E-1,-1.08291E-3,-1.08291E+1,-8.61890E+0
7.55100E-1,-1.17651E-3,-1.17651E+1,-8.88380E+0
7.14300E-1,-1.24116E-3,-1.24116E+1,-8.86562E+0
6.73450E-1,-1.29101E-3,-1.29101E+1,-8.69429E+0
6.32650E-1,-1.31588E-3,-1.31588E+1,-8.32490E+0
5.91850E-1,-1.34018E-3,-1.34018E+1,-7.93186E+0
5.51000E-1,-1.36158E-3,-1.36158E+1,-7.50230E+0
5.10200E-1,-1.37150E-3,-1.37150E+1,-6.99741E+0
4.69400E-1,-1.39524E-3,-1.39524E+1,-6.54926E+0
4.28550E-1,-1.39785E-3,-1.39785E+1,-5.99048E+0
3.87750E-1,-1.41902E-3,-1.41902E+1,-5.50226E+0
3.46950E-1,-1.41002E-3,-1.41002E+1,-4.89207E+0
3.06100E-1,-1.43284E-3,-1.43284E+1,-4.38591E+0
2.65300E-1,-1.43893E-3,-1.43893E+1,-3.81748E+0
2.24500E-1,-1.44115E-3,-1.44115E+1,-3.23538E+0
1.83650E-1,-1.45124E-3,-1.45124E+1,-2.66520E+0
1.42850E-1,-1.44747E-3,-1.44747E+1,-2.06771E+0
1.02050E-1,-1.47539E-3,-1.47539E+1,-1.50564E+0
6.12000E-2,-1.45689E-3,-1.45689E+1,-8.91615E-1
2.04000E-2,-1.49156E-3,-1.49156E+1,-3.04279E-1
-2.04000E-2,-1.46522E-3,-1.46522E+1,2.98904E-1
-6.12000E-2,-1.50028E-3,-1.50028E+1,9.18171E-1
-1.02050E-1,-1.48504E-3,-1.48504E+1,1.51548E+0
-1.42850E-1,-1.50065E-3,-1.50065E+1,2.14368E+0
-1.83650E-1,-1.49107E-3,-1.49107E+1,2.73835E+0
-2.24500E-1,-1.49970E-3,-1.49970E+1,3.36682E+0
-2.65300E-1,-1.51345E-3,-1.51345E+1,4.01519E+0
-3.06100E-1,-1.50631E-3,-1.50631E+1,4.61083E+0
-3.46950E-1,-1.56610E-3,-1.56610E+1,5.43357E+0
-3.87750E-1,-1.53841E-3,-1.53841E+1,5.96519E+0
-4.28550E-1,-1.54232E-3,-1.54231E+1,6.60959E+0
-4.69400E-1,-1.52899E-3,-1.52899E+1,7.17709E+0
-5.10200E-1,-1.54974E-3,-1.54974E+1,7.90675E+0
-5.51000E-1,-1.53670E-3,-1.53670E+1,8.46720E+0
-5.91850E-1,-1.53470E-3,-1.53470E+1,9.08312E+0
-6.32650E-1,-1.55036E-3,-1.55036E+1,9.80837E+0
-6.73450E-1,-1.53349E-3,-1.53349E+1,1.03273E+1
-7.14300E-1,-1.55158E-3,-1.55158E+1,1.10830E+1
-7.55100E-1,-1.54017E-3,-1.54017E+1,1.16298E+1
-7.95900E-1,-1.55427E-3,-1.55427E+1,1.23704E+1
-8.36750E-1,-1.56282E-3,-1.56282E+1,1.30769E+1
-8.77550E-1,-1.55720E-3,-1.55720E+1,1.36652E+1
-9.18350E-1,-1.67237E-3,-1.67237E+1,1.53582E+1
-9.59200E-1,-1.63442E-3,-1.63442E+1,1.56773E+1
-1.00000E+0,-1.66880E-3,-1.66880E+1,1.66880E+1
