Tested at The Flinders University of South Australia

Cell Name:,CP55C_3
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,18.164
Voc (V): ,0.915
FF: ,0.61
Eff (%): ,10.10
Rshunt (Ohms): ,6.43E+3
Rseries (Ohms): ,8.90E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.82372E-3,1.82372E+1,1.82372E+1
9.59200E-1,9.38520E-4,9.38520E+0,9.00228E+0
9.18350E-1,4.17083E-5,4.17083E-1,3.83029E-1
8.77550E-1,-4.16517E-4,-4.16517E+0,-3.65515E+0
8.36750E-1,-8.91432E-4,-8.91432E+0,-7.45906E+0
7.95900E-1,-1.14422E-3,-1.14421E+1,-9.10681E+0
7.55100E-1,-1.30050E-3,-1.30050E+1,-9.82007E+0
7.14300E-1,-1.41428E-3,-1.41428E+1,-1.01022E+1
6.73450E-1,-1.49491E-3,-1.49491E+1,-1.00675E+1
6.32650E-1,-1.55225E-3,-1.55225E+1,-9.82033E+0
5.91850E-1,-1.60143E-3,-1.60143E+1,-9.47805E+0
5.51000E-1,-1.62843E-3,-1.62843E+1,-8.97264E+0
5.10200E-1,-1.65512E-3,-1.65512E+1,-8.44441E+0
4.69400E-1,-1.67632E-3,-1.67632E+1,-7.86865E+0
4.28550E-1,-1.69787E-3,-1.69787E+1,-7.27621E+0
3.87750E-1,-1.71566E-3,-1.71566E+1,-6.65247E+0
3.46950E-1,-1.73680E-3,-1.73681E+1,-6.02584E+0
3.06100E-1,-1.73211E-3,-1.73211E+1,-5.30199E+0
2.65300E-1,-1.76115E-3,-1.76115E+1,-4.67234E+0
2.24500E-1,-1.75694E-3,-1.75694E+1,-3.94432E+0
1.83650E-1,-1.78374E-3,-1.78374E+1,-3.27585E+0
1.42850E-1,-1.77541E-3,-1.77541E+1,-2.53618E+0
1.02050E-1,-1.80204E-3,-1.80204E+1,-1.83898E+0
6.12000E-2,-1.79295E-3,-1.79295E+1,-1.09729E+0
2.04000E-2,-1.81325E-3,-1.81325E+1,-3.69903E-1
-2.04000E-2,-1.81960E-3,-1.81960E+1,3.71198E-1
-6.12000E-2,-1.82176E-3,-1.82176E+1,1.11491E+0
-1.02050E-1,-1.82511E-3,-1.82511E+1,1.86252E+0
-1.42850E-1,-1.82964E-3,-1.82964E+1,2.61364E+0
-1.83650E-1,-1.83093E-3,-1.83093E+1,3.36251E+0
-2.24500E-1,-1.83840E-3,-1.83840E+1,4.12721E+0
-2.65300E-1,-1.84420E-3,-1.84420E+1,4.89266E+0
-3.06100E-1,-1.83786E-3,-1.83787E+1,5.62570E+0
-3.46950E-1,-1.85095E-3,-1.85095E+1,6.42186E+0
-3.87750E-1,-1.85102E-3,-1.85102E+1,7.17734E+0
-4.28550E-1,-1.86162E-3,-1.86162E+1,7.97796E+0
-4.69400E-1,-1.85871E-3,-1.85871E+1,8.72479E+0
-5.10200E-1,-1.86285E-3,-1.86285E+1,9.50428E+0
-5.51000E-1,-1.86160E-3,-1.86160E+1,1.02574E+1
-5.91850E-1,-1.87829E-3,-1.87829E+1,1.11167E+1
-6.32650E-1,-1.85853E-3,-1.85853E+1,1.17580E+1
-6.73450E-1,-1.89897E-3,-1.89897E+1,1.27886E+1
-7.14300E-1,-1.87522E-3,-1.87522E+1,1.33947E+1
-7.55100E-1,-1.89933E-3,-1.89933E+1,1.43419E+1
-7.95900E-1,-2.03712E-3,-2.03712E+1,1.62135E+1
-8.36750E-1,-1.99518E-3,-1.99518E+1,1.66946E+1
-8.77550E-1,-2.01975E-3,-2.01975E+1,1.77243E+1
-9.18350E-1,-2.01775E-3,-2.01775E+1,1.85300E+1
-9.59200E-1,-2.07627E-3,-2.07627E+1,1.99156E+1
-1.00000E+0,-2.07764E-3,-2.07764E+1,2.07764E+1
