Tested at The Flinders University of South Australia

Cell Name:,CP55G_2
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,19.762
Voc (V): ,0.918
FF: ,0.59
Eff (%): ,10.78
Rshunt (Ohms): ,3.15E+3
Rseries (Ohms): ,7.17E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.83122E-3,1.83122E+1,1.83122E+1
9.59200E-1,7.99045E-4,7.99045E+0,7.66444E+0
9.18350E-1,4.81307E-6,4.81307E-2,4.42009E-2
8.77550E-1,-5.63979E-4,-5.63979E+0,-4.94920E+0
8.36750E-1,-9.45494E-4,-9.45494E+0,-7.91142E+0
7.95900E-1,-1.20235E-3,-1.20235E+1,-9.56946E+0
7.55100E-1,-1.38229E-3,-1.38229E+1,-1.04377E+1
7.14300E-1,-1.49801E-3,-1.49801E+1,-1.07003E+1
6.73450E-1,-1.60033E-3,-1.60033E+1,-1.07774E+1
6.32650E-1,-1.66619E-3,-1.66619E+1,-1.05411E+1
5.91850E-1,-1.71256E-3,-1.71256E+1,-1.01358E+1
5.51000E-1,-1.76470E-3,-1.76470E+1,-9.72350E+0
5.10200E-1,-1.78546E-3,-1.78546E+1,-9.10940E+0
4.69400E-1,-1.82211E-3,-1.82211E+1,-8.55300E+0
4.28550E-1,-1.84830E-3,-1.84829E+1,-7.92087E+0
3.87750E-1,-1.86123E-3,-1.86123E+1,-7.21692E+0
3.46950E-1,-1.88321E-3,-1.88321E+1,-6.53379E+0
3.06100E-1,-1.89352E-3,-1.89352E+1,-5.79606E+0
2.65300E-1,-1.91089E-3,-1.91090E+1,-5.06960E+0
2.24500E-1,-1.91651E-3,-1.91651E+1,-4.30257E+0
1.83650E-1,-1.93898E-3,-1.93898E+1,-3.56094E+0
1.42850E-1,-1.94734E-3,-1.94734E+1,-2.78178E+0
1.02050E-1,-1.94775E-3,-1.94775E+1,-1.98767E+0
6.12000E-2,-1.96372E-3,-1.96372E+1,-1.20180E+0
2.04000E-2,-1.96974E-3,-1.96974E+1,-4.01827E-1
-2.04000E-2,-1.98269E-3,-1.98269E+1,4.04469E-1
-6.12000E-2,-1.98391E-3,-1.98391E+1,1.21415E+0
-1.02050E-1,-1.99135E-3,-1.99135E+1,2.03217E+0
-1.42850E-1,-1.98974E-3,-1.98974E+1,2.84234E+0
-1.83650E-1,-2.00091E-3,-2.00091E+1,3.67468E+0
-2.24500E-1,-2.01008E-3,-2.01008E+1,4.51262E+0
-2.65300E-1,-2.01109E-3,-2.01109E+1,5.33542E+0
-3.06100E-1,-2.02182E-3,-2.02182E+1,6.18879E+0
-3.46950E-1,-2.00869E-3,-2.00869E+1,6.96915E+0
-3.87750E-1,-2.03997E-3,-2.03997E+1,7.90998E+0
-4.28550E-1,-2.02495E-3,-2.02495E+1,8.67792E+0
-4.69400E-1,-2.04839E-3,-2.04839E+1,9.61513E+0
-5.10200E-1,-2.04513E-3,-2.04513E+1,1.04342E+1
-5.51000E-1,-2.04936E-3,-2.04936E+1,1.12920E+1
-5.91850E-1,-2.06220E-3,-2.06220E+1,1.22051E+1
-6.32650E-1,-2.05256E-3,-2.05256E+1,1.29855E+1
-6.73450E-1,-2.07241E-3,-2.07241E+1,1.39566E+1
-7.14300E-1,-2.06588E-3,-2.06588E+1,1.47566E+1
-7.55100E-1,-2.07844E-3,-2.07844E+1,1.56943E+1
-7.95900E-1,-2.08741E-3,-2.08741E+1,1.66137E+1
-8.36750E-1,-2.08333E-3,-2.08333E+1,1.74323E+1
-8.77550E-1,-2.10549E-3,-2.10549E+1,1.84767E+1
-9.18350E-1,-2.08899E-3,-2.08899E+1,1.91843E+1
-9.59200E-1,-2.11436E-3,-2.11436E+1,2.02809E+1
-1.00000E+0,-2.10561E-3,-2.10561E+1,2.10561E+1
