Tested at The Flinders University of South Australia

Cell Name:,CP55K_2
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.678
Voc (V): ,0.916
FF: ,0.67
Eff (%): ,9.00
Rshunt (Ohms): ,4.47E+3
Rseries (Ohms): ,6.32E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.53932E-3,2.53932E+1,2.53932E+1
9.59200E-1,1.06484E-3,1.06484E+1,1.02139E+1
9.18350E-1,3.48985E-5,3.48985E-1,3.20491E-1
8.77550E-1,-6.10903E-4,-6.10903E+0,-5.36098E+0
8.36750E-1,-9.29356E-4,-9.29356E+0,-7.77638E+0
7.95900E-1,-1.10401E-3,-1.10401E+1,-8.78683E+0
7.55100E-1,-1.19251E-3,-1.19251E+1,-9.00464E+0
7.14300E-1,-1.24472E-3,-1.24472E+1,-8.89106E+0
6.73450E-1,-1.29335E-3,-1.29335E+1,-8.71004E+0
6.32650E-1,-1.30254E-3,-1.30254E+1,-8.24052E+0
5.91850E-1,-1.34550E-3,-1.34550E+1,-7.96334E+0
5.51000E-1,-1.35143E-3,-1.35143E+1,-7.44638E+0
5.10200E-1,-1.37112E-3,-1.37111E+1,-6.99543E+0
4.69400E-1,-1.37614E-3,-1.37614E+1,-6.45959E+0
4.28550E-1,-1.38439E-3,-1.38439E+1,-5.93281E+0
3.87750E-1,-1.40730E-3,-1.40729E+1,-5.45679E+0
3.46950E-1,-1.40543E-3,-1.40543E+1,-4.87615E+0
3.06100E-1,-1.43020E-3,-1.43020E+1,-4.37784E+0
2.65300E-1,-1.42029E-3,-1.42029E+1,-3.76803E+0
2.24500E-1,-1.44286E-3,-1.44286E+1,-3.23923E+0
1.83650E-1,-1.44129E-3,-1.44128E+1,-2.64692E+0
1.42850E-1,-1.44818E-3,-1.44818E+1,-2.06873E+0
1.02050E-1,-1.45733E-3,-1.45733E+1,-1.48721E+0
6.12000E-2,-1.45587E-3,-1.45587E+1,-8.90994E-1
2.04000E-2,-1.47232E-3,-1.47232E+1,-3.00354E-1
-2.04000E-2,-1.46320E-3,-1.46320E+1,2.98494E-1
-6.12000E-2,-1.47508E-3,-1.47508E+1,9.02750E-1
-1.02050E-1,-1.47311E-3,-1.47311E+1,1.50331E+0
-1.42850E-1,-1.47650E-3,-1.47650E+1,2.10917E+0
-1.83650E-1,-1.48657E-3,-1.48657E+1,2.73009E+0
-2.24500E-1,-1.48989E-3,-1.48989E+1,3.34481E+0
-2.65300E-1,-1.49275E-3,-1.49275E+1,3.96028E+0
-3.06100E-1,-1.51013E-3,-1.51013E+1,4.62250E+0
-3.46950E-1,-1.50089E-3,-1.50089E+1,5.20734E+0
-3.87750E-1,-1.52104E-3,-1.52104E+1,5.89782E+0
-4.28550E-1,-1.50743E-3,-1.50743E+1,6.46010E+0
-4.69400E-1,-1.52664E-3,-1.52664E+1,7.16604E+0
-5.10200E-1,-1.51874E-3,-1.51874E+1,7.74862E+0
-5.51000E-1,-1.52309E-3,-1.52309E+1,8.39224E+0
-5.91850E-1,-1.53586E-3,-1.53586E+1,9.09001E+0
-6.32650E-1,-2.08272E-3,-2.08272E+1,1.31763E+1
-6.73450E-1,-1.76202E-3,-1.76202E+1,1.18663E+1
-7.14300E-1,-1.73989E-3,-1.73989E+1,1.24280E+1
-7.55100E-1,-1.75376E-3,-1.75376E+1,1.32427E+1
-7.95900E-1,-1.75096E-3,-1.75096E+1,1.39359E+1
-8.36750E-1,-1.76458E-3,-1.76458E+1,1.47651E+1
-8.77550E-1,-1.77600E-3,-1.77599E+1,1.55852E+1
-9.18350E-1,-1.77021E-3,-1.77021E+1,1.62568E+1
-9.59200E-1,-1.78252E-3,-1.78252E+1,1.70980E+1
-1.00000E+0,-1.77458E-3,-1.77458E+1,1.77458E+1
