Tested at The Flinders University of South Australia

Cell Name:,CP55A_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.621
Voc (V): ,0.929
FF: ,0.60
Eff (%): ,9.89
Rshunt (Ohms): ,2.98E+3
Rseries (Ohms): ,8.13E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.60113E-3,1.60113E+1,1.60113E+1
9.59200E-1,6.11544E-4,6.11544E+0,5.86593E+0
9.18350E-1,-1.26317E-4,-1.26317E+0,-1.16003E+0
8.77550E-1,-6.27875E-4,-6.27875E+0,-5.50992E+0
8.36750E-1,-9.43974E-4,-9.43974E+0,-7.89870E+0
7.95900E-1,-1.15099E-3,-1.15099E+1,-9.16077E+0
7.55100E-1,-1.29068E-3,-1.29068E+1,-9.74592E+0
7.14300E-1,-1.38417E-3,-1.38417E+1,-9.88712E+0
6.73450E-1,-1.45875E-3,-1.45875E+1,-9.82395E+0
6.32650E-1,-1.51482E-3,-1.51482E+1,-9.58352E+0
5.91850E-1,-1.55909E-3,-1.55909E+1,-9.22750E+0
5.51000E-1,-1.59638E-3,-1.59638E+1,-8.79603E+0
5.10200E-1,-1.62476E-3,-1.62476E+1,-8.28954E+0
4.69400E-1,-1.65148E-3,-1.65148E+1,-7.75205E+0
4.28550E-1,-1.66541E-3,-1.66541E+1,-7.13713E+0
3.87750E-1,-1.67421E-3,-1.67420E+1,-6.49173E+0
3.46950E-1,-1.69249E-3,-1.69249E+1,-5.87209E+0
3.06100E-1,-1.69274E-3,-1.69274E+1,-5.18148E+0
2.65300E-1,-1.72447E-3,-1.72447E+1,-4.57501E+0
2.24500E-1,-1.71557E-3,-1.71557E+1,-3.85146E+0
1.83650E-1,-1.74314E-3,-1.74314E+1,-3.20127E+0
1.42850E-1,-1.73466E-3,-1.73466E+1,-2.47796E+0
1.02050E-1,-1.74414E-3,-1.74414E+1,-1.77989E+0
6.12000E-2,-1.75436E-3,-1.75436E+1,-1.07367E+0
2.04000E-2,-1.75521E-3,-1.75521E+1,-3.58062E-1
-2.04000E-2,-1.76890E-3,-1.76890E+1,3.60856E-1
-6.12000E-2,-1.75563E-3,-1.75562E+1,1.07444E+0
-1.02050E-1,-1.77182E-3,-1.77182E+1,1.80815E+0
-1.42850E-1,-1.77680E-3,-1.77680E+1,2.53816E+0
-1.83650E-1,-1.77471E-3,-1.77471E+1,3.25926E+0
-2.24500E-1,-1.78681E-3,-1.78681E+1,4.01140E+0
-2.65300E-1,-1.77792E-3,-1.77792E+1,4.71681E+0
-3.06100E-1,-1.79243E-3,-1.79243E+1,5.48663E+0
-3.46950E-1,-1.78373E-3,-1.78373E+1,6.18865E+0
-3.87750E-1,-1.79911E-3,-1.79911E+1,6.97604E+0
-4.28550E-1,-1.79085E-3,-1.79085E+1,7.67469E+0
-4.69400E-1,-1.80465E-3,-1.80465E+1,8.47103E+0
-5.10200E-1,-1.80498E-3,-1.80498E+1,9.20900E+0
-5.51000E-1,-1.81159E-3,-1.81159E+1,9.98188E+0
-5.91850E-1,-1.81113E-3,-1.81113E+1,1.07192E+1
-6.32650E-1,-1.80890E-3,-1.80890E+1,1.14440E+1
-6.73450E-1,-1.81893E-3,-1.81893E+1,1.22496E+1
-7.14300E-1,-1.81614E-3,-1.81614E+1,1.29727E+1
-7.55100E-1,-1.82271E-3,-1.82271E+1,1.37633E+1
-7.95900E-1,-1.81437E-3,-1.81437E+1,1.44405E+1
-8.36750E-1,-1.82675E-3,-1.82675E+1,1.52853E+1
-8.77550E-1,-1.82326E-3,-1.82326E+1,1.60000E+1
-9.18350E-1,-1.82794E-3,-1.82794E+1,1.67869E+1
-9.59200E-1,-1.82436E-3,-1.82436E+1,1.74993E+1
-1.00000E+0,-1.82535E-3,-1.82535E+1,1.82535E+1
