Tested at The Flinders University of South Australia

Cell Name:,CP55D_4
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,10.702
Voc (V): ,0.086
FF: ,0.21
Eff (%): ,0.19
Rshunt (Ohms): ,8.27E+1
Rseries (Ohms): ,7.83E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,3.03912E-2,3.03912E+2,3.03912E+2
9.59200E-1,2.60615E-2,2.60615E+2,2.49982E+2
9.18350E-1,2.16215E-2,2.16215E+2,1.98561E+2
8.77550E-1,1.85464E-2,1.85464E+2,1.62754E+2
8.36750E-1,1.58506E-2,1.58506E+2,1.32630E+2
7.95900E-1,1.39527E-2,1.39526E+2,1.11049E+2
7.55100E-1,1.24805E-2,1.24805E+2,9.42399E+1
7.14300E-1,1.12280E-2,1.12280E+2,8.02016E+1
6.73450E-1,1.01195E-2,1.01194E+2,6.81494E+1
6.32650E-1,9.11314E-3,9.11314E+1,5.76543E+1
5.91850E-1,8.19129E-3,8.19129E+1,4.84802E+1
5.51000E-1,7.36211E-3,7.36211E+1,4.05652E+1
5.10200E-1,6.54389E-3,6.54389E+1,3.33869E+1
4.69400E-1,5.79810E-3,5.79810E+1,2.72163E+1
4.28550E-1,5.07245E-3,5.07245E+1,2.17380E+1
3.87750E-1,4.39015E-3,4.39015E+1,1.70228E+1
3.46950E-1,3.73052E-3,3.73052E+1,1.29430E+1
3.06100E-1,3.08746E-3,3.08746E+1,9.45072E+0
2.65300E-1,2.46872E-3,2.46872E+1,6.54951E+0
2.24500E-1,1.87393E-3,1.87392E+1,4.20696E+0
1.83650E-1,1.30156E-3,1.30156E+1,2.39031E+0
1.42850E-1,7.50065E-4,7.50065E+0,1.07147E+0
1.02050E-1,2.10702E-4,2.10702E+0,2.15022E-1
6.12000E-2,-3.10689E-4,-3.10689E+0,-1.90142E-1
2.04000E-2,-8.23498E-4,-8.23498E+0,-1.67994E-1
-2.04000E-2,-1.31699E-3,-1.31699E+1,2.68667E-1
-6.12000E-2,-1.80867E-3,-1.80867E+1,1.10691E+0
-1.02050E-1,-2.28787E-3,-2.28787E+1,2.33477E+0
-1.42850E-1,-2.76192E-3,-2.76192E+1,3.94540E+0
-1.83650E-1,-3.23208E-3,-3.23208E+1,5.93571E+0
-2.24500E-1,-3.69163E-3,-3.69163E+1,8.28771E+0
-2.65300E-1,-4.15361E-3,-4.15361E+1,1.10195E+1
-3.06100E-1,-4.61259E-3,-4.61259E+1,1.41192E+1
-3.46950E-1,-5.05939E-3,-5.05939E+1,1.75536E+1
-3.87750E-1,-5.51121E-3,-5.51121E+1,2.13697E+1
-4.28550E-1,-5.95652E-3,-5.95652E+1,2.55266E+1
-4.69400E-1,-6.38455E-3,-6.38455E+1,2.99691E+1
-5.10200E-1,-6.80266E-3,-6.80266E+1,3.47072E+1
-5.51000E-1,-7.20489E-3,-7.20489E+1,3.96989E+1
-5.91850E-1,-7.59767E-3,-7.59767E+1,4.49668E+1
-6.32650E-1,-7.96080E-3,-7.96080E+1,5.03640E+1
-6.73450E-1,-8.32555E-3,-8.32555E+1,5.60684E+1
-7.14300E-1,-8.65386E-3,-8.65386E+1,6.18146E+1
-7.55100E-1,-9.02884E-3,-9.02884E+1,6.81767E+1
-7.95900E-1,-9.34359E-3,-9.34359E+1,7.43657E+1
-8.36750E-1,-9.46253E-3,-9.46253E+1,7.91778E+1
-8.77550E-1,-9.52976E-3,-9.52976E+1,8.36284E+1
-9.18350E-1,-9.25995E-3,-9.25995E+1,8.50388E+1
-9.59200E-1,-9.15363E-3,-9.15363E+1,8.78017E+1
-1.00000E+0,-2.45713E-2,-2.45713E+2,2.45713E+2
