Tested at The Flinders University of South Australia

Cell Name:,CP55M_6
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,16.933
Voc (V): ,0.910
FF: ,0.54
Eff (%): ,8.25
Rshunt (Ohms): ,2.00E+3
Rseries (Ohms): ,8.97E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.44078E-3,1.44078E+1,1.44078E+1
9.59200E-1,7.00489E-4,7.00489E+0,6.71909E+0
9.18350E-1,9.59784E-5,9.59784E-1,8.81417E-1
8.77550E-1,-3.59029E-4,-3.59029E+0,-3.15066E+0
8.36750E-1,-6.61522E-4,-6.61522E+0,-5.53529E+0
7.95900E-1,-9.14767E-4,-9.14767E+0,-7.28063E+0
7.55100E-1,-9.92805E-4,-9.92805E+0,-7.49667E+0
7.14300E-1,-1.15472E-3,-1.15472E+1,-8.24817E+0
6.73450E-1,-1.12864E-3,-1.12864E+1,-7.60085E+0
6.32650E-1,-1.21883E-3,-1.21883E+1,-7.71090E+0
5.91850E-1,-1.27546E-3,-1.27546E+1,-7.54884E+0
5.51000E-1,-1.35297E-3,-1.35297E+1,-7.45484E+0
5.10200E-1,-1.40379E-3,-1.40379E+1,-7.16216E+0
4.69400E-1,-1.45309E-3,-1.45309E+1,-6.82079E+0
4.28550E-1,-1.47946E-3,-1.47946E+1,-6.34023E+0
3.87750E-1,-1.50420E-3,-1.50420E+1,-5.83253E+0
3.46950E-1,-1.53938E-3,-1.53938E+1,-5.34088E+0
3.06100E-1,-1.55810E-3,-1.55809E+1,-4.76933E+0
2.65300E-1,-1.58277E-3,-1.58277E+1,-4.19909E+0
2.24500E-1,-1.60661E-3,-1.60661E+1,-3.60685E+0
1.83650E-1,-1.62245E-3,-1.62245E+1,-2.97963E+0
1.42850E-1,-1.64717E-3,-1.64717E+1,-2.35299E+0
1.02050E-1,-1.65568E-3,-1.65568E+1,-1.68962E+0
6.12000E-2,-1.69262E-3,-1.69262E+1,-1.03589E+0
2.04000E-2,-1.68313E-3,-1.68313E+1,-3.43359E-1
-2.04000E-2,-1.70349E-3,-1.70349E+1,3.47511E-1
-6.12000E-2,-1.71122E-3,-1.71122E+1,1.04727E+0
-1.02050E-1,-1.70521E-3,-1.70521E+1,1.74017E+0
-1.42850E-1,-1.72670E-3,-1.72670E+1,2.46659E+0
-1.83650E-1,-1.72126E-3,-1.72126E+1,3.16110E+0
-2.24500E-1,-1.73156E-3,-1.73156E+1,3.88735E+0
-2.65300E-1,-1.72540E-3,-1.72540E+1,4.57750E+0
-3.06100E-1,-1.73728E-3,-1.73728E+1,5.31782E+0
-3.46950E-1,-1.73897E-3,-1.73897E+1,6.03334E+0
-3.87750E-1,-1.73873E-3,-1.73873E+1,6.74191E+0
-4.28550E-1,-1.74414E-3,-1.74414E+1,7.47449E+0
-4.69400E-1,-1.80556E-3,-1.80556E+1,8.47529E+0
-5.10200E-1,-1.81802E-3,-1.81802E+1,9.27552E+0
-5.51000E-1,-1.84300E-3,-1.84301E+1,1.01550E+1
-5.91850E-1,-1.86296E-3,-1.86296E+1,1.10259E+1
-6.32650E-1,-1.87987E-3,-1.87987E+1,1.18930E+1
-6.73450E-1,-1.87467E-3,-1.87467E+1,1.26250E+1
-7.14300E-1,-1.86731E-3,-1.86731E+1,1.33382E+1
-7.55100E-1,-1.82888E-3,-1.82888E+1,1.38099E+1
-7.95900E-1,-1.81423E-3,-1.81423E+1,1.44395E+1
-8.36750E-1,-1.83746E-3,-1.83746E+1,1.53750E+1
-8.77550E-1,-1.79800E-3,-1.79800E+1,1.57784E+1
-9.18350E-1,-1.80605E-3,-1.80605E+1,1.65859E+1
-9.59200E-1,-1.78666E-3,-1.78666E+1,1.71377E+1
-1.00000E+0,-1.84081E-3,-1.84081E+1,1.84081E+1
