Tested at The Flinders University of South Australia

Cell Name:,CP55K_4
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.466
Voc (V): ,0.909
FF: ,0.67
Eff (%): ,8.77
Rshunt (Ohms): ,9.10E+3
Rseries (Ohms): ,6.10E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.73903E-3,2.73903E+1,2.73903E+1
9.59200E-1,1.23383E-3,1.23383E+1,1.18349E+1
9.18350E-1,1.47507E-4,1.47507E+0,1.35463E+0
8.77550E-1,-5.21332E-4,-5.21332E+0,-4.57495E+0
8.36750E-1,-8.81493E-4,-8.81493E+0,-7.37589E+0
7.95900E-1,-1.05797E-3,-1.05797E+1,-8.42037E+0
7.55100E-1,-1.16081E-3,-1.16082E+1,-8.76531E+0
7.14300E-1,-1.21360E-3,-1.21359E+1,-8.66871E+0
6.73450E-1,-1.26076E-3,-1.26076E+1,-8.49057E+0
6.32650E-1,-1.28129E-3,-1.28129E+1,-8.10609E+0
5.91850E-1,-1.31024E-3,-1.31024E+1,-7.75468E+0
5.51000E-1,-1.31697E-3,-1.31696E+1,-7.25648E+0
5.10200E-1,-1.33734E-3,-1.33733E+1,-6.82308E+0
4.69400E-1,-1.35888E-3,-1.35888E+1,-6.37859E+0
4.28550E-1,-1.36305E-3,-1.36305E+1,-5.84137E+0
3.87750E-1,-1.38628E-3,-1.38628E+1,-5.37532E+0
3.46950E-1,-1.38034E-3,-1.38034E+1,-4.78909E+0
3.06100E-1,-1.40160E-3,-1.40160E+1,-4.29031E+0
2.65300E-1,-1.40396E-3,-1.40396E+1,-3.72470E+0
2.24500E-1,-1.40649E-3,-1.40649E+1,-3.15757E+0
1.83650E-1,-1.42400E-3,-1.42400E+1,-2.61518E+0
1.42850E-1,-1.41579E-3,-1.41579E+1,-2.02245E+0
1.02050E-1,-1.43737E-3,-1.43737E+1,-1.46683E+0
6.12000E-2,-1.42199E-3,-1.42199E+1,-8.70257E-1
2.04000E-2,-1.44885E-3,-1.44886E+1,-2.95566E-1
-2.04000E-2,-1.44437E-3,-1.44437E+1,2.94651E-1
-6.12000E-2,-1.44853E-3,-1.44853E+1,8.86499E-1
-1.02050E-1,-1.46085E-3,-1.46085E+1,1.49080E+0
-1.42850E-1,-1.45268E-3,-1.45268E+1,2.07516E+0
-1.83650E-1,-1.47197E-3,-1.47197E+1,2.70327E+0
-2.24500E-1,-1.46110E-3,-1.46110E+1,3.28018E+0
-2.65300E-1,-1.48524E-3,-1.48524E+1,3.94035E+0
-3.06100E-1,-1.46759E-3,-1.46759E+1,4.49228E+0
-3.46950E-1,-1.48873E-3,-1.48873E+1,5.16515E+0
-3.87750E-1,-1.48305E-3,-1.48305E+1,5.75054E+0
-4.28550E-1,-1.49368E-3,-1.49368E+1,6.40115E+0
-4.69400E-1,-1.49471E-3,-1.49471E+1,7.01615E+0
-5.10200E-1,-1.49998E-3,-1.49998E+1,7.65290E+0
-5.51000E-1,-1.50572E-3,-1.50572E+1,8.29651E+0
-5.91850E-1,-1.49784E-3,-1.49783E+1,8.86494E+0
-6.32650E-1,-1.50682E-3,-1.50682E+1,9.53290E+0
-6.73450E-1,-1.50934E-3,-1.50934E+1,1.01646E+1
-7.14300E-1,-1.51467E-3,-1.51467E+1,1.08193E+1
-7.55100E-1,-1.51153E-3,-1.51153E+1,1.14136E+1
-7.95900E-1,-1.51969E-3,-1.51969E+1,1.20953E+1
-8.36750E-1,-1.52506E-3,-1.52506E+1,1.27609E+1
-8.77550E-1,-1.52268E-3,-1.52267E+1,1.33622E+1
-9.18350E-1,-1.52521E-3,-1.52521E+1,1.40067E+1
-9.59200E-1,-1.52843E-3,-1.52843E+1,1.46607E+1
-1.00000E+0,-1.52954E-3,-1.52954E+1,1.52954E+1
