Tested at The Flinders University of South Australia

Cell Name:,CP55D_5
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,13.095
Voc (V): ,0.916
FF: ,0.63
Eff (%): ,7.53
Rshunt (Ohms): ,5.48E+4
Rseries (Ohms): ,7.39E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.52019E-3,2.52019E+1,2.52019E+1
9.59200E-1,1.02667E-3,1.02667E+1,9.84787E+0
9.18350E-1,3.06815E-5,3.06815E-1,2.81763E-1
8.77550E-1,-5.21317E-4,-5.21317E+0,-4.57482E+0
8.36750E-1,-7.96542E-4,-7.96542E+0,-6.66506E+0
7.95900E-1,-9.25705E-4,-9.25705E+0,-7.36768E+0
7.55100E-1,-9.97573E-4,-9.97573E+0,-7.53267E+0
7.14300E-1,-1.05484E-3,-1.05484E+1,-7.53471E+0
6.73450E-1,-1.09702E-3,-1.09702E+1,-7.38790E+0
6.32650E-1,-1.13021E-3,-1.13021E+1,-7.15026E+0
5.91850E-1,-1.14442E-3,-1.14442E+1,-6.77327E+0
5.51000E-1,-1.17655E-3,-1.17655E+1,-6.48280E+0
5.10200E-1,-1.18525E-3,-1.18525E+1,-6.04716E+0
4.69400E-1,-1.21078E-3,-1.21078E+1,-5.68340E+0
4.28550E-1,-1.21431E-3,-1.21431E+1,-5.20393E+0
3.87750E-1,-1.23815E-3,-1.23815E+1,-4.80093E+0
3.46950E-1,-1.24835E-3,-1.24834E+1,-4.33113E+0
3.06100E-1,-1.25496E-3,-1.25496E+1,-3.84144E+0
2.65300E-1,-1.26696E-3,-1.26696E+1,-3.36123E+0
2.24500E-1,-1.26752E-3,-1.26752E+1,-2.84559E+0
1.83650E-1,-1.28786E-3,-1.28786E+1,-2.36516E+0
1.42850E-1,-1.28564E-3,-1.28564E+1,-1.83654E+0
1.02050E-1,-1.29765E-3,-1.29765E+1,-1.32425E+0
6.12000E-2,-1.30312E-3,-1.30312E+1,-7.97510E-1
2.04000E-2,-1.30913E-3,-1.30913E+1,-2.67062E-1
-2.04000E-2,-1.30987E-3,-1.30987E+1,2.67214E-1
-6.12000E-2,-1.31919E-3,-1.31919E+1,8.07341E-1
-1.02050E-1,-1.32778E-3,-1.32778E+1,1.35500E+0
-1.42850E-1,-1.33176E-3,-1.33176E+1,1.90242E+0
-1.83650E-1,-1.33899E-3,-1.33899E+1,2.45905E+0
-2.24500E-1,-1.34213E-3,-1.34213E+1,3.01309E+0
-2.65300E-1,-1.34273E-3,-1.34273E+1,3.56226E+0
-3.06100E-1,-1.34765E-3,-1.34765E+1,4.12514E+0
-3.46950E-1,-1.35078E-3,-1.35077E+1,4.68651E+0
-3.87750E-1,-1.35890E-3,-1.35890E+1,5.26912E+0
-4.28550E-1,-1.36003E-3,-1.36003E+1,5.82840E+0
-4.69400E-1,-1.36757E-3,-1.36757E+1,6.41937E+0
-5.10200E-1,-1.37225E-3,-1.37225E+1,7.00121E+0
-5.51000E-1,-1.37748E-3,-1.37748E+1,7.58990E+0
-5.91850E-1,-1.78434E-3,-1.78434E+1,1.05606E+1
-6.32650E-1,-1.70200E-3,-1.70200E+1,1.07677E+1
-6.73450E-1,-1.70746E-3,-1.70746E+1,1.14989E+1
-7.14300E-1,-1.73369E-3,-1.73369E+1,1.23838E+1
-7.55100E-1,-1.70559E-3,-1.70559E+1,1.28789E+1
-7.95900E-1,-1.73683E-3,-1.73683E+1,1.38235E+1
-8.36750E-1,-1.71281E-3,-1.71281E+1,1.43320E+1
-8.77550E-1,-1.69158E-3,-1.69158E+1,1.48445E+1
-9.18350E-1,-1.68471E-3,-1.68471E+1,1.54715E+1
-9.59200E-1,-1.66108E-3,-1.66108E+1,1.59331E+1
-1.00000E+0,-1.63735E-3,-1.63735E+1,1.63735E+1
