Tested at The Flinders University of South Australia

Cell Name:,CP55G_3
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,16.422
Voc (V): ,0.915
FF: ,0.59
Eff (%): ,8.81
Rshunt (Ohms): ,8.15E+3
Rseries (Ohms): ,8.76E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.50295E-3,1.50295E+1,1.50295E+1
9.59200E-1,6.73145E-4,6.73145E+0,6.45681E+0
9.18350E-1,3.25888E-5,3.25888E-1,2.99280E-1
8.77550E-1,-4.33132E-4,-4.33132E+0,-3.80095E+0
8.36750E-1,-7.47532E-4,-7.47532E+0,-6.25497E+0
7.95900E-1,-9.68933E-4,-9.68933E+0,-7.71174E+0
7.55100E-1,-1.11403E-3,-1.11403E+1,-8.41201E+0
7.14300E-1,-1.22574E-3,-1.22574E+1,-8.75546E+0
6.73450E-1,-1.30783E-3,-1.30783E+1,-8.80758E+0
6.32650E-1,-1.36565E-3,-1.36565E+1,-8.63977E+0
5.91850E-1,-1.41457E-3,-1.41457E+1,-8.37211E+0
5.51000E-1,-1.45124E-3,-1.45124E+1,-7.99633E+0
5.10200E-1,-1.48623E-3,-1.48623E+1,-7.58273E+0
4.69400E-1,-1.49672E-3,-1.49672E+1,-7.02559E+0
4.28550E-1,-1.53224E-3,-1.53224E+1,-6.56642E+0
3.87750E-1,-1.53951E-3,-1.53951E+1,-5.96946E+0
3.46950E-1,-1.55730E-3,-1.55730E+1,-5.40307E+0
3.06100E-1,-1.57754E-3,-1.57754E+1,-4.82885E+0
2.65300E-1,-1.57385E-3,-1.57385E+1,-4.17541E+0
2.24500E-1,-1.60640E-3,-1.60640E+1,-3.60638E+0
1.83650E-1,-1.59663E-3,-1.59663E+1,-2.93221E+0
1.42850E-1,-1.62377E-3,-1.62376E+1,-2.31955E+0
1.02050E-1,-1.61767E-3,-1.61767E+1,-1.65083E+0
6.12000E-2,-1.63323E-3,-1.63323E+1,-9.99535E-1
2.04000E-2,-1.63974E-3,-1.63974E+1,-3.34507E-1
-2.04000E-2,-1.64474E-3,-1.64474E+1,3.35528E-1
-6.12000E-2,-1.65625E-3,-1.65625E+1,1.01362E+0
-1.02050E-1,-1.65424E-3,-1.65424E+1,1.68815E+0
-1.42850E-1,-1.67388E-3,-1.67388E+1,2.39113E+0
-1.83650E-1,-1.66665E-3,-1.66665E+1,3.06080E+0
-2.24500E-1,-1.68116E-3,-1.68116E+1,3.77421E+0
-2.65300E-1,-1.68009E-3,-1.68009E+1,4.45728E+0
-3.06100E-1,-1.68312E-3,-1.68312E+1,5.15202E+0
-3.46950E-1,-1.69428E-3,-1.69428E+1,5.87829E+0
-3.87750E-1,-1.69069E-3,-1.69069E+1,6.55563E+0
-4.28550E-1,-1.70854E-3,-1.70854E+1,7.32194E+0
-4.69400E-1,-1.70165E-3,-1.70165E+1,7.98756E+0
-5.10200E-1,-1.72391E-3,-1.72391E+1,8.79541E+0
-5.51000E-1,-1.71042E-3,-1.71041E+1,9.42439E+0
-5.91850E-1,-1.72868E-3,-1.72868E+1,1.02312E+1
-6.32650E-1,-1.72706E-3,-1.72706E+1,1.09262E+1
-6.73450E-1,-1.72903E-3,-1.72903E+1,1.16441E+1
-7.14300E-1,-1.73256E-3,-1.73256E+1,1.23757E+1
-7.55100E-1,-1.73065E-3,-1.73065E+1,1.30681E+1
-7.95900E-1,-1.74440E-3,-1.74440E+1,1.38837E+1
-8.36750E-1,-1.73961E-3,-1.73961E+1,1.45562E+1
-8.77550E-1,-1.75892E-3,-1.75892E+1,1.54354E+1
-9.18350E-1,-1.75121E-3,-1.75121E+1,1.60823E+1
-9.59200E-1,-1.77378E-3,-1.77377E+1,1.70140E+1
-1.00000E+0,-1.77091E-3,-1.77091E+1,1.77091E+1
