Tested at The Flinders University of South Australia

Cell Name:,CP55M_2
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.310
Voc (V): ,0.901
FF: ,0.57
Eff (%): ,8.88
Rshunt (Ohms): ,6.84E+3
Rseries (Ohms): ,6.97E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.26858E-3,2.26858E+1,2.26858E+1
9.59200E-1,1.11937E-3,1.11937E+1,1.07370E+1
9.18350E-1,2.52292E-4,2.52292E+0,2.31692E+0
8.77550E-1,-3.33324E-4,-3.33324E+0,-2.92509E+0
8.36750E-1,-7.13736E-4,-7.13736E+0,-5.97218E+0
7.95900E-1,-9.43795E-4,-9.43795E+0,-7.51166E+0
7.55100E-1,-1.10927E-3,-1.10927E+1,-8.37611E+0
7.14300E-1,-1.22899E-3,-1.22899E+1,-8.77866E+0
6.73450E-1,-1.31927E-3,-1.31927E+1,-8.88465E+0
6.32650E-1,-1.38933E-3,-1.38933E+1,-8.78956E+0
5.91850E-1,-1.43838E-3,-1.43838E+1,-8.51305E+0
5.51000E-1,-1.49262E-3,-1.49262E+1,-8.22434E+0
5.10200E-1,-1.52986E-3,-1.52986E+1,-7.80534E+0
4.69400E-1,-1.56012E-3,-1.56012E+1,-7.32321E+0
4.28550E-1,-1.58285E-3,-1.58285E+1,-6.78329E+0
3.87750E-1,-1.61506E-3,-1.61506E+1,-6.26240E+0
3.46950E-1,-1.62150E-3,-1.62150E+1,-5.62579E+0
3.06100E-1,-1.64460E-3,-1.64460E+1,-5.03411E+0
2.65300E-1,-1.65841E-3,-1.65841E+1,-4.39976E+0
2.24500E-1,-1.67468E-3,-1.67468E+1,-3.75966E+0
1.83650E-1,-1.68060E-3,-1.68060E+1,-3.08642E+0
1.42850E-1,-1.69596E-3,-1.69596E+1,-2.42268E+0
1.02050E-1,-1.70016E-3,-1.70016E+1,-1.73502E+0
6.12000E-2,-1.71755E-3,-1.71755E+1,-1.05114E+0
2.04000E-2,-1.72801E-3,-1.72801E+1,-3.52515E-1
-2.04000E-2,-1.73397E-3,-1.73397E+1,3.53731E-1
-6.12000E-2,-1.74335E-3,-1.74335E+1,1.06693E+0
-1.02050E-1,-1.74814E-3,-1.74814E+1,1.78398E+0
-1.42850E-1,-1.75643E-3,-1.75643E+1,2.50906E+0
-1.83650E-1,-1.76272E-3,-1.76272E+1,3.23723E+0
-2.24500E-1,-1.75504E-3,-1.75504E+1,3.94007E+0
-2.65300E-1,-1.77327E-3,-1.77327E+1,4.70448E+0
-3.06100E-1,-1.79040E-3,-1.79040E+1,5.48043E+0
-3.46950E-1,-1.79768E-3,-1.79768E+1,6.23704E+0
-3.87750E-1,-1.81016E-3,-1.81016E+1,7.01891E+0
-4.28550E-1,-1.80222E-3,-1.80222E+1,7.72342E+0
-4.69400E-1,-1.81706E-3,-1.81706E+1,8.52929E+0
-5.10200E-1,-1.82927E-3,-1.82927E+1,9.33292E+0
-5.51000E-1,-1.83766E-3,-1.83766E+1,1.01255E+1
-5.91850E-1,-1.84125E-3,-1.84125E+1,1.08974E+1
-6.32650E-1,-1.84736E-3,-1.84736E+1,1.16873E+1
-6.73450E-1,-1.85205E-3,-1.85205E+1,1.24726E+1
-7.14300E-1,-1.86810E-3,-1.86810E+1,1.33438E+1
-7.55100E-1,-1.87619E-3,-1.87619E+1,1.41671E+1
-7.95900E-1,-1.85971E-3,-1.85971E+1,1.48014E+1
-8.36750E-1,-1.87536E-3,-1.87536E+1,1.56920E+1
-8.77550E-1,-1.87951E-3,-1.87951E+1,1.64937E+1
-9.18350E-1,-1.88787E-3,-1.88787E+1,1.73373E+1
-9.59200E-1,-1.89993E-3,-1.89993E+1,1.82241E+1
-1.00000E+0,-1.89798E-3,-1.89798E+1,1.89798E+1
