Tested at The Flinders University of South Australia

Cell Name:,CP55J_6
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.939
Voc (V): ,0.913
FF: ,0.50
Eff (%): ,6.83
Rshunt (Ohms): ,2.81E+3
Rseries (Ohms): ,1.14E+2



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.33835E-3,2.33835E+1,2.33835E+1
9.59200E-1,9.97558E-4,9.97558E+0,9.56858E+0
9.18350E-1,4.37796E-5,4.37796E-1,4.02050E-1
8.77550E-1,-3.12760E-4,-3.12760E+0,-2.74463E+0
8.36750E-1,-5.92500E-4,-5.92500E+0,-4.95774E+0
7.95900E-1,-7.20844E-4,-7.20844E+0,-5.73720E+0
7.55100E-1,-8.58724E-4,-8.58724E+0,-6.48423E+0
7.14300E-1,-9.43094E-4,-9.43094E+0,-6.73652E+0
6.73450E-1,-1.01371E-3,-1.01371E+1,-6.82684E+0
6.32650E-1,-1.05818E-3,-1.05818E+1,-6.69455E+0
5.91850E-1,-1.11486E-3,-1.11486E+1,-6.59830E+0
5.51000E-1,-1.15080E-3,-1.15080E+1,-6.34092E+0
5.10200E-1,-1.19173E-3,-1.19173E+1,-6.08023E+0
4.69400E-1,-1.22656E-3,-1.22656E+1,-5.75747E+0
4.28550E-1,-1.26128E-3,-1.26128E+1,-5.40521E+0
3.87750E-1,-1.28965E-3,-1.28965E+1,-5.00062E+0
3.46950E-1,-1.31461E-3,-1.31461E+1,-4.56104E+0
3.06100E-1,-1.33763E-3,-1.33763E+1,-4.09449E+0
2.65300E-1,-1.36018E-3,-1.36018E+1,-3.60855E+0
2.24500E-1,-1.38658E-3,-1.38658E+1,-3.11288E+0
1.83650E-1,-1.40989E-3,-1.40989E+1,-2.58926E+0
1.42850E-1,-1.42868E-3,-1.42868E+1,-2.04087E+0
1.02050E-1,-1.45280E-3,-1.45280E+1,-1.48259E+0
6.12000E-2,-1.46723E-3,-1.46723E+1,-8.97944E-1
2.04000E-2,-1.48666E-3,-1.48666E+1,-3.03278E-1
-2.04000E-2,-1.50120E-3,-1.50120E+1,3.06245E-1
-6.12000E-2,-1.52041E-3,-1.52041E+1,9.30491E-1
-1.02050E-1,-1.52239E-3,-1.52239E+1,1.55360E+0
-1.42850E-1,-1.52104E-3,-1.52104E+1,2.17280E+0
-1.83650E-1,-1.57352E-3,-1.57352E+1,2.88977E+0
-2.24500E-1,-1.58617E-3,-1.58617E+1,3.56095E+0
-2.65300E-1,-1.60922E-3,-1.60922E+1,4.26926E+0
-3.06100E-1,-1.61362E-3,-1.61362E+1,4.93928E+0
-3.46950E-1,-1.64615E-3,-1.64615E+1,5.71130E+0
-3.87750E-1,-1.65314E-3,-1.65313E+1,6.41003E+0
-4.28550E-1,-1.66747E-3,-1.66747E+1,7.14594E+0
-4.69400E-1,-1.70103E-3,-1.70103E+1,7.98462E+0
-5.10200E-1,-1.70584E-3,-1.70584E+1,8.70320E+0
-5.51000E-1,-1.73356E-3,-1.73356E+1,9.55189E+0
-5.91850E-1,-1.73476E-3,-1.73476E+1,1.02672E+1
-6.32650E-1,-1.76573E-3,-1.76573E+1,1.11709E+1
-6.73450E-1,-1.76139E-3,-1.76139E+1,1.18621E+1
-7.14300E-1,-1.79519E-3,-1.79519E+1,1.28230E+1
-7.55100E-1,-1.80508E-3,-1.80508E+1,1.36302E+1
-7.95900E-1,-1.81466E-3,-1.81466E+1,1.44429E+1
-8.36750E-1,-1.84050E-3,-1.84050E+1,1.54004E+1
-8.77550E-1,-1.83472E-3,-1.83472E+1,1.61006E+1
-9.18350E-1,-1.85855E-3,-1.85855E+1,1.70680E+1
-9.59200E-1,-1.85429E-3,-1.85429E+1,1.77863E+1
-1.00000E+0,-1.87311E-3,-1.87311E+1,1.87311E+1
