Tested at The Flinders University of South Australia

Cell Name:,CP55D_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,13.882
Voc (V): ,0.921
FF: ,0.65
Eff (%): ,8.30
Rshunt (Ohms): ,6.90E+3
Rseries (Ohms): ,6.95E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.76656E-3,2.76656E+1,2.76656E+1
9.59200E-1,1.11379E-3,1.11379E+1,1.06834E+1
9.18350E-1,-3.34531E-5,-3.34531E-1,-3.07217E-1
8.77550E-1,-6.20589E-4,-6.20589E+0,-5.44598E+0
8.36750E-1,-9.03323E-4,-9.03323E+0,-7.55856E+0
7.95900E-1,-1.02630E-3,-1.02630E+1,-8.16835E+0
7.55100E-1,-1.09884E-3,-1.09884E+1,-8.29735E+0
7.14300E-1,-1.13459E-3,-1.13459E+1,-8.10437E+0
6.73450E-1,-1.17260E-3,-1.17260E+1,-7.89689E+0
6.32650E-1,-1.20221E-3,-1.20221E+1,-7.60579E+0
5.91850E-1,-1.22890E-3,-1.22890E+1,-7.27324E+0
5.51000E-1,-1.25115E-3,-1.25115E+1,-6.89381E+0
5.10200E-1,-1.27163E-3,-1.27163E+1,-6.48788E+0
4.69400E-1,-1.28561E-3,-1.28561E+1,-6.03467E+0
4.28550E-1,-1.29819E-3,-1.29819E+1,-5.56339E+0
3.87750E-1,-1.31540E-3,-1.31540E+1,-5.10046E+0
3.46950E-1,-1.32750E-3,-1.32750E+1,-4.60576E+0
3.06100E-1,-1.33766E-3,-1.33766E+1,-4.09458E+0
2.65300E-1,-1.33960E-3,-1.33960E+1,-3.55396E+0
2.24500E-1,-1.34963E-3,-1.34963E+1,-3.02991E+0
1.83650E-1,-1.35942E-3,-1.35942E+1,-2.49657E+0
1.42850E-1,-1.36825E-3,-1.36825E+1,-1.95455E+0
1.02050E-1,-1.36597E-3,-1.36597E+1,-1.39398E+0
6.12000E-2,-1.37906E-3,-1.37906E+1,-8.43983E-1
2.04000E-2,-1.38526E-3,-1.38526E+1,-2.82592E-1
-2.04000E-2,-1.39117E-3,-1.39117E+1,2.83799E-1
-6.12000E-2,-1.40066E-3,-1.40066E+1,8.57206E-1
-1.02050E-1,-1.39080E-3,-1.39080E+1,1.41931E+0
-1.42850E-1,-1.40832E-3,-1.40832E+1,2.01179E+0
-1.83650E-1,-1.40017E-3,-1.40017E+1,2.57142E+0
-2.24500E-1,-1.41618E-3,-1.41618E+1,3.17932E+0
-2.65300E-1,-1.40722E-3,-1.40722E+1,3.73336E+0
-3.06100E-1,-1.41493E-3,-1.41493E+1,4.33109E+0
-3.46950E-1,-1.42319E-3,-1.42319E+1,4.93778E+0
-3.87750E-1,-1.41199E-3,-1.41199E+1,5.47499E+0
-4.28550E-1,-1.43117E-3,-1.43117E+1,6.13327E+0
-4.69400E-1,-1.41764E-3,-1.41764E+1,6.65439E+0
-5.10200E-1,-1.43829E-3,-1.43829E+1,7.33816E+0
-5.51000E-1,-1.43275E-3,-1.43275E+1,7.89444E+0
-5.91850E-1,-1.48880E-3,-1.48880E+1,8.81149E+0
-6.32650E-1,-1.48746E-3,-1.48746E+1,9.41044E+0
-6.73450E-1,-1.48930E-3,-1.48930E+1,1.00297E+1
-7.14300E-1,-1.53132E-3,-1.53132E+1,1.09382E+1
-7.55100E-1,-1.63290E-3,-1.63290E+1,1.23300E+1
-7.95900E-1,-1.64138E-3,-1.64138E+1,1.30637E+1
-8.36750E-1,-1.63759E-3,-1.63759E+1,1.37026E+1
-8.77550E-1,-1.68912E-3,-1.68912E+1,1.48229E+1
-9.18350E-1,-1.66865E-3,-1.66865E+1,1.53240E+1
-9.59200E-1,-1.66710E-3,-1.66710E+1,1.59908E+1
-1.00000E+0,-1.66282E-3,-1.66282E+1,1.66282E+1
