Tested at The Flinders University of South Australia

Cell Name:,CP55J_6
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,15.006
Voc (V): ,0.917
FF: ,0.64
Eff (%): ,8.86
Rshunt (Ohms): ,2.15E+3
Rseries (Ohms): ,7.06E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.29599E-3,2.29599E+1,2.29599E+1
9.59200E-1,9.58398E-4,9.58398E+0,9.19295E+0
9.18350E-1,1.85370E-5,1.85370E-1,1.70235E-1
8.77550E-1,-5.59762E-4,-5.59762E+0,-4.91219E+0
8.36750E-1,-8.85025E-4,-8.85025E+0,-7.40544E+0
7.95900E-1,-1.05895E-3,-1.05895E+1,-8.42819E+0
7.55100E-1,-1.17354E-3,-1.17354E+1,-8.86141E+0
7.14300E-1,-1.23241E-3,-1.23241E+1,-8.80314E+0
6.73450E-1,-1.28683E-3,-1.28683E+1,-8.66618E+0
6.32650E-1,-1.32124E-3,-1.32124E+1,-8.35883E+0
5.91850E-1,-1.34479E-3,-1.34478E+1,-7.95911E+0
5.51000E-1,-1.36982E-3,-1.36982E+1,-7.54770E+0
5.10200E-1,-1.38931E-3,-1.38931E+1,-7.08826E+0
4.69400E-1,-1.40755E-3,-1.40755E+1,-6.60704E+0
4.28550E-1,-1.42424E-3,-1.42424E+1,-6.10357E+0
3.87750E-1,-1.42820E-3,-1.42820E+1,-5.53785E+0
3.46950E-1,-1.44319E-3,-1.44319E+1,-5.00715E+0
3.06100E-1,-1.44879E-3,-1.44879E+1,-4.43476E+0
2.65300E-1,-1.46307E-3,-1.46307E+1,-3.88153E+0
2.24500E-1,-1.45786E-3,-1.45786E+1,-3.27288E+0
1.83650E-1,-1.47487E-3,-1.47487E+1,-2.70860E+0
1.42850E-1,-1.47460E-3,-1.47460E+1,-2.10647E+0
1.02050E-1,-1.49009E-3,-1.49009E+1,-1.52063E+0
6.12000E-2,-1.49411E-3,-1.49411E+1,-9.14395E-1
2.04000E-2,-1.49114E-3,-1.49114E+1,-3.04193E-1
-2.04000E-2,-1.51011E-3,-1.51011E+1,3.08063E-1
-6.12000E-2,-1.50900E-3,-1.50900E+1,9.23506E-1
-1.02050E-1,-1.51676E-3,-1.51676E+1,1.54785E+0
-1.42850E-1,-1.51236E-3,-1.51236E+1,2.16041E+0
-1.83650E-1,-1.52445E-3,-1.52445E+1,2.79965E+0
-2.24500E-1,-1.51971E-3,-1.51971E+1,3.41175E+0
-2.65300E-1,-1.53048E-3,-1.53048E+1,4.06037E+0
-3.06100E-1,-1.52984E-3,-1.52984E+1,4.68285E+0
-3.46950E-1,-1.52992E-3,-1.52992E+1,5.30805E+0
-3.87750E-1,-1.54062E-3,-1.54062E+1,5.97374E+0
-4.28550E-1,-1.53853E-3,-1.53853E+1,6.59337E+0
-4.69400E-1,-1.54842E-3,-1.54842E+1,7.26830E+0
-5.10200E-1,-1.55050E-3,-1.55050E+1,7.91063E+0
-5.51000E-1,-1.54966E-3,-1.54966E+1,8.53863E+0
-5.91850E-1,-1.56084E-3,-1.56084E+1,9.23781E+0
-6.32650E-1,-1.55194E-3,-1.55194E+1,9.81835E+0
-6.73450E-1,-1.56729E-3,-1.56729E+1,1.05549E+1
-7.14300E-1,-1.73160E-3,-1.73160E+1,1.23688E+1
-7.55100E-1,-1.73138E-3,-1.73138E+1,1.30737E+1
-7.95900E-1,-1.70386E-3,-1.70386E+1,1.35610E+1
-8.36750E-1,-1.69998E-3,-1.69998E+1,1.42246E+1
-8.77550E-1,-1.72694E-3,-1.72694E+1,1.51548E+1
-9.18350E-1,-1.73320E-3,-1.73320E+1,1.59168E+1
-9.59200E-1,-1.77123E-3,-1.77123E+1,1.69896E+1
-1.00000E+0,-1.80818E-3,-1.80818E+1,1.80818E+1
