Tested at The Flinders University of South Australia

Cell Name:,CP55L_3
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,13.881
Voc (V): ,0.912
FF: ,0.67
Eff (%): ,8.47
Rshunt (Ohms): ,3.70E+4
Rseries (Ohms): ,6.60E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.42214E-3,2.42214E+1,2.42214E+1
9.59200E-1,1.08086E-3,1.08086E+1,1.03676E+1
9.18350E-1,9.29087E-5,9.29087E-1,8.53227E-1
8.77550E-1,-5.25147E-4,-5.25147E+0,-4.60842E+0
8.36750E-1,-8.61749E-4,-8.61749E+0,-7.21069E+0
7.95900E-1,-1.02425E-3,-1.02425E+1,-8.15197E+0
7.55100E-1,-1.12204E-3,-1.12204E+1,-8.47255E+0
7.14300E-1,-1.16305E-3,-1.16305E+1,-8.30767E+0
6.73450E-1,-1.21069E-3,-1.21069E+1,-8.15339E+0
6.32650E-1,-1.22468E-3,-1.22468E+1,-7.74795E+0
5.91850E-1,-1.25533E-3,-1.25533E+1,-7.42969E+0
5.51000E-1,-1.26883E-3,-1.26883E+1,-6.99128E+0
5.10200E-1,-1.29104E-3,-1.29104E+1,-6.58687E+0
4.69400E-1,-1.30252E-3,-1.30252E+1,-6.11405E+0
4.28550E-1,-1.29820E-3,-1.29820E+1,-5.56345E+0
3.87750E-1,-1.33221E-3,-1.33221E+1,-5.16564E+0
3.46950E-1,-1.31749E-3,-1.31749E+1,-4.57102E+0
3.06100E-1,-1.34702E-3,-1.34702E+1,-4.12323E+0
2.65300E-1,-1.34458E-3,-1.34458E+1,-3.56716E+0
2.24500E-1,-1.35091E-3,-1.35091E+1,-3.03279E+0
1.83650E-1,-1.36803E-3,-1.36803E+1,-2.51239E+0
1.42850E-1,-1.35990E-3,-1.35990E+1,-1.94261E+0
1.02050E-1,-1.38265E-3,-1.38265E+1,-1.41099E+0
6.12000E-2,-1.37451E-3,-1.37451E+1,-8.41202E-1
2.04000E-2,-1.38754E-3,-1.38754E+1,-2.83058E-1
-2.04000E-2,-1.38864E-3,-1.38864E+1,2.83282E-1
-6.12000E-2,-1.38974E-3,-1.38974E+1,8.50522E-1
-1.02050E-1,-1.41078E-3,-1.41078E+1,1.43970E+0
-1.42850E-1,-1.39089E-3,-1.39089E+1,1.98688E+0
-1.83650E-1,-1.41729E-3,-1.41729E+1,2.60286E+0
-2.24500E-1,-1.39593E-3,-1.39593E+1,3.13385E+0
-2.65300E-1,-1.42042E-3,-1.42042E+1,3.76838E+0
-3.06100E-1,-1.41336E-3,-1.41336E+1,4.32629E+0
-3.46950E-1,-1.42163E-3,-1.42163E+1,4.93235E+0
-3.87750E-1,-1.43005E-3,-1.43005E+1,5.54502E+0
-4.28550E-1,-1.42394E-3,-1.42394E+1,6.10229E+0
-4.69400E-1,-1.43631E-3,-1.43631E+1,6.74203E+0
-5.10200E-1,-1.42734E-3,-1.42734E+1,7.28228E+0
-5.51000E-1,-1.44735E-3,-1.44735E+1,7.97490E+0
-5.91850E-1,-1.43601E-3,-1.43601E+1,8.49903E+0
-6.32650E-1,-1.45331E-3,-1.45331E+1,9.19437E+0
-6.73450E-1,-1.44374E-3,-1.44374E+1,9.72289E+0
-7.14300E-1,-1.45367E-3,-1.45367E+1,1.03836E+1
-7.55100E-1,-1.49229E-3,-1.49229E+1,1.12683E+1
-7.95900E-1,-1.49864E-3,-1.49864E+1,1.19277E+1
-8.36750E-1,-1.50521E-3,-1.50521E+1,1.25949E+1
-8.77550E-1,-1.49096E-3,-1.49096E+1,1.30840E+1
-9.18350E-1,-1.50567E-3,-1.50567E+1,1.38273E+1
-9.59200E-1,-1.49773E-3,-1.49773E+1,1.43662E+1
-1.00000E+0,-1.49632E-3,-1.49631E+1,1.49632E+1
