Tested at The Flinders University of South Australia

Cell Name:,CP55E_4
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.069
Voc (V): ,0.906
FF: ,0.66
Eff (%): ,8.44
Rshunt (Ohms): ,5.41E+3
Rseries (Ohms): ,7.77E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.77236E-3,2.77236E+1,2.77236E+1
9.59200E-1,1.15332E-3,1.15332E+1,1.10626E+1
9.18350E-1,1.65209E-4,1.65209E+0,1.51720E+0
8.77550E-1,-3.60131E-4,-3.60131E+0,-3.16033E+0
8.36750E-1,-8.00565E-4,-8.00565E+0,-6.69873E+0
7.95900E-1,-1.01847E-3,-1.01846E+1,-8.10596E+0
7.55100E-1,-1.11814E-3,-1.11814E+1,-8.44306E+0
7.14300E-1,-1.17369E-3,-1.17369E+1,-8.38367E+0
6.73450E-1,-1.20452E-3,-1.20452E+1,-8.11184E+0
6.32650E-1,-1.23827E-3,-1.23827E+1,-7.83393E+0
5.91850E-1,-1.25834E-3,-1.25834E+1,-7.44750E+0
5.51000E-1,-1.27834E-3,-1.27834E+1,-7.04366E+0
5.10200E-1,-1.29651E-3,-1.29650E+1,-6.61477E+0
4.69400E-1,-1.31488E-3,-1.31488E+1,-6.17204E+0
4.28550E-1,-1.32038E-3,-1.32038E+1,-5.65848E+0
3.87750E-1,-1.34437E-3,-1.34437E+1,-5.21279E+0
3.46950E-1,-1.33996E-3,-1.33996E+1,-4.64898E+0
3.06100E-1,-1.35920E-3,-1.35920E+1,-4.16050E+0
2.65300E-1,-1.36398E-3,-1.36398E+1,-3.61863E+0
2.24500E-1,-1.36994E-3,-1.36994E+1,-3.07551E+0
1.83650E-1,-1.38407E-3,-1.38407E+1,-2.54184E+0
1.42850E-1,-1.38226E-3,-1.38226E+1,-1.97456E+0
1.02050E-1,-1.38964E-3,-1.38964E+1,-1.41813E+0
6.12000E-2,-1.39417E-3,-1.39417E+1,-8.53231E-1
2.04000E-2,-1.40317E-3,-1.40317E+1,-2.86246E-1
-2.04000E-2,-1.41071E-3,-1.41071E+1,2.87784E-1
-6.12000E-2,-1.40831E-3,-1.40831E+1,8.61885E-1
-1.02050E-1,-1.42475E-3,-1.42475E+1,1.45395E+0
-1.42850E-1,-1.41136E-3,-1.41136E+1,2.01613E+0
-1.83650E-1,-1.43106E-3,-1.43106E+1,2.62815E+0
-2.24500E-1,-1.42828E-3,-1.42828E+1,3.20648E+0
-2.65300E-1,-1.43081E-3,-1.43081E+1,3.79594E+0
-3.06100E-1,-1.44409E-3,-1.44409E+1,4.42035E+0
-3.46950E-1,-1.43444E-3,-1.43444E+1,4.97681E+0
-3.87750E-1,-1.44903E-3,-1.44903E+1,5.61863E+0
-4.28550E-1,-1.45069E-3,-1.45069E+1,6.21692E+0
-4.69400E-1,-1.44990E-3,-1.44990E+1,6.80582E+0
-5.10200E-1,-1.45796E-3,-1.45796E+1,7.43851E+0
-5.51000E-1,-1.45873E-3,-1.45873E+1,8.03762E+0
-5.91850E-1,-1.46639E-3,-1.46639E+1,8.67885E+0
-6.32650E-1,-1.46441E-3,-1.46441E+1,9.26460E+0
-6.73450E-1,-1.47225E-3,-1.47225E+1,9.91487E+0
-7.14300E-1,-1.46958E-3,-1.46958E+1,1.04972E+1
-7.55100E-1,-1.47584E-3,-1.47584E+1,1.11441E+1
-7.95900E-1,-1.47635E-3,-1.47635E+1,1.17502E+1
-8.36750E-1,-1.47694E-3,-1.47694E+1,1.23583E+1
-8.77550E-1,-1.48314E-3,-1.48314E+1,1.30153E+1
-9.18350E-1,-1.47879E-3,-1.47879E+1,1.35805E+1
-9.59200E-1,-1.49099E-3,-1.49099E+1,1.43016E+1
-1.00000E+0,-1.49152E-3,-1.49152E+1,1.49152E+1
