Tested at The Flinders University of South Australia

Cell Name:,CP55F_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,18.162
Voc (V): ,0.915
FF: ,0.63
Eff (%): ,10.50
Rshunt (Ohms): ,9.28E+3
Rseries (Ohms): ,6.55E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.16018E-3,2.16018E+1,2.16018E+1
9.59200E-1,9.57921E-4,9.57921E+0,9.18838E+0
9.18350E-1,4.63575E-5,4.63575E-1,4.25724E-1
8.77550E-1,-5.76988E-4,-5.76988E+0,-5.06336E+0
8.36750E-1,-9.69976E-4,-9.69976E+0,-8.11628E+0
7.95900E-1,-1.21571E-3,-1.21571E+1,-9.67584E+0
7.55100E-1,-1.37739E-3,-1.37739E+1,-1.04007E+1
7.14300E-1,-1.47001E-3,-1.47001E+1,-1.05003E+1
6.73450E-1,-1.55626E-3,-1.55626E+1,-1.04806E+1
6.32650E-1,-1.60219E-3,-1.60219E+1,-1.01362E+1
5.91850E-1,-1.65314E-3,-1.65313E+1,-9.78408E+0
5.51000E-1,-1.66278E-3,-1.66278E+1,-9.16190E+0
5.10200E-1,-1.70243E-3,-1.70243E+1,-8.68579E+0
4.69400E-1,-1.71183E-3,-1.71183E+1,-8.03533E+0
4.28550E-1,-1.74370E-3,-1.74370E+1,-7.47264E+0
3.87750E-1,-1.74087E-3,-1.74087E+1,-6.75024E+0
3.46950E-1,-1.75458E-3,-1.75458E+1,-6.08752E+0
3.06100E-1,-1.77088E-3,-1.77088E+1,-5.42068E+0
2.65300E-1,-1.76868E-3,-1.76868E+1,-4.69230E+0
2.24500E-1,-1.79535E-3,-1.79535E+1,-4.03057E+0
1.83650E-1,-1.78292E-3,-1.78292E+1,-3.27434E+0
1.42850E-1,-1.80686E-3,-1.80685E+1,-2.58109E+0
1.02050E-1,-1.79902E-3,-1.79902E+1,-1.83590E+0
6.12000E-2,-1.80960E-3,-1.80960E+1,-1.10747E+0
2.04000E-2,-1.81396E-3,-1.81396E+1,-3.70048E-1
-2.04000E-2,-1.81836E-3,-1.81836E+1,3.70945E-1
-6.12000E-2,-1.83779E-3,-1.83779E+1,1.12473E+0
-1.02050E-1,-1.81575E-3,-1.81575E+1,1.85297E+0
-1.42850E-1,-1.85067E-3,-1.85067E+1,2.64367E+0
-1.83650E-1,-1.82341E-3,-1.82341E+1,3.34869E+0
-2.24500E-1,-1.85022E-3,-1.85022E+1,4.15374E+0
-2.65300E-1,-1.84604E-3,-1.84604E+1,4.89756E+0
-3.06100E-1,-1.84585E-3,-1.84585E+1,5.65015E+0
-3.46950E-1,-1.86159E-3,-1.86159E+1,6.45878E+0
-3.87750E-1,-1.85133E-3,-1.85133E+1,7.17855E+0
-4.28550E-1,-1.86297E-3,-1.86297E+1,7.98377E+0
-4.69400E-1,-1.86156E-3,-1.86156E+1,8.73815E+0
-5.10200E-1,-1.86039E-3,-1.86039E+1,9.49174E+0
-5.51000E-1,-1.86552E-3,-1.86552E+1,1.02790E+1
-5.91850E-1,-1.85943E-3,-1.85943E+1,1.10050E+1
-6.32650E-1,-1.87443E-3,-1.87443E+1,1.18586E+1
-6.73450E-1,-1.87439E-3,-1.87439E+1,1.26231E+1
-7.14300E-1,-1.87878E-3,-1.87878E+1,1.34201E+1
-7.55100E-1,-1.88620E-3,-1.88620E+1,1.42427E+1
-7.95900E-1,-1.88297E-3,-1.88297E+1,1.49866E+1
-8.36750E-1,-1.89045E-3,-1.89045E+1,1.58183E+1
-8.77550E-1,-1.88801E-3,-1.88801E+1,1.65682E+1
-9.18350E-1,-1.89854E-3,-1.89854E+1,1.74353E+1
-9.59200E-1,-1.89133E-3,-1.89133E+1,1.81416E+1
-1.00000E+0,-1.90091E-3,-1.90091E+1,1.90091E+1
