Tested at The Flinders University of South Australia

Cell Name:,CP55O_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,18.340
Voc (V): ,0.911
FF: ,0.60
Eff (%): ,10.00
Rshunt (Ohms): ,2.86E+3
Rseries (Ohms): ,6.86E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.13049E-3,2.13049E+1,2.13049E+1
9.59200E-1,9.78872E-4,9.78872E+0,9.38934E+0
9.18350E-1,1.11967E-4,1.11967E+0,1.02825E+0
8.77550E-1,-4.82678E-4,-4.82678E+0,-4.23574E+0
8.36750E-1,-8.59603E-4,-8.59603E+0,-7.19273E+0
7.95900E-1,-1.10732E-3,-1.10732E+1,-8.81316E+0
7.55100E-1,-1.26934E-3,-1.26934E+1,-9.58479E+0
7.14300E-1,-1.39160E-3,-1.39160E+1,-9.94023E+0
6.73450E-1,-1.48533E-3,-1.48533E+1,-1.00030E+1
6.32650E-1,-1.55707E-3,-1.55707E+1,-9.85078E+0
5.91850E-1,-1.61746E-3,-1.61746E+1,-9.57294E+0
5.51000E-1,-1.65154E-3,-1.65154E+1,-9.09999E+0
5.10200E-1,-1.69209E-3,-1.69209E+1,-8.63302E+0
4.69400E-1,-1.70717E-3,-1.70717E+1,-8.01344E+0
4.28550E-1,-1.73201E-3,-1.73201E+1,-7.42252E+0
3.87750E-1,-1.75059E-3,-1.75059E+1,-6.78790E+0
3.46950E-1,-1.76534E-3,-1.76534E+1,-6.12485E+0
3.06100E-1,-1.78483E-3,-1.78483E+1,-5.46337E+0
2.65300E-1,-1.78181E-3,-1.78181E+1,-4.72713E+0
2.24500E-1,-1.79720E-3,-1.79720E+1,-4.03471E+0
1.83650E-1,-1.80244E-3,-1.80244E+1,-3.31019E+0
1.42850E-1,-1.81170E-3,-1.81170E+1,-2.58801E+0
1.02050E-1,-1.82699E-3,-1.82699E+1,-1.86444E+0
6.12000E-2,-1.82804E-3,-1.82804E+1,-1.11876E+0
2.04000E-2,-1.84113E-3,-1.84113E+1,-3.75590E-1
-2.04000E-2,-1.82685E-3,-1.82685E+1,3.72678E-1
-6.12000E-2,-1.84590E-3,-1.84590E+1,1.12969E+0
-1.02050E-1,-1.83924E-3,-1.83923E+1,1.87694E+0
-1.42850E-1,-1.84935E-3,-1.84935E+1,2.64180E+0
-1.83650E-1,-1.84023E-3,-1.84023E+1,3.37959E+0
-2.24500E-1,-1.85910E-3,-1.85910E+1,4.17368E+0
-2.65300E-1,-1.86102E-3,-1.86102E+1,4.93729E+0
-3.06100E-1,-1.86734E-3,-1.86734E+1,5.71592E+0
-3.46950E-1,-1.87401E-3,-1.87401E+1,6.50190E+0
-3.87750E-1,-1.85689E-3,-1.85689E+1,7.20010E+0
-4.28550E-1,-1.87467E-3,-1.87467E+1,8.03390E+0
-4.69400E-1,-1.86069E-3,-1.86069E+1,8.73409E+0
-5.10200E-1,-1.87799E-3,-1.87799E+1,9.58152E+0
-5.51000E-1,-1.86943E-3,-1.86943E+1,1.03005E+1
-5.91850E-1,-1.87768E-3,-1.87768E+1,1.11130E+1
-6.32650E-1,-1.87899E-3,-1.87899E+1,1.18874E+1
-6.73450E-1,-1.88182E-3,-1.88182E+1,1.26731E+1
-7.14300E-1,-1.88364E-3,-1.88364E+1,1.34548E+1
-7.55100E-1,-1.87734E-3,-1.87734E+1,1.41758E+1
-7.95900E-1,-1.90103E-3,-1.90103E+1,1.51303E+1
-8.36750E-1,-1.88151E-3,-1.88151E+1,1.57435E+1
-8.77550E-1,-1.89534E-3,-1.89534E+1,1.66325E+1
-9.18350E-1,-1.88260E-3,-1.88260E+1,1.72888E+1
-9.59200E-1,-1.89595E-3,-1.89595E+1,1.81859E+1
-1.00000E+0,-1.89634E-3,-1.89634E+1,1.89634E+1
