Tested at The Flinders University of South Australia

Cell Name:,CP55C_4
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,18.024
Voc (V): ,0.916
FF: ,0.62
Eff (%): ,10.18
Rshunt (Ohms): ,5.20E+3
Rseries (Ohms): ,7.11E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.91814E-3,1.91814E+1,1.91814E+1
9.59200E-1,8.52123E-4,8.52123E+0,8.17356E+0
9.18350E-1,3.18587E-5,3.18587E-1,2.92574E-1
8.77550E-1,-5.41866E-4,-5.41866E+0,-4.75514E+0
8.36750E-1,-9.26867E-4,-9.26867E+0,-7.75556E+0
7.95900E-1,-1.15932E-3,-1.15932E+1,-9.22707E+0
7.55100E-1,-1.33096E-3,-1.33096E+1,-1.00501E+1
7.14300E-1,-1.42543E-3,-1.42543E+1,-1.01818E+1
6.73450E-1,-1.51190E-3,-1.51190E+1,-1.01819E+1
6.32650E-1,-1.56267E-3,-1.56267E+1,-9.88623E+0
5.91850E-1,-1.61448E-3,-1.61448E+1,-9.55531E+0
5.51000E-1,-1.63509E-3,-1.63509E+1,-9.00935E+0
5.10200E-1,-1.67395E-3,-1.67395E+1,-8.54050E+0
4.69400E-1,-1.68598E-3,-1.68598E+1,-7.91398E+0
4.28550E-1,-1.71357E-3,-1.71357E+1,-7.34352E+0
3.87750E-1,-1.72418E-3,-1.72418E+1,-6.68552E+0
3.46950E-1,-1.73183E-3,-1.73183E+1,-6.00858E+0
3.06100E-1,-1.75141E-3,-1.75141E+1,-5.36106E+0
2.65300E-1,-1.74983E-3,-1.74983E+1,-4.64229E+0
2.24500E-1,-1.77333E-3,-1.77333E+1,-3.98112E+0
1.83650E-1,-1.76465E-3,-1.76465E+1,-3.24079E+0
1.42850E-1,-1.78269E-3,-1.78269E+1,-2.54657E+0
1.02050E-1,-1.78237E-3,-1.78237E+1,-1.81891E+0
6.12000E-2,-1.78952E-3,-1.78952E+1,-1.09519E+0
2.04000E-2,-1.79845E-3,-1.79845E+1,-3.66884E-1
-2.04000E-2,-1.80630E-3,-1.80630E+1,3.68486E-1
-6.12000E-2,-1.81843E-3,-1.81843E+1,1.11288E+0
-1.02050E-1,-1.81134E-3,-1.81134E+1,1.84847E+0
-1.42850E-1,-1.83377E-3,-1.83377E+1,2.61954E+0
-1.83650E-1,-1.81209E-3,-1.81209E+1,3.32790E+0
-2.24500E-1,-1.84371E-3,-1.84371E+1,4.13912E+0
-2.65300E-1,-1.83193E-3,-1.83193E+1,4.86012E+0
-3.06100E-1,-1.84667E-3,-1.84667E+1,5.65266E+0
-3.46950E-1,-1.85619E-3,-1.85619E+1,6.44006E+0
-3.87750E-1,-1.84885E-3,-1.84885E+1,7.16890E+0
-4.28550E-1,-1.86686E-3,-1.86686E+1,8.00044E+0
-4.69400E-1,-1.84639E-3,-1.84639E+1,8.66695E+0
-5.10200E-1,-1.86649E-3,-1.86649E+1,9.52283E+0
-5.51000E-1,-1.85184E-3,-1.85184E+1,1.02036E+1
-5.91850E-1,-1.87522E-3,-1.87522E+1,1.10985E+1
-6.32650E-1,-1.86261E-3,-1.86261E+1,1.17838E+1
-6.73450E-1,-1.88357E-3,-1.88357E+1,1.26849E+1
-7.14300E-1,-1.86655E-3,-1.86655E+1,1.33328E+1
-7.55100E-1,-1.88538E-3,-1.88538E+1,1.42365E+1
-7.95900E-1,-1.87832E-3,-1.87832E+1,1.49496E+1
-8.36750E-1,-1.87783E-3,-1.87783E+1,1.57127E+1
-8.77550E-1,-1.88400E-3,-1.88400E+1,1.65330E+1
-9.18350E-1,-1.88541E-3,-1.88541E+1,1.73147E+1
-9.59200E-1,-1.89921E-3,-1.89921E+1,1.82173E+1
-1.00000E+0,-1.89097E-3,-1.89097E+1,1.89097E+1
