Tested at The Flinders University of South Australia

Cell Name:,CP55I_6
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.589
Voc (V): ,0.917
FF: ,0.63
Eff (%): ,8.41
Rshunt (Ohms): ,1.71E+5
Rseries (Ohms): ,7.18E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.41588E-3,2.41588E+1,2.41588E+1
9.59200E-1,1.00236E-3,1.00236E+1,9.61460E+0
9.18350E-1,2.26051E-5,2.26051E-1,2.07594E-1
8.77550E-1,-5.45397E-4,-5.45397E+0,-4.78613E+0
8.36750E-1,-8.49962E-4,-8.49962E+0,-7.11206E+0
7.95900E-1,-9.64478E-4,-9.64478E+0,-7.67628E+0
7.55100E-1,-1.10306E-3,-1.10306E+1,-8.32919E+0
7.14300E-1,-1.17742E-3,-1.17741E+1,-8.41028E+0
6.73450E-1,-1.21272E-3,-1.21272E+1,-8.16704E+0
6.32650E-1,-1.25509E-3,-1.25509E+1,-7.94036E+0
5.91850E-1,-1.27606E-3,-1.27606E+1,-7.55237E+0
5.51000E-1,-1.30191E-3,-1.30191E+1,-7.17355E+0
5.10200E-1,-1.31862E-3,-1.31862E+1,-6.72759E+0
4.69400E-1,-1.33006E-3,-1.33006E+1,-6.24332E+0
4.28550E-1,-1.35513E-3,-1.35513E+1,-5.80740E+0
3.87750E-1,-1.37199E-3,-1.37199E+1,-5.31991E+0
3.46950E-1,-1.37778E-3,-1.37778E+1,-4.78019E+0
3.06100E-1,-1.39947E-3,-1.39947E+1,-4.28378E+0
2.65300E-1,-1.39867E-3,-1.39867E+1,-3.71067E+0
2.24500E-1,-1.42233E-3,-1.42233E+1,-3.19313E+0
1.83650E-1,-1.41928E-3,-1.41928E+1,-2.60650E+0
1.42850E-1,-1.43804E-3,-1.43804E+1,-2.05424E+0
1.02050E-1,-1.43926E-3,-1.43926E+1,-1.46876E+0
6.12000E-2,-1.44854E-3,-1.44854E+1,-8.86508E-1
2.04000E-2,-1.45900E-3,-1.45900E+1,-2.97636E-1
-2.04000E-2,-1.45876E-3,-1.45876E+1,2.97588E-1
-6.12000E-2,-1.46942E-3,-1.46942E+1,8.99284E-1
-1.02050E-1,-1.46325E-3,-1.46325E+1,1.49325E+0
-1.42850E-1,-1.48389E-3,-1.48389E+1,2.11973E+0
-1.83650E-1,-1.47425E-3,-1.47425E+1,2.70745E+0
-2.24500E-1,-1.48773E-3,-1.48773E+1,3.33996E+0
-2.65300E-1,-1.48800E-3,-1.48800E+1,3.94766E+0
-3.06100E-1,-1.49711E-3,-1.49710E+1,4.58264E+0
-3.46950E-1,-1.50159E-3,-1.50159E+1,5.20977E+0
-3.87750E-1,-1.50573E-3,-1.50573E+1,5.83848E+0
-4.28550E-1,-1.51946E-3,-1.51946E+1,6.51163E+0
-4.69400E-1,-1.51917E-3,-1.51917E+1,7.13100E+0
-5.10200E-1,-1.52800E-3,-1.52800E+1,7.79583E+0
-5.51000E-1,-1.52974E-3,-1.52974E+1,8.42886E+0
-5.91850E-1,-1.53306E-3,-1.53306E+1,9.07342E+0
-6.32650E-1,-1.54202E-3,-1.54202E+1,9.75557E+0
-6.73450E-1,-1.54738E-3,-1.54738E+1,1.04208E+1
-7.14300E-1,-1.55544E-3,-1.55544E+1,1.11105E+1
-7.55100E-1,-1.55650E-3,-1.55650E+1,1.17531E+1
-7.95900E-1,-1.56802E-3,-1.56802E+1,1.24799E+1
-8.36750E-1,-1.55513E-3,-1.55513E+1,1.30126E+1
-8.77550E-1,-1.57480E-3,-1.57480E+1,1.38196E+1
-9.18350E-1,-1.63211E-3,-1.63211E+1,1.49885E+1
-9.59200E-1,-1.64627E-3,-1.64627E+1,1.57910E+1
-1.00000E+0,-1.64254E-3,-1.64254E+1,1.64254E+1
