Tested at The Flinders University of South Australia

Cell Name:,CP55K_2
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.661
Voc (V): ,0.909
FF: ,0.62
Eff (%): ,8.32
Rshunt (Ohms): ,2.82E+3
Rseries (Ohms): ,6.40E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.65184E-3,2.65184E+1,2.65184E+1
9.59200E-1,1.17868E-3,1.17868E+1,1.13059E+1
9.18350E-1,1.38938E-4,1.38938E+0,1.27594E+0
8.77550E-1,-4.98951E-4,-4.98951E+0,-4.37854E+0
8.36750E-1,-8.29264E-4,-8.29265E+0,-6.93887E+0
7.95900E-1,-1.00480E-3,-1.00480E+1,-7.99720E+0
7.55100E-1,-1.10187E-3,-1.10187E+1,-8.32019E+0
7.14300E-1,-1.15906E-3,-1.15906E+1,-8.27914E+0
6.73450E-1,-1.21181E-3,-1.21181E+1,-8.16091E+0
6.32650E-1,-1.23675E-3,-1.23675E+1,-7.82431E+0
5.91850E-1,-1.27967E-3,-1.27967E+1,-7.57371E+0
5.51000E-1,-1.28537E-3,-1.28537E+1,-7.08241E+0
5.10200E-1,-1.32109E-3,-1.32109E+1,-6.74021E+0
4.69400E-1,-1.33073E-3,-1.33073E+1,-6.24646E+0
4.28550E-1,-1.34908E-3,-1.34908E+1,-5.78147E+0
3.87750E-1,-1.37828E-3,-1.37828E+1,-5.34429E+0
3.46950E-1,-1.37456E-3,-1.37456E+1,-4.76903E+0
3.06100E-1,-1.40107E-3,-1.40107E+1,-4.28867E+0
2.65300E-1,-1.39707E-3,-1.39707E+1,-3.70643E+0
2.24500E-1,-1.42187E-3,-1.42187E+1,-3.19210E+0
1.83650E-1,-1.42716E-3,-1.42716E+1,-2.62098E+0
1.42850E-1,-1.44157E-3,-1.44157E+1,-2.05928E+0
1.02050E-1,-1.45118E-3,-1.45118E+1,-1.48093E+0
6.12000E-2,-1.44163E-3,-1.44163E+1,-8.82276E-1
2.04000E-2,-1.47334E-3,-1.47334E+1,-3.00561E-1
-2.04000E-2,-1.45888E-3,-1.45888E+1,2.97612E-1
-6.12000E-2,-1.48106E-3,-1.48106E+1,9.06406E-1
-1.02050E-1,-1.47338E-3,-1.47338E+1,1.50359E+0
-1.42850E-1,-1.48912E-3,-1.48912E+1,2.12721E+0
-1.83650E-1,-1.49159E-3,-1.49159E+1,2.73931E+0
-2.24500E-1,-1.49798E-3,-1.49798E+1,3.36297E+0
-2.65300E-1,-1.51758E-3,-1.51758E+1,4.02614E+0
-3.06100E-1,-1.52047E-3,-1.52047E+1,4.65416E+0
-3.46950E-1,-1.53375E-3,-1.53375E+1,5.32134E+0
-3.87750E-1,-1.53093E-3,-1.53093E+1,5.93618E+0
-4.28550E-1,-1.55421E-3,-1.55421E+1,6.66055E+0
-4.69400E-1,-1.55398E-3,-1.55398E+1,7.29439E+0
-5.10200E-1,-1.56313E-3,-1.56313E+1,7.97510E+0
-5.51000E-1,-1.57858E-3,-1.57858E+1,8.69800E+0
-5.91850E-1,-1.58563E-3,-1.58563E+1,9.38457E+0
-6.32650E-1,-1.59317E-3,-1.59317E+1,1.00792E+1
-6.73450E-1,-1.60056E-3,-1.60056E+1,1.07790E+1
-7.14300E-1,-1.61543E-3,-1.61543E+1,1.15391E+1
-7.55100E-1,-1.63388E-3,-1.63388E+1,1.23375E+1
-7.95900E-1,-1.63026E-3,-1.63026E+1,1.29753E+1
-8.36750E-1,-1.65376E-3,-1.65376E+1,1.38378E+1
-8.77550E-1,-1.65671E-3,-1.65671E+1,1.45385E+1
-9.18350E-1,-1.67319E-3,-1.67319E+1,1.53658E+1
-9.59200E-1,-1.67814E-3,-1.67814E+1,1.60967E+1
-1.00000E+0,-1.68508E-3,-1.68508E+1,1.68508E+1
