Tested at The Flinders University of South Australia

Cell Name:,CP55P_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.437
Voc (V): ,0.907
FF: ,0.62
Eff (%): ,9.82
Rshunt (Ohms): ,6.95E+3
Rseries (Ohms): ,6.23E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.46428E-3,2.46428E+1,2.46428E+1
9.59200E-1,1.16503E-3,1.16503E+1,1.11750E+1
9.18350E-1,1.86399E-4,1.86399E+0,1.71179E+0
8.77550E-1,-4.68254E-4,-4.68254E+0,-4.10916E+0
8.36750E-1,-8.70138E-4,-8.70138E+0,-7.28088E+0
7.95900E-1,-1.10462E-3,-1.10462E+1,-8.79169E+0
7.55100E-1,-1.26796E-3,-1.26795E+1,-9.57433E+0
7.14300E-1,-1.35647E-3,-1.35647E+1,-9.68925E+0
6.73450E-1,-1.45885E-3,-1.45885E+1,-9.82465E+0
6.32650E-1,-1.50371E-3,-1.50371E+1,-9.51320E+0
5.91850E-1,-1.55170E-3,-1.55170E+1,-9.18375E+0
5.51000E-1,-1.59998E-3,-1.59998E+1,-8.81590E+0
5.10200E-1,-1.61298E-3,-1.61298E+1,-8.22940E+0
4.69400E-1,-1.64999E-3,-1.64999E+1,-7.74506E+0
4.28550E-1,-1.65556E-3,-1.65556E+1,-7.09492E+0
3.87750E-1,-1.67416E-3,-1.67416E+1,-6.49156E+0
3.46950E-1,-1.68134E-3,-1.68134E+1,-5.83342E+0
3.06100E-1,-1.69054E-3,-1.69054E+1,-5.17473E+0
2.65300E-1,-1.70717E-3,-1.70717E+1,-4.52911E+0
2.24500E-1,-1.71196E-3,-1.71197E+1,-3.84336E+0
1.83650E-1,-1.72676E-3,-1.72676E+1,-3.17120E+0
1.42850E-1,-1.72231E-3,-1.72231E+1,-2.46031E+0
1.02050E-1,-1.73675E-3,-1.73674E+1,-1.77235E+0
6.12000E-2,-1.72919E-3,-1.72919E+1,-1.05826E+0
2.04000E-2,-1.74665E-3,-1.74665E+1,-3.56318E-1
-2.04000E-2,-1.74078E-3,-1.74078E+1,3.55120E-1
-6.12000E-2,-1.75928E-3,-1.75928E+1,1.07668E+0
-1.02050E-1,-1.75038E-3,-1.75038E+1,1.78626E+0
-1.42850E-1,-1.76576E-3,-1.76576E+1,2.52239E+0
-1.83650E-1,-1.76462E-3,-1.76462E+1,3.24073E+0
-2.24500E-1,-1.77085E-3,-1.77085E+1,3.97557E+0
-2.65300E-1,-1.77178E-3,-1.77178E+1,4.70053E+0
-3.06100E-1,-1.77413E-3,-1.77413E+1,5.43062E+0
-3.46950E-1,-1.77208E-3,-1.77208E+1,6.14822E+0
-3.87750E-1,-1.77924E-3,-1.77924E+1,6.89901E+0
-4.28550E-1,-1.78792E-3,-1.78792E+1,7.66211E+0
-4.69400E-1,-1.79155E-3,-1.79155E+1,8.40955E+0
-5.10200E-1,-1.78982E-3,-1.78982E+1,9.13168E+0
-5.51000E-1,-1.79286E-3,-1.79286E+1,9.87868E+0
-5.91850E-1,-1.79811E-3,-1.79811E+1,1.06421E+1
-6.32650E-1,-1.79000E-3,-1.79000E+1,1.13244E+1
-6.73450E-1,-1.80824E-3,-1.80824E+1,1.21776E+1
-7.14300E-1,-1.79178E-3,-1.79177E+1,1.27986E+1
-7.55100E-1,-1.81232E-3,-1.81232E+1,1.36849E+1
-7.95900E-1,-1.80407E-3,-1.80407E+1,1.43586E+1
-8.36750E-1,-1.80417E-3,-1.80417E+1,1.50964E+1
-8.77550E-1,-1.81025E-3,-1.81025E+1,1.58859E+1
-9.18350E-1,-1.80225E-3,-1.80225E+1,1.65510E+1
-9.59200E-1,-1.81739E-3,-1.81739E+1,1.74324E+1
-1.00000E+0,-1.81258E-3,-1.81258E+1,1.81258E+1
