Tested at The Flinders University of South Australia

Cell Name:,CP55L_5
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,15.080
Voc (V): ,0.908
FF: ,0.62
Eff (%): ,8.50
Rshunt (Ohms): ,1.53E+3
Rseries (Ohms): ,6.41E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.63846E-3,2.63846E+1,2.63846E+1
9.59200E-1,1.19589E-3,1.19589E+1,1.14710E+1
9.18350E-1,1.55076E-4,1.55076E+0,1.42414E+0
8.77550E-1,-4.81322E-4,-4.81322E+0,-4.22384E+0
8.36750E-1,-8.38503E-4,-8.38503E+0,-7.01618E+0
7.95900E-1,-1.00636E-3,-1.00636E+1,-8.00966E+0
7.55100E-1,-1.12626E-3,-1.12626E+1,-8.50439E+0
7.14300E-1,-1.18512E-3,-1.18512E+1,-8.46531E+0
6.73450E-1,-1.23839E-3,-1.23839E+1,-8.33994E+0
6.32650E-1,-1.27910E-3,-1.27910E+1,-8.09223E+0
5.91850E-1,-1.29758E-3,-1.29758E+1,-7.67972E+0
5.51000E-1,-1.34399E-3,-1.34399E+1,-7.40541E+0
5.10200E-1,-1.34349E-3,-1.34349E+1,-6.85448E+0
4.69400E-1,-1.38704E-3,-1.38704E+1,-6.51079E+0
4.28550E-1,-1.37912E-3,-1.37912E+1,-5.91021E+0
3.87750E-1,-1.41194E-3,-1.41194E+1,-5.47482E+0
3.46950E-1,-1.41835E-3,-1.41835E+1,-4.92097E+0
3.06100E-1,-1.43592E-3,-1.43592E+1,-4.39535E+0
2.65300E-1,-1.45005E-3,-1.45005E+1,-3.84697E+0
2.24500E-1,-1.46170E-3,-1.46170E+1,-3.28152E+0
1.83650E-1,-1.47525E-3,-1.47524E+1,-2.70929E+0
1.42850E-1,-1.47893E-3,-1.47893E+1,-2.11264E+0
1.02050E-1,-1.49482E-3,-1.49482E+1,-1.52547E+0
6.12000E-2,-1.49998E-3,-1.49998E+1,-9.17988E-1
2.04000E-2,-1.49462E-3,-1.49462E+1,-3.04902E-1
-2.04000E-2,-1.52133E-3,-1.52133E+1,3.10352E-1
-6.12000E-2,-1.51472E-3,-1.51472E+1,9.27007E-1
-1.02050E-1,-1.53938E-3,-1.53938E+1,1.57094E+0
-1.42850E-1,-1.53546E-3,-1.53546E+1,2.19340E+0
-1.83650E-1,-1.54929E-3,-1.54929E+1,2.84527E+0
-2.24500E-1,-1.54901E-3,-1.54901E+1,3.47752E+0
-2.65300E-1,-1.56228E-3,-1.56228E+1,4.14473E+0
-3.06100E-1,-1.56923E-3,-1.56923E+1,4.80340E+0
-3.46950E-1,-1.58000E-3,-1.58000E+1,5.48181E+0
-3.87750E-1,-1.57994E-3,-1.57994E+1,6.12622E+0
-4.28550E-1,-1.64421E-3,-1.64421E+1,7.04626E+0
-4.69400E-1,-1.76395E-3,-1.76395E+1,8.28000E+0
-5.10200E-1,-1.77029E-3,-1.77029E+1,9.03201E+0
-5.51000E-1,-1.76954E-3,-1.76954E+1,9.75018E+0
-5.91850E-1,-1.87665E-3,-1.87665E+1,1.11070E+1
-6.32650E-1,-1.98656E-3,-1.98656E+1,1.25680E+1
-6.73450E-1,-1.99082E-3,-1.99082E+1,1.34072E+1
-7.14300E-1,-2.00944E-3,-2.00944E+1,1.43534E+1
-7.55100E-1,-2.17363E-3,-2.17363E+1,1.64131E+1
-7.95900E-1,-2.17103E-3,-2.17103E+1,1.72792E+1
-8.36750E-1,-2.14393E-3,-2.14393E+1,1.79394E+1
-8.77550E-1,-2.14140E-3,-2.14140E+1,1.87919E+1
-9.18350E-1,-2.12914E-3,-2.12914E+1,1.95529E+1
-9.59200E-1,-2.29581E-3,-2.29581E+1,2.20214E+1
-1.00000E+0,-2.33728E-3,-2.33728E+1,2.33728E+1
