Tested at The Flinders University of South Australia

Cell Name:,CP55A_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.375
Voc (V): ,0.919
FF: ,0.59
Eff (%): ,9.44
Rshunt (Ohms): ,3.71E+3
Rseries (Ohms): ,8.37E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.58411E-3,1.58411E+1,1.58411E+1
9.59200E-1,6.84127E-4,6.84127E+0,6.56215E+0
9.18350E-1,-9.25362E-6,-9.25362E-2,-8.49806E-2
8.77550E-1,-4.96775E-4,-4.96775E+0,-4.35945E+0
8.36750E-1,-8.28147E-4,-8.28147E+0,-6.92952E+0
7.95900E-1,-1.04930E-3,-1.04929E+1,-8.35134E+0
7.55100E-1,-1.20290E-3,-1.20290E+1,-9.08307E+0
7.14300E-1,-1.32143E-3,-1.32143E+1,-9.43901E+0
6.73450E-1,-1.40005E-3,-1.40005E+1,-9.42866E+0
6.32650E-1,-1.47939E-3,-1.47939E+1,-9.35934E+0
5.91850E-1,-1.51335E-3,-1.51335E+1,-8.95674E+0
5.51000E-1,-1.56286E-3,-1.56286E+1,-8.61138E+0
5.10200E-1,-1.59262E-3,-1.59262E+1,-8.12555E+0
4.69400E-1,-1.60856E-3,-1.60857E+1,-7.55060E+0
4.28550E-1,-1.64892E-3,-1.64892E+1,-7.06644E+0
3.87750E-1,-1.64142E-3,-1.64142E+1,-6.36462E+0
3.46950E-1,-1.68678E-3,-1.68678E+1,-5.85229E+0
3.06100E-1,-1.66403E-3,-1.66403E+1,-5.09359E+0
2.65300E-1,-1.70881E-3,-1.70881E+1,-4.53346E+0
2.24500E-1,-1.69517E-3,-1.69517E+1,-3.80566E+0
1.83650E-1,-1.71310E-3,-1.71310E+1,-3.14610E+0
1.42850E-1,-1.71731E-3,-1.71731E+1,-2.45318E+0
1.02050E-1,-1.71785E-3,-1.71785E+1,-1.75307E+0
6.12000E-2,-1.73171E-3,-1.73171E+1,-1.05981E+0
2.04000E-2,-1.73198E-3,-1.73198E+1,-3.53323E-1
-2.04000E-2,-1.74297E-3,-1.74297E+1,3.55567E-1
-6.12000E-2,-1.75269E-3,-1.75269E+1,1.07265E+0
-1.02050E-1,-1.76701E-3,-1.76701E+1,1.80323E+0
-1.42850E-1,-1.75856E-3,-1.75856E+1,2.51210E+0
-1.83650E-1,-1.76994E-3,-1.76994E+1,3.25050E+0
-2.24500E-1,-1.76564E-3,-1.76564E+1,3.96386E+0
-2.65300E-1,-1.77525E-3,-1.77525E+1,4.70974E+0
-3.06100E-1,-1.77696E-3,-1.77696E+1,5.43928E+0
-3.46950E-1,-1.77984E-3,-1.77984E+1,6.17515E+0
-3.87750E-1,-1.78975E-3,-1.78975E+1,6.93975E+0
-4.28550E-1,-1.79885E-3,-1.79885E+1,7.70898E+0
-4.69400E-1,-1.79613E-3,-1.79613E+1,8.43102E+0
-5.10200E-1,-1.80823E-3,-1.80823E+1,9.22557E+0
-5.51000E-1,-1.79702E-3,-1.79702E+1,9.90158E+0
-5.91850E-1,-1.80331E-3,-1.80331E+1,1.06729E+1
-6.32650E-1,-1.80395E-3,-1.80395E+1,1.14127E+1
-6.73450E-1,-1.80435E-3,-1.80435E+1,1.21514E+1
-7.14300E-1,-1.81866E-3,-1.81866E+1,1.29907E+1
-7.55100E-1,-1.81685E-3,-1.81685E+1,1.37191E+1
-7.95900E-1,-1.82755E-3,-1.82755E+1,1.45455E+1
-8.36750E-1,-1.81560E-3,-1.81560E+1,1.51920E+1
-8.77550E-1,-1.82824E-3,-1.82824E+1,1.60437E+1
-9.18350E-1,-1.82183E-3,-1.82183E+1,1.67308E+1
-9.59200E-1,-1.83849E-3,-1.83849E+1,1.76348E+1
-1.00000E+0,-1.82807E-3,-1.82807E+1,1.82807E+1
