Tested at The Flinders University of South Australia

Cell Name:,CP55P_3
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.231
Voc (V): ,0.908
FF: ,0.58
Eff (%): ,9.15
Rshunt (Ohms): ,3.20E+3
Rseries (Ohms): ,9.90E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.40554E-3,2.40554E+1,2.40554E+1
9.59200E-1,1.23395E-3,1.23395E+1,1.18360E+1
9.18350E-1,3.22163E-4,3.22163E+0,2.95858E+0
8.77550E-1,-3.11106E-4,-3.11106E+0,-2.73011E+0
8.36750E-1,-7.23228E-4,-7.23228E+0,-6.05161E+0
7.95900E-1,-9.73999E-4,-9.74000E+0,-7.75206E+0
7.55100E-1,-1.15892E-3,-1.15892E+1,-8.75103E+0
7.14300E-1,-1.26602E-3,-1.26602E+1,-9.04317E+0
6.73450E-1,-1.35861E-3,-1.35861E+1,-9.14958E+0
6.32650E-1,-1.43252E-3,-1.43252E+1,-9.06286E+0
5.91850E-1,-1.47054E-3,-1.47054E+1,-8.70337E+0
5.51000E-1,-1.51448E-3,-1.51448E+1,-8.34478E+0
5.10200E-1,-1.54264E-3,-1.54264E+1,-7.87056E+0
4.69400E-1,-1.57495E-3,-1.57495E+1,-7.39281E+0
4.28550E-1,-1.59048E-3,-1.59047E+1,-6.81598E+0
3.87750E-1,-1.61695E-3,-1.61695E+1,-6.26974E+0
3.46950E-1,-1.63712E-3,-1.63712E+1,-5.67997E+0
3.06100E-1,-1.63799E-3,-1.63799E+1,-5.01390E+0
2.65300E-1,-1.66702E-3,-1.66702E+1,-4.42261E+0
2.24500E-1,-1.66054E-3,-1.66054E+1,-3.72791E+0
1.83650E-1,-1.69449E-3,-1.69449E+1,-3.11192E+0
1.42850E-1,-1.67946E-3,-1.67946E+1,-2.39912E+0
1.02050E-1,-1.71115E-3,-1.71115E+1,-1.74622E+0
6.12000E-2,-1.69833E-3,-1.69833E+1,-1.03938E+0
2.04000E-2,-1.71673E-3,-1.71673E+1,-3.50214E-1
-2.04000E-2,-1.72947E-3,-1.72947E+1,3.52812E-1
-6.12000E-2,-1.72548E-3,-1.72548E+1,1.05599E+0
-1.02050E-1,-1.74212E-3,-1.74213E+1,1.77784E+0
-1.42850E-1,-1.73871E-3,-1.73871E+1,2.48375E+0
-1.83650E-1,-1.76543E-3,-1.76543E+1,3.24221E+0
-2.24500E-1,-1.75819E-3,-1.75819E+1,3.94713E+0
-2.65300E-1,-1.78154E-3,-1.78154E+1,4.72642E+0
-3.06100E-1,-1.76877E-3,-1.76877E+1,5.41420E+0
-3.46950E-1,-1.78559E-3,-1.78559E+1,6.19511E+0
-3.87750E-1,-1.78726E-3,-1.78726E+1,6.93010E+0
-4.28550E-1,-1.79276E-3,-1.79276E+1,7.68287E+0
-4.69400E-1,-1.79453E-3,-1.79453E+1,8.42353E+0
-5.10200E-1,-1.80533E-3,-1.80533E+1,9.21082E+0
-5.51000E-1,-1.79681E-3,-1.79681E+1,9.90043E+0
-5.91850E-1,-1.81407E-3,-1.81407E+1,1.07366E+1
-6.32650E-1,-1.80028E-3,-1.80028E+1,1.13895E+1
-6.73450E-1,-1.82213E-3,-1.82213E+1,1.22711E+1
-7.14300E-1,-1.81951E-3,-1.81951E+1,1.29967E+1
-7.55100E-1,-1.82363E-3,-1.82363E+1,1.37703E+1
-7.95900E-1,-1.83240E-3,-1.83240E+1,1.45840E+1
-8.36750E-1,-1.84122E-3,-1.84122E+1,1.54064E+1
-8.77550E-1,-1.84059E-3,-1.84059E+1,1.61521E+1
-9.18350E-1,-1.84953E-3,-1.84953E+1,1.69852E+1
-9.59200E-1,-1.84779E-3,-1.84779E+1,1.77240E+1
-1.00000E+0,-1.85120E-3,-1.85120E+1,1.85120E+1
