Tested at The Flinders University of South Australia

Cell Name:,CP55A_2
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.496
Voc (V): ,0.925
FF: ,0.60
Eff (%): ,9.69
Rshunt (Ohms): ,3.18E+4
Rseries (Ohms): ,8.13E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.60143E-3,1.60143E+1,1.60143E+1
9.59200E-1,6.41987E-4,6.41987E+0,6.15794E+0
9.18350E-1,-8.05706E-5,-8.05706E-1,-7.39920E-1
8.77550E-1,-5.82337E-4,-5.82337E+0,-5.11030E+0
8.36750E-1,-9.00090E-4,-9.00090E+0,-7.53150E+0
7.95900E-1,-1.11315E-3,-1.11315E+1,-8.85954E+0
7.55100E-1,-1.25574E-3,-1.25574E+1,-9.48206E+0
7.14300E-1,-1.35703E-3,-1.35703E+1,-9.69329E+0
6.73450E-1,-1.43640E-3,-1.43640E+1,-9.67342E+0
6.32650E-1,-1.49627E-3,-1.49627E+1,-9.46615E+0
5.91850E-1,-1.53703E-3,-1.53703E+1,-9.09688E+0
5.51000E-1,-1.57475E-3,-1.57475E+1,-8.67690E+0
5.10200E-1,-1.60126E-3,-1.60126E+1,-8.16965E+0
4.69400E-1,-1.63296E-3,-1.63296E+1,-7.66511E+0
4.28550E-1,-1.64938E-3,-1.64938E+1,-7.06842E+0
3.87750E-1,-1.66617E-3,-1.66617E+1,-6.46059E+0
3.46950E-1,-1.67479E-3,-1.67479E+1,-5.81067E+0
3.06100E-1,-1.69158E-3,-1.69158E+1,-5.17793E+0
2.65300E-1,-1.70161E-3,-1.70161E+1,-4.51437E+0
2.24500E-1,-1.71040E-3,-1.71040E+1,-3.83985E+0
1.83650E-1,-1.72728E-3,-1.72728E+1,-3.17216E+0
1.42850E-1,-1.72088E-3,-1.72088E+1,-2.45827E+0
1.02050E-1,-1.74522E-3,-1.74522E+1,-1.78100E+0
6.12000E-2,-1.73385E-3,-1.73385E+1,-1.06112E+0
2.04000E-2,-1.75026E-3,-1.75026E+1,-3.57053E-1
-2.04000E-2,-1.74898E-3,-1.74898E+1,3.56792E-1
-6.12000E-2,-1.75415E-3,-1.75415E+1,1.07354E+0
-1.02050E-1,-1.76454E-3,-1.76454E+1,1.80071E+0
-1.42850E-1,-1.75582E-3,-1.75582E+1,2.50819E+0
-1.83650E-1,-1.77740E-3,-1.77740E+1,3.26419E+0
-2.24500E-1,-1.76823E-3,-1.76823E+1,3.96968E+0
-2.65300E-1,-1.78483E-3,-1.78483E+1,4.73516E+0
-3.06100E-1,-1.77039E-3,-1.77039E+1,5.41917E+0
-3.46950E-1,-1.78610E-3,-1.78610E+1,6.19687E+0
-3.87750E-1,-1.77929E-3,-1.77929E+1,6.89919E+0
-4.28550E-1,-1.77635E-3,-1.77635E+1,7.61256E+0
-4.69400E-1,-1.79501E-3,-1.79501E+1,8.42577E+0
-5.10200E-1,-1.78394E-3,-1.78394E+1,9.10165E+0
-5.51000E-1,-1.80630E-3,-1.80630E+1,9.95274E+0
-5.91850E-1,-1.78924E-3,-1.78924E+1,1.05896E+1
-6.32650E-1,-1.80125E-3,-1.80125E+1,1.13956E+1
-6.73450E-1,-1.80289E-3,-1.80289E+1,1.21416E+1
-7.14300E-1,-1.80522E-3,-1.80522E+1,1.28947E+1
-7.55100E-1,-1.81037E-3,-1.81037E+1,1.36701E+1
-7.95900E-1,-1.80048E-3,-1.80048E+1,1.43300E+1
-8.36750E-1,-1.82127E-3,-1.82127E+1,1.52394E+1
-8.77550E-1,-1.80185E-3,-1.80185E+1,1.58121E+1
-9.18350E-1,-1.82217E-3,-1.82217E+1,1.67339E+1
-9.59200E-1,-1.80943E-3,-1.80943E+1,1.73561E+1
-1.00000E+0,-1.83708E-3,-1.83707E+1,1.83707E+1
