Tested at The Flinders University of South Australia

Cell Name:,CP55C_6
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,18.013
Voc (V): ,0.904
FF: ,0.57
Eff (%): ,9.33
Rshunt (Ohms): ,1.56E+3
Rseries (Ohms): ,6.82E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.18593E-3,2.18593E+1,2.18593E+1
9.59200E-1,1.05871E-3,1.05871E+1,1.01552E+1
9.18350E-1,2.03133E-4,2.03133E+0,1.86547E+0
8.77550E-1,-3.94866E-4,-3.94866E+0,-3.46515E+0
8.36750E-1,-7.64698E-4,-7.64698E+0,-6.39861E+0
7.95900E-1,-1.01823E-3,-1.01823E+1,-8.10406E+0
7.55100E-1,-1.18147E-3,-1.18147E+1,-8.92126E+0
7.14300E-1,-1.30036E-3,-1.30036E+1,-9.28851E+0
6.73450E-1,-1.38526E-3,-1.38526E+1,-9.32901E+0
6.32650E-1,-1.44570E-3,-1.44570E+1,-9.14620E+0
5.91850E-1,-1.50780E-3,-1.50780E+1,-8.92394E+0
5.51000E-1,-1.54017E-3,-1.54017E+1,-8.48633E+0
5.10200E-1,-1.58249E-3,-1.58249E+1,-8.07385E+0
4.69400E-1,-1.60426E-3,-1.60426E+1,-7.53039E+0
4.28550E-1,-1.62931E-3,-1.62931E+1,-6.98240E+0
3.87750E-1,-1.66160E-3,-1.66160E+1,-6.44285E+0
3.46950E-1,-1.65838E-3,-1.65838E+1,-5.75375E+0
3.06100E-1,-1.70402E-3,-1.70402E+1,-5.21601E+0
2.65300E-1,-1.68779E-3,-1.68779E+1,-4.47772E+0
2.24500E-1,-1.73909E-3,-1.73909E+1,-3.90425E+0
1.83650E-1,-1.72564E-3,-1.72564E+1,-3.16915E+0
1.42850E-1,-1.75391E-3,-1.75391E+1,-2.50546E+0
1.02050E-1,-1.77120E-3,-1.77120E+1,-1.80751E+0
6.12000E-2,-1.77340E-3,-1.77340E+1,-1.08532E+0
2.04000E-2,-1.81435E-3,-1.81435E+1,-3.70127E-1
-2.04000E-2,-1.78827E-3,-1.78827E+1,3.64808E-1
-6.12000E-2,-1.83736E-3,-1.83736E+1,1.12446E+0
-1.02050E-1,-1.82457E-3,-1.82457E+1,1.86198E+0
-1.42850E-1,-1.86174E-3,-1.86174E+1,2.65949E+0
-1.83650E-1,-1.85776E-3,-1.85776E+1,3.41177E+0
-2.24500E-1,-1.85855E-3,-1.85855E+1,4.17244E+0
-2.65300E-1,-1.89687E-3,-1.89687E+1,5.03240E+0
-3.06100E-1,-1.87966E-3,-1.87966E+1,5.75365E+0
-3.46950E-1,-1.92203E-3,-1.92203E+1,6.66847E+0
-3.87750E-1,-1.91073E-3,-1.91073E+1,7.40886E+0
-4.28550E-1,-1.93501E-3,-1.93500E+1,8.29246E+0
-4.69400E-1,-1.92890E-3,-1.92890E+1,9.05424E+0
-5.10200E-1,-1.95138E-3,-1.95138E+1,9.95595E+0
-5.51000E-1,-1.96245E-3,-1.96245E+1,1.08131E+1
-5.91850E-1,-1.96227E-3,-1.96227E+1,1.16137E+1
-6.32650E-1,-1.98637E-3,-1.98637E+1,1.25668E+1
-6.73450E-1,-1.95038E-3,-1.95038E+1,1.31349E+1
-7.14300E-1,-1.95785E-3,-1.95785E+1,1.39849E+1
-7.55100E-1,-1.92119E-3,-1.92119E+1,1.45069E+1
-7.95900E-1,-1.93609E-3,-1.93609E+1,1.54094E+1
-8.36750E-1,-1.93811E-3,-1.93811E+1,1.62171E+1
-8.77550E-1,-2.01778E-3,-2.01778E+1,1.77070E+1
-9.18350E-1,-2.01668E-3,-2.01668E+1,1.85202E+1
-9.59200E-1,-2.00319E-3,-2.00319E+1,1.92146E+1
-1.00000E+0,-2.01167E-3,-2.01167E+1,2.01167E+1
