Tested at The Flinders University of South Australia

Cell Name:,CP55D_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,13.941
Voc (V): ,0.922
FF: ,0.65
Eff (%): ,8.42
Rshunt (Ohms): ,5.49E+3
Rseries (Ohms): ,7.03E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.76723E-3,2.76723E+1,2.76723E+1
9.59200E-1,1.08771E-3,1.08771E+1,1.04333E+1
9.18350E-1,-4.98891E-5,-4.98891E-1,-4.58156E-1
8.77550E-1,-6.29932E-4,-6.29932E+0,-5.52797E+0
8.36750E-1,-9.16719E-4,-9.16719E+0,-7.67065E+0
7.95900E-1,-1.03988E-3,-1.03988E+1,-8.27639E+0
7.55100E-1,-1.11464E-3,-1.11464E+1,-8.41662E+0
7.14300E-1,-1.15666E-3,-1.15666E+1,-8.26201E+0
6.73450E-1,-1.18823E-3,-1.18823E+1,-8.00216E+0
6.32650E-1,-1.22786E-3,-1.22786E+1,-7.76803E+0
5.91850E-1,-1.24311E-3,-1.24311E+1,-7.35737E+0
5.51000E-1,-1.24121E-3,-1.24121E+1,-6.83905E+0
5.10200E-1,-1.28217E-3,-1.28217E+1,-6.54163E+0
4.69400E-1,-1.29877E-3,-1.29877E+1,-6.09643E+0
4.28550E-1,-1.26201E-3,-1.26201E+1,-5.40834E+0
3.87750E-1,-1.29056E-3,-1.29056E+1,-5.00415E+0
3.46950E-1,-1.30242E-3,-1.30242E+1,-4.51875E+0
3.06100E-1,-1.31687E-3,-1.31687E+1,-4.03095E+0
2.65300E-1,-1.33757E-3,-1.33757E+1,-3.54858E+0
2.24500E-1,-1.33777E-3,-1.33777E+1,-3.00329E+0
1.83650E-1,-1.36441E-3,-1.36441E+1,-2.50574E+0
1.42850E-1,-1.36878E-3,-1.36878E+1,-1.95530E+0
1.02050E-1,-1.37642E-3,-1.37642E+1,-1.40464E+0
6.12000E-2,-1.38828E-3,-1.38828E+1,-8.49629E-1
2.04000E-2,-1.39041E-3,-1.39041E+1,-2.83644E-1
-2.04000E-2,-1.39785E-3,-1.39785E+1,2.85161E-1
-6.12000E-2,-1.39828E-3,-1.39828E+1,8.55747E-1
-1.02050E-1,-1.40466E-3,-1.40466E+1,1.43345E+0
-1.42850E-1,-1.40345E-3,-1.40345E+1,2.00483E+0
-1.83650E-1,-1.41276E-3,-1.41276E+1,2.59454E+0
-2.24500E-1,-1.40992E-3,-1.40992E+1,3.16527E+0
-2.65300E-1,-1.42022E-3,-1.42021E+1,3.76783E+0
-3.06100E-1,-1.41779E-3,-1.41779E+1,4.33984E+0
-3.46950E-1,-1.42373E-3,-1.42373E+1,4.93963E+0
-3.87750E-1,-1.42461E-3,-1.42461E+1,5.52393E+0
-4.28550E-1,-1.43956E-3,-1.43956E+1,6.16922E+0
-4.69400E-1,-1.44424E-3,-1.44423E+1,6.77924E+0
-5.10200E-1,-1.44677E-3,-1.44677E+1,7.38142E+0
-5.51000E-1,-1.45628E-3,-1.45628E+1,8.02408E+0
-5.91850E-1,-1.46307E-3,-1.46307E+1,8.65919E+0
-6.32650E-1,-1.46960E-3,-1.46960E+1,9.29741E+0
-6.73450E-1,-1.47690E-3,-1.47690E+1,9.94618E+0
-7.14300E-1,-1.48109E-3,-1.48109E+1,1.05794E+1
-7.55100E-1,-1.47736E-3,-1.47736E+1,1.11556E+1
-7.95900E-1,-1.52406E-3,-1.52406E+1,1.21300E+1
-8.36750E-1,-1.52074E-3,-1.52074E+1,1.27248E+1
-8.77550E-1,-1.53892E-3,-1.53892E+1,1.35048E+1
-9.18350E-1,-1.53489E-3,-1.53489E+1,1.40957E+1
-9.59200E-1,-1.54704E-3,-1.54704E+1,1.48392E+1
-1.00000E+0,-1.55565E-3,-1.55565E+1,1.55565E+1
