Tested at The Flinders University of South Australia

Cell Name:,CP55I_4
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.645
Voc (V): ,0.921
FF: ,0.65
Eff (%): ,8.71
Rshunt (Ohms): ,3.12E+3
Rseries (Ohms): ,7.45E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.13723E-3,2.13723E+1,2.13723E+1
9.59200E-1,8.57890E-4,8.57890E+0,8.22888E+0
9.18350E-1,-3.36170E-5,-3.36170E-1,-3.08722E-1
8.77550E-1,-5.81533E-4,-5.81533E+0,-5.10324E+0
8.36750E-1,-8.86992E-4,-8.86992E+0,-7.42190E+0
7.95900E-1,-1.04661E-3,-1.04661E+1,-8.32999E+0
7.55100E-1,-1.15356E-3,-1.15356E+1,-8.71052E+0
7.14300E-1,-1.20324E-3,-1.20324E+1,-8.59474E+0
6.73450E-1,-1.25533E-3,-1.25533E+1,-8.45404E+0
6.32650E-1,-1.28411E-3,-1.28411E+1,-8.12391E+0
5.91850E-1,-1.31632E-3,-1.31632E+1,-7.79066E+0
5.51000E-1,-1.33817E-3,-1.33817E+1,-7.37331E+0
5.10200E-1,-1.35535E-3,-1.35535E+1,-6.91500E+0
4.69400E-1,-1.37198E-3,-1.37198E+1,-6.44007E+0
4.28550E-1,-1.38415E-3,-1.38415E+1,-5.93179E+0
3.87750E-1,-1.38770E-3,-1.38770E+1,-5.38081E+0
3.46950E-1,-1.40451E-3,-1.40451E+1,-4.87294E+0
3.06100E-1,-1.41068E-3,-1.41068E+1,-4.31809E+0
2.65300E-1,-1.42275E-3,-1.42275E+1,-3.77455E+0
2.24500E-1,-1.41922E-3,-1.41922E+1,-3.18614E+0
1.83650E-1,-1.44078E-3,-1.44078E+1,-2.64599E+0
1.42850E-1,-1.43309E-3,-1.43309E+1,-2.04717E+0
1.02050E-1,-1.45265E-3,-1.45265E+1,-1.48243E+0
6.12000E-2,-1.45251E-3,-1.45251E+1,-8.88934E-1
2.04000E-2,-1.45794E-3,-1.45794E+1,-2.97421E-1
-2.04000E-2,-1.47103E-3,-1.47103E+1,3.00090E-1
-6.12000E-2,-1.46912E-3,-1.46912E+1,8.99101E-1
-1.02050E-1,-1.48191E-3,-1.48191E+1,1.51229E+0
-1.42850E-1,-1.46513E-3,-1.46513E+1,2.09293E+0
-1.83650E-1,-1.49760E-3,-1.49760E+1,2.75034E+0
-2.24500E-1,-1.47565E-3,-1.47565E+1,3.31283E+0
-2.65300E-1,-1.49861E-3,-1.49861E+1,3.97581E+0
-3.06100E-1,-1.49161E-3,-1.49161E+1,4.56581E+0
-3.46950E-1,-1.50372E-3,-1.50372E+1,5.21716E+0
-3.87750E-1,-1.50996E-3,-1.50996E+1,5.85489E+0
-4.28550E-1,-1.50290E-3,-1.50290E+1,6.44068E+0
-4.69400E-1,-1.52397E-3,-1.52397E+1,7.15352E+0
-5.10200E-1,-1.51451E-3,-1.51451E+1,7.72702E+0
-5.51000E-1,-1.52288E-3,-1.52288E+1,8.39109E+0
-5.91850E-1,-1.51856E-3,-1.51856E+1,8.98761E+0
-6.32650E-1,-1.52825E-3,-1.52825E+1,9.66846E+0
-6.73450E-1,-1.52724E-3,-1.52724E+1,1.02852E+1
-7.14300E-1,-1.53255E-3,-1.53255E+1,1.09470E+1
-7.55100E-1,-1.57303E-3,-1.57303E+1,1.18779E+1
-7.95900E-1,-1.56820E-3,-1.56820E+1,1.24813E+1
-8.36750E-1,-1.58712E-3,-1.58712E+1,1.32803E+1
-8.77550E-1,-1.57598E-3,-1.57598E+1,1.38300E+1
-9.18350E-1,-1.59150E-3,-1.59150E+1,1.46156E+1
-9.59200E-1,-1.59346E-3,-1.59346E+1,1.52844E+1
-1.00000E+0,-1.59773E-3,-1.59773E+1,1.59773E+1
