Tested at The Flinders University of South Australia

Cell Name:,CP55J_5
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.715
Voc (V): ,0.916
FF: ,0.64
Eff (%): ,8.69
Rshunt (Ohms): ,5.21E+3
Rseries (Ohms): ,6.97E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.31951E-3,2.31951E+1,2.31951E+1
9.59200E-1,9.68963E-4,9.68963E+0,9.29429E+0
9.18350E-1,3.65824E-5,3.65823E-1,3.35954E-1
8.77550E-1,-5.48959E-4,-5.48959E+0,-4.81739E+0
8.36750E-1,-8.68291E-4,-8.68291E+0,-7.26542E+0
7.95900E-1,-1.04704E-3,-1.04704E+1,-8.33343E+0
7.55100E-1,-1.14767E-3,-1.14767E+1,-8.66608E+0
7.14300E-1,-1.21607E-3,-1.21607E+1,-8.68638E+0
6.73450E-1,-1.26816E-3,-1.26816E+1,-8.54044E+0
6.32650E-1,-1.29958E-3,-1.29958E+1,-8.22176E+0
5.91850E-1,-1.32544E-3,-1.32544E+1,-7.84463E+0
5.51000E-1,-1.34082E-3,-1.34082E+1,-7.38792E+0
5.10200E-1,-1.36858E-3,-1.36858E+1,-6.98251E+0
4.69400E-1,-1.36924E-3,-1.36924E+1,-6.42720E+0
4.28550E-1,-1.40108E-3,-1.40108E+1,-6.00434E+0
3.87750E-1,-1.39368E-3,-1.39368E+1,-5.40398E+0
3.46950E-1,-1.41980E-3,-1.41980E+1,-4.92599E+0
3.06100E-1,-1.42282E-3,-1.42282E+1,-4.35526E+0
2.65300E-1,-1.42962E-3,-1.42962E+1,-3.79277E+0
2.24500E-1,-1.44078E-3,-1.44078E+1,-3.23455E+0
1.83650E-1,-1.44407E-3,-1.44407E+1,-2.65204E+0
1.42850E-1,-1.45897E-3,-1.45897E+1,-2.08414E+0
1.02050E-1,-1.45429E-3,-1.45429E+1,-1.48411E+0
6.12000E-2,-1.47299E-3,-1.47299E+1,-9.01473E-1
2.04000E-2,-1.46759E-3,-1.46759E+1,-2.99388E-1
-2.04000E-2,-1.47542E-3,-1.47542E+1,3.00986E-1
-6.12000E-2,-1.48298E-3,-1.48298E+1,9.07583E-1
-1.02050E-1,-1.48545E-3,-1.48545E+1,1.51590E+0
-1.42850E-1,-1.49269E-3,-1.49269E+1,2.13231E+0
-1.83650E-1,-1.49023E-3,-1.49023E+1,2.73682E+0
-2.24500E-1,-1.49839E-3,-1.49839E+1,3.36388E+0
-2.65300E-1,-1.49618E-3,-1.49618E+1,3.96937E+0
-3.06100E-1,-1.50205E-3,-1.50205E+1,4.59778E+0
-3.46950E-1,-1.54480E-3,-1.54480E+1,5.35969E+0
-3.87750E-1,-1.55985E-3,-1.55985E+1,6.04833E+0
-4.28550E-1,-1.57733E-3,-1.57733E+1,6.75966E+0
-4.69400E-1,-1.63335E-3,-1.63335E+1,7.66693E+0
-5.10200E-1,-2.02720E-3,-2.02720E+1,1.03428E+1
-5.51000E-1,-2.00134E-3,-2.00134E+1,1.10274E+1
-5.91850E-1,-1.99652E-3,-1.99652E+1,1.18164E+1
-6.32650E-1,-2.00996E-3,-2.00996E+1,1.27160E+1
-6.73450E-1,-2.03577E-3,-2.03577E+1,1.37099E+1
-7.14300E-1,-2.14547E-3,-2.14547E+1,1.53251E+1
-7.55100E-1,-2.17639E-3,-2.17639E+1,1.64339E+1
-7.95900E-1,-2.16301E-3,-2.16301E+1,1.72154E+1
-8.36750E-1,-2.16225E-3,-2.16225E+1,1.80926E+1
-8.77550E-1,-2.17383E-3,-2.17383E+1,1.90764E+1
-9.18350E-1,-2.17509E-3,-2.17509E+1,1.99750E+1
-9.59200E-1,-2.21591E-3,-2.21591E+1,2.12550E+1
-1.00000E+0,-2.26010E-3,-2.26010E+1,2.26010E+1
