Tested at The Flinders University of South Australia

Cell Name:,CP55C_6
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,18.079
Voc (V): ,0.911
FF: ,0.60
Eff (%): ,9.81
Rshunt (Ohms): ,5.33E+3
Rseries (Ohms): ,8.21E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.73654E-3,1.73654E+1,1.73654E+1
9.59200E-1,7.60689E-4,7.60689E+0,7.29653E+0
9.18350E-1,8.90791E-5,8.90791E-1,8.18058E-1
8.77550E-1,-4.07934E-4,-4.07934E+0,-3.57983E+0
8.36750E-1,-7.69168E-4,-7.69168E+0,-6.43601E+0
7.95900E-1,-1.00213E-3,-1.00213E+1,-7.97598E+0
7.55100E-1,-1.18840E-3,-1.18840E+1,-8.97359E+0
7.14300E-1,-1.33023E-3,-1.33023E+1,-9.50181E+0
6.73450E-1,-1.45628E-3,-1.45628E+1,-9.80729E+0
6.32650E-1,-1.51263E-3,-1.51263E+1,-9.56967E+0
5.91850E-1,-1.57134E-3,-1.57134E+1,-9.29999E+0
5.51000E-1,-1.59848E-3,-1.59848E+1,-8.80761E+0
5.10200E-1,-1.63227E-3,-1.63227E+1,-8.32786E+0
4.69400E-1,-1.65899E-3,-1.65899E+1,-7.78730E+0
4.28550E-1,-1.67617E-3,-1.67617E+1,-7.18324E+0
3.87750E-1,-1.70408E-3,-1.70408E+1,-6.60758E+0
3.46950E-1,-1.70761E-3,-1.70761E+1,-5.92456E+0
3.06100E-1,-1.73283E-3,-1.73283E+1,-5.30418E+0
2.65300E-1,-1.73895E-3,-1.73895E+1,-4.61344E+0
2.24500E-1,-1.75348E-3,-1.75348E+1,-3.93656E+0
1.83650E-1,-1.76747E-3,-1.76747E+1,-3.24596E+0
1.42850E-1,-1.76939E-3,-1.76939E+1,-2.52758E+0
1.02050E-1,-1.79304E-3,-1.79304E+1,-1.82980E+0
6.12000E-2,-1.78784E-3,-1.78784E+1,-1.09416E+0
2.04000E-2,-1.81171E-3,-1.81171E+1,-3.69589E-1
-2.04000E-2,-1.80405E-3,-1.80405E+1,3.68027E-1
-6.12000E-2,-1.82104E-3,-1.82104E+1,1.11448E+0
-1.02050E-1,-1.83062E-3,-1.83062E+1,1.86815E+0
-1.42850E-1,-1.83357E-3,-1.83357E+1,2.61926E+0
-1.83650E-1,-1.84913E-3,-1.84913E+1,3.39593E+0
-2.24500E-1,-1.84196E-3,-1.84196E+1,4.13520E+0
-2.65300E-1,-1.86259E-3,-1.86259E+1,4.94144E+0
-3.06100E-1,-1.85159E-3,-1.85159E+1,5.66771E+0
-3.46950E-1,-1.86777E-3,-1.86777E+1,6.48023E+0
-3.87750E-1,-1.86202E-3,-1.86202E+1,7.21998E+0
-4.28550E-1,-1.86200E-3,-1.86200E+1,7.97962E+0
-4.69400E-1,-1.87582E-3,-1.87582E+1,8.80509E+0
-5.10200E-1,-1.87346E-3,-1.87346E+1,9.55841E+0
-5.51000E-1,-1.88804E-3,-1.88804E+1,1.04031E+1
-5.91850E-1,-1.89151E-3,-1.89151E+1,1.11949E+1
-6.32650E-1,-1.89872E-3,-1.89872E+1,1.20123E+1
-6.73450E-1,-1.90854E-3,-1.90854E+1,1.28531E+1
-7.14300E-1,-1.90698E-3,-1.90698E+1,1.36215E+1
-7.55100E-1,-1.92156E-3,-1.92156E+1,1.45097E+1
-7.95900E-1,-1.91259E-3,-1.91259E+1,1.52223E+1
-8.36750E-1,-1.93185E-3,-1.93185E+1,1.61647E+1
-8.77550E-1,-1.93521E-3,-1.93521E+1,1.69825E+1
-9.18350E-1,-1.93091E-3,-1.93091E+1,1.77325E+1
-9.59200E-1,-1.94539E-3,-1.94539E+1,1.86602E+1
-1.00000E+0,-1.93018E-3,-1.93018E+1,1.93018E+1
