Tested at The Flinders University of South Australia

Cell Name:,CP55I_5
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.638
Voc (V): ,0.923
FF: ,0.65
Eff (%): ,8.74
Rshunt (Ohms): ,7.38E+3
Rseries (Ohms): ,7.58E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.04749E-3,2.04749E+1,2.04749E+1
9.59200E-1,8.10236E-4,8.10236E+0,7.77178E+0
9.18350E-1,-6.03646E-5,-6.03646E-1,-5.54358E-1
8.77550E-1,-5.98609E-4,-5.98609E+0,-5.25310E+0
8.36750E-1,-8.91402E-4,-8.91402E+0,-7.45881E+0
7.95900E-1,-1.06187E-3,-1.06187E+1,-8.45144E+0
7.55100E-1,-1.15494E-3,-1.15494E+1,-8.72098E+0
7.14300E-1,-1.22297E-3,-1.22297E+1,-8.73566E+0
6.73450E-1,-1.25633E-3,-1.25633E+1,-8.46077E+0
6.32650E-1,-1.29034E-3,-1.29034E+1,-8.16331E+0
5.91850E-1,-1.31625E-3,-1.31625E+1,-7.79022E+0
5.51000E-1,-1.34029E-3,-1.34029E+1,-7.38497E+0
5.10200E-1,-1.35262E-3,-1.35262E+1,-6.90108E+0
4.69400E-1,-1.37648E-3,-1.37648E+1,-6.46120E+0
4.28550E-1,-1.37795E-3,-1.37795E+1,-5.90523E+0
3.87750E-1,-1.39853E-3,-1.39853E+1,-5.42282E+0
3.46950E-1,-1.39730E-3,-1.39730E+1,-4.84792E+0
3.06100E-1,-1.41640E-3,-1.41640E+1,-4.33560E+0
2.65300E-1,-1.41676E-3,-1.41676E+1,-3.75866E+0
2.24500E-1,-1.43416E-3,-1.43416E+1,-3.21969E+0
1.83650E-1,-1.44072E-3,-1.44072E+1,-2.64588E+0
1.42850E-1,-1.43580E-3,-1.43580E+1,-2.05104E+0
1.02050E-1,-1.45568E-3,-1.45568E+1,-1.48552E+0
6.12000E-2,-1.44531E-3,-1.44531E+1,-8.84528E-1
2.04000E-2,-1.46659E-3,-1.46659E+1,-2.99184E-1
-2.04000E-2,-1.46106E-3,-1.46106E+1,2.98056E-1
-6.12000E-2,-1.47253E-3,-1.47253E+1,9.01190E-1
-1.02050E-1,-1.47475E-3,-1.47475E+1,1.50499E+0
-1.42850E-1,-1.48270E-3,-1.48270E+1,2.11803E+0
-1.83650E-1,-1.48071E-3,-1.48071E+1,2.71933E+0
-2.24500E-1,-1.48594E-3,-1.48594E+1,3.33594E+0
-2.65300E-1,-1.48964E-3,-1.48964E+1,3.95201E+0
-3.06100E-1,-1.48934E-3,-1.48934E+1,4.55887E+0
-3.46950E-1,-1.49892E-3,-1.49892E+1,5.20051E+0
-3.87750E-1,-1.49691E-3,-1.49691E+1,5.80427E+0
-4.28550E-1,-1.50380E-3,-1.50380E+1,6.44451E+0
-4.69400E-1,-1.50360E-3,-1.50360E+1,7.05791E+0
-5.10200E-1,-1.50584E-3,-1.50584E+1,7.68278E+0
-5.51000E-1,-1.51715E-3,-1.51715E+1,8.35948E+0
-5.91850E-1,-1.50970E-3,-1.50970E+1,8.93514E+0
-6.32650E-1,-1.52625E-3,-1.52625E+1,9.65583E+0
-6.73450E-1,-1.51746E-3,-1.51746E+1,1.02193E+1
-7.14300E-1,-1.52482E-3,-1.52482E+1,1.08918E+1
-7.55100E-1,-1.52896E-3,-1.52896E+1,1.15452E+1
-7.95900E-1,-1.53199E-3,-1.53199E+1,1.21931E+1
-8.36750E-1,-1.53649E-3,-1.53649E+1,1.28566E+1
-8.77550E-1,-1.52840E-3,-1.52840E+1,1.34124E+1
-9.18350E-1,-1.54592E-3,-1.54592E+1,1.41970E+1
-9.59200E-1,-1.53698E-3,-1.53698E+1,1.47427E+1
-1.00000E+0,-1.54647E-3,-1.54647E+1,1.54647E+1
