Tested at The Flinders University of South Australia

Cell Name:,CP55A_6
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.663
Voc (V): ,0.889
FF: ,0.49
Eff (%): ,7.76
Rshunt (Ohms): ,1.60E+3
Rseries (Ohms): ,1.12E+2



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.15182E-3,2.15182E+1,2.15182E+1
9.59200E-1,1.18060E-3,1.18060E+1,1.13244E+1
9.18350E-1,4.20332E-4,4.20332E+0,3.86012E+0
8.77550E-1,-9.98825E-5,-9.98825E-1,-8.76519E-1
8.36750E-1,-4.64857E-4,-4.64857E+0,-3.88969E+0
7.95900E-1,-7.11769E-4,-7.11769E+0,-5.66497E+0
7.55100E-1,-8.99002E-4,-8.99002E+0,-6.78836E+0
7.14300E-1,-1.02527E-3,-1.02527E+1,-7.32353E+0
6.73450E-1,-1.14480E-3,-1.14480E+1,-7.70964E+0
6.32650E-1,-1.22725E-3,-1.22725E+1,-7.76417E+0
5.91850E-1,-1.30162E-3,-1.30162E+1,-7.70361E+0
5.51000E-1,-1.36620E-3,-1.36620E+1,-7.52775E+0
5.10200E-1,-1.40935E-3,-1.40935E+1,-7.19051E+0
4.69400E-1,-1.47329E-3,-1.47329E+1,-6.91564E+0
4.28550E-1,-1.49921E-3,-1.49921E+1,-6.42485E+0
3.87750E-1,-1.54734E-3,-1.54734E+1,-5.99980E+0
3.46950E-1,-1.56951E-3,-1.56951E+1,-5.44541E+0
3.06100E-1,-1.60676E-3,-1.60676E+1,-4.91830E+0
2.65300E-1,-1.62852E-3,-1.62852E+1,-4.32046E+0
2.24500E-1,-1.65245E-3,-1.65245E+1,-3.70975E+0
1.83650E-1,-1.68955E-3,-1.68955E+1,-3.10286E+0
1.42850E-1,-1.70481E-3,-1.70481E+1,-2.43532E+0
1.02050E-1,-1.72086E-3,-1.72086E+1,-1.75614E+0
6.12000E-2,-1.73771E-3,-1.73771E+1,-1.06348E+0
2.04000E-2,-1.75355E-3,-1.75355E+1,-3.57725E-1
-2.04000E-2,-1.77909E-3,-1.77909E+1,3.62935E-1
-6.12000E-2,-1.78248E-3,-1.78248E+1,1.09088E+0
-1.02050E-1,-1.80131E-3,-1.80131E+1,1.83824E+0
-1.42850E-1,-1.82024E-3,-1.82024E+1,2.60021E+0
-1.83650E-1,-1.82608E-3,-1.82608E+1,3.35359E+0
-2.24500E-1,-1.84937E-3,-1.84937E+1,4.15183E+0
-2.65300E-1,-1.84836E-3,-1.84836E+1,4.90369E+0
-3.06100E-1,-1.87783E-3,-1.87783E+1,5.74803E+0
-3.46950E-1,-1.88093E-3,-1.88093E+1,6.52588E+0
-3.87750E-1,-1.91566E-3,-1.91566E+1,7.42798E+0
-4.28550E-1,-1.92478E-3,-1.92478E+1,8.24866E+0
-4.69400E-1,-1.94746E-3,-1.94746E+1,9.14139E+0
-5.10200E-1,-1.95695E-3,-1.95695E+1,9.98438E+0
-5.51000E-1,-1.97522E-3,-1.97522E+1,1.08835E+1
-5.91850E-1,-1.99622E-3,-1.99622E+1,1.18146E+1
-6.32650E-1,-2.00470E-3,-2.00470E+1,1.26827E+1
-6.73450E-1,-2.03876E-3,-2.03876E+1,1.37300E+1
-7.14300E-1,-2.04071E-3,-2.04071E+1,1.45768E+1
-7.55100E-1,-2.08542E-3,-2.08542E+1,1.57470E+1
-7.95900E-1,-2.10102E-3,-2.10102E+1,1.67220E+1
-8.36750E-1,-2.13158E-3,-2.13158E+1,1.78360E+1
-8.77550E-1,-2.14881E-3,-2.14881E+1,1.88569E+1
-9.18350E-1,-2.17043E-3,-2.17043E+1,1.99321E+1
-9.59200E-1,-2.21214E-3,-2.21214E+1,2.12188E+1
-1.00000E+0,-2.22914E-3,-2.22914E+1,2.22914E+1
