Tested at The Flinders University of South Australia

Cell Name:,CP55H_2
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.402
Voc (V): ,0.916
FF: ,0.59
Eff (%): ,9.49
Rshunt (Ohms): ,3.68E+3
Rseries (Ohms): ,8.09E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.68148E-3,1.68148E+1,1.68148E+1
9.59200E-1,7.42957E-4,7.42957E+0,7.12644E+0
9.18350E-1,2.36183E-5,2.36183E-1,2.16899E-1
8.77550E-1,-4.80980E-4,-4.80980E+0,-4.22084E+0
8.36750E-1,-8.21069E-4,-8.21069E+0,-6.87029E+0
7.95900E-1,-1.05125E-3,-1.05125E+1,-8.36687E+0
7.55100E-1,-1.20454E-3,-1.20453E+1,-9.09544E+0
7.14300E-1,-1.32814E-3,-1.32814E+1,-9.48690E+0
6.73450E-1,-1.39429E-3,-1.39429E+1,-9.38983E+0
6.32650E-1,-1.46434E-3,-1.46434E+1,-9.26413E+0
5.91850E-1,-1.51011E-3,-1.51011E+1,-8.93760E+0
5.51000E-1,-1.53817E-3,-1.53817E+1,-8.47533E+0
5.10200E-1,-1.57571E-3,-1.57571E+1,-8.03926E+0
4.69400E-1,-1.58393E-3,-1.58393E+1,-7.43499E+0
4.28550E-1,-1.62210E-3,-1.62210E+1,-6.95149E+0
3.87750E-1,-1.62284E-3,-1.62284E+1,-6.29257E+0
3.46950E-1,-1.65211E-3,-1.65211E+1,-5.73199E+0
3.06100E-1,-1.66550E-3,-1.66550E+1,-5.09810E+0
2.65300E-1,-1.68002E-3,-1.68002E+1,-4.45709E+0
2.24500E-1,-1.69085E-3,-1.69085E+1,-3.79596E+0
1.83650E-1,-1.69458E-3,-1.69458E+1,-3.11209E+0
1.42850E-1,-1.70806E-3,-1.70806E+1,-2.43997E+0
1.02050E-1,-1.71879E-3,-1.71879E+1,-1.75402E+0
6.12000E-2,-1.72417E-3,-1.72417E+1,-1.05519E+0
2.04000E-2,-1.73461E-3,-1.73461E+1,-3.53861E-1
-2.04000E-2,-1.74572E-3,-1.74572E+1,3.56126E-1
-6.12000E-2,-1.74511E-3,-1.74510E+1,1.06800E+0
-1.02050E-1,-1.75042E-3,-1.75042E+1,1.78631E+0
-1.42850E-1,-1.75071E-3,-1.75071E+1,2.50089E+0
-1.83650E-1,-1.76081E-3,-1.76081E+1,3.23373E+0
-2.24500E-1,-1.75870E-3,-1.75870E+1,3.94827E+0
-2.65300E-1,-1.75813E-3,-1.75813E+1,4.66431E+0
-3.06100E-1,-1.76561E-3,-1.76561E+1,5.40453E+0
-3.46950E-1,-1.77768E-3,-1.77768E+1,6.16766E+0
-3.87750E-1,-1.77428E-3,-1.77428E+1,6.87977E+0
-4.28550E-1,-1.78575E-3,-1.78575E+1,7.65285E+0
-4.69400E-1,-1.78312E-3,-1.78312E+1,8.36996E+0
-5.10200E-1,-1.80431E-3,-1.80431E+1,9.20557E+0
-5.51000E-1,-1.78804E-3,-1.78803E+1,9.85207E+0
-5.91850E-1,-1.80833E-3,-1.80833E+1,1.07026E+1
-6.32650E-1,-1.79787E-3,-1.79787E+1,1.13742E+1
-6.73450E-1,-1.81097E-3,-1.81097E+1,1.21960E+1
-7.14300E-1,-1.81591E-3,-1.81592E+1,1.29711E+1
-7.55100E-1,-1.81820E-3,-1.81820E+1,1.37292E+1
-7.95900E-1,-1.81757E-3,-1.81757E+1,1.44660E+1
-8.36750E-1,-1.81978E-3,-1.81977E+1,1.52270E+1
-8.77550E-1,-1.82194E-3,-1.82193E+1,1.59884E+1
-9.18350E-1,-1.82785E-3,-1.82785E+1,1.67861E+1
-9.59200E-1,-1.82417E-3,-1.82417E+1,1.74974E+1
-1.00000E+0,-1.84184E-3,-1.84184E+1,1.84184E+1
