Tested at The Flinders University of South Australia

Cell Name:,CP55G_4
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,15.707
Voc (V): ,0.910
FF: ,0.58
Eff (%): ,8.25
Rshunt (Ohms): ,5.20E+3
Rseries (Ohms): ,9.14E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.51615E-3,1.51615E+1,1.51615E+1
9.59200E-1,7.08401E-4,7.08401E+0,6.79498E+0
9.18350E-1,8.59648E-5,8.59648E-1,7.89458E-1
8.77550E-1,-3.60444E-4,-3.60444E+0,-3.16308E+0
8.36750E-1,-6.69882E-4,-6.69882E+0,-5.60524E+0
7.95900E-1,-8.78826E-4,-8.78826E+0,-6.99457E+0
7.55100E-1,-1.03287E-3,-1.03287E+1,-7.79923E+0
7.14300E-1,-1.13831E-3,-1.13832E+1,-8.13098E+0
6.73450E-1,-1.22482E-3,-1.22482E+1,-8.24852E+0
6.32650E-1,-1.28402E-3,-1.28402E+1,-8.12334E+0
5.91850E-1,-1.33278E-3,-1.33277E+1,-7.88803E+0
5.51000E-1,-1.36881E-3,-1.36881E+1,-7.54212E+0
5.10200E-1,-1.39633E-3,-1.39633E+1,-7.12407E+0
4.69400E-1,-1.42178E-3,-1.42178E+1,-6.67383E+0
4.28550E-1,-1.44440E-3,-1.44440E+1,-6.18997E+0
3.87750E-1,-1.46405E-3,-1.46405E+1,-5.67687E+0
3.46950E-1,-1.48208E-3,-1.48208E+1,-5.14209E+0
3.06100E-1,-1.49897E-3,-1.49897E+1,-4.58834E+0
2.65300E-1,-1.50938E-3,-1.50938E+1,-4.00439E+0
2.24500E-1,-1.51941E-3,-1.51941E+1,-3.41108E+0
1.83650E-1,-1.53777E-3,-1.53777E+1,-2.82411E+0
1.42850E-1,-1.53640E-3,-1.53640E+1,-2.19475E+0
1.02050E-1,-1.55379E-3,-1.55379E+1,-1.58564E+0
6.12000E-2,-1.55511E-3,-1.55511E+1,-9.51730E-1
2.04000E-2,-1.56675E-3,-1.56675E+1,-3.19618E-1
-2.04000E-2,-1.57461E-3,-1.57461E+1,3.21220E-1
-6.12000E-2,-1.58425E-3,-1.58425E+1,9.69559E-1
-1.02050E-1,-1.58727E-3,-1.58727E+1,1.61981E+0
-1.42850E-1,-1.58852E-3,-1.58852E+1,2.26921E+0
-1.83650E-1,-1.60229E-3,-1.60229E+1,2.94261E+0
-2.24500E-1,-1.60423E-3,-1.60423E+1,3.60149E+0
-2.65300E-1,-1.61126E-3,-1.61126E+1,4.27468E+0
-3.06100E-1,-1.61798E-3,-1.61798E+1,4.95265E+0
-3.46950E-1,-1.62201E-3,-1.62201E+1,5.62755E+0
-3.87750E-1,-1.62621E-3,-1.62621E+1,6.30562E+0
-4.28550E-1,-1.63356E-3,-1.63356E+1,7.00060E+0
-4.69400E-1,-1.63715E-3,-1.63715E+1,7.68476E+0
-5.10200E-1,-1.64224E-3,-1.64224E+1,8.37872E+0
-5.51000E-1,-1.63963E-3,-1.63963E+1,9.03438E+0
-5.91850E-1,-1.65017E-3,-1.65017E+1,9.76653E+0
-6.32650E-1,-1.65588E-3,-1.65588E+1,1.04759E+1
-6.73450E-1,-1.66486E-3,-1.66486E+1,1.12120E+1
-7.14300E-1,-1.66599E-3,-1.66599E+1,1.19002E+1
-7.55100E-1,-1.66850E-3,-1.66850E+1,1.25988E+1
-7.95900E-1,-1.68064E-3,-1.68064E+1,1.33762E+1
-8.36750E-1,-1.67747E-3,-1.67747E+1,1.40362E+1
-8.77550E-1,-1.69456E-3,-1.69456E+1,1.48706E+1
-9.18350E-1,-1.69629E-3,-1.69629E+1,1.55779E+1
-9.59200E-1,-1.70690E-3,-1.70690E+1,1.63726E+1
-1.00000E+0,-1.71500E-3,-1.71500E+1,1.71500E+1
