Tested at The Flinders University of South Australia

Cell Name:,CP55E_3
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,14.029
Voc (V): ,0.920
FF: ,0.65
Eff (%): ,8.43
Rshunt (Ohms): ,1.98E+4
Rseries (Ohms): ,7.03E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.43533E-3,2.43533E+1,2.43533E+1
9.59200E-1,9.81435E-4,9.81435E+0,9.41393E+0
9.18350E-1,-2.55406E-5,-2.55406E-1,-2.34552E-1
8.77550E-1,-6.06134E-4,-6.06134E+0,-5.31913E+0
8.36750E-1,-8.92371E-4,-8.92371E+0,-7.46691E+0
7.95900E-1,-1.03979E-3,-1.03979E+1,-8.27567E+0
7.55100E-1,-1.11698E-3,-1.11698E+1,-8.43429E+0
7.14300E-1,-1.16681E-3,-1.16681E+1,-8.33450E+0
6.73450E-1,-1.20895E-3,-1.20895E+1,-8.14165E+0
6.32650E-1,-1.23656E-3,-1.23656E+1,-7.82308E+0
5.91850E-1,-1.26149E-3,-1.26149E+1,-7.46612E+0
5.51000E-1,-1.28058E-3,-1.28058E+1,-7.05597E+0
5.10200E-1,-1.29134E-3,-1.29133E+1,-6.58839E+0
4.69400E-1,-1.31318E-3,-1.31318E+1,-6.16407E+0
4.28550E-1,-1.31965E-3,-1.31965E+1,-5.65535E+0
3.87750E-1,-1.33354E-3,-1.33354E+1,-5.17078E+0
3.46950E-1,-1.34610E-3,-1.34610E+1,-4.67028E+0
3.06100E-1,-1.34994E-3,-1.34994E+1,-4.13217E+0
2.65300E-1,-1.35466E-3,-1.35466E+1,-3.59393E+0
2.24500E-1,-1.36608E-3,-1.36608E+1,-3.06685E+0
1.83650E-1,-1.37164E-3,-1.37164E+1,-2.51901E+0
1.42850E-1,-1.37815E-3,-1.37815E+1,-1.96869E+0
1.02050E-1,-1.38666E-3,-1.38666E+1,-1.41508E+0
6.12000E-2,-1.39598E-3,-1.39598E+1,-8.54343E-1
2.04000E-2,-1.40397E-3,-1.40397E+1,-2.86410E-1
-2.04000E-2,-1.40192E-3,-1.40192E+1,2.85991E-1
-6.12000E-2,-1.41041E-3,-1.41041E+1,8.63171E-1
-1.02050E-1,-1.41735E-3,-1.41735E+1,1.44641E+0
-1.42850E-1,-1.41400E-3,-1.41400E+1,2.01990E+0
-1.83650E-1,-1.42625E-3,-1.42625E+1,2.61931E+0
-2.24500E-1,-1.42288E-3,-1.42288E+1,3.19437E+0
-2.65300E-1,-1.44152E-3,-1.44152E+1,3.82436E+0
-3.06100E-1,-1.42251E-3,-1.42251E+1,4.35430E+0
-3.46950E-1,-1.44169E-3,-1.44169E+1,5.00193E+0
-3.87750E-1,-1.43550E-3,-1.43550E+1,5.56616E+0
-4.28550E-1,-1.45630E-3,-1.45630E+1,6.24100E+0
-4.69400E-1,-1.44042E-3,-1.44042E+1,6.76134E+0
-5.10200E-1,-1.45267E-3,-1.45267E+1,7.41152E+0
-5.51000E-1,-1.44678E-3,-1.44678E+1,7.97178E+0
-5.91850E-1,-1.45480E-3,-1.45480E+1,8.61023E+0
-6.32650E-1,-1.57991E-3,-1.57991E+1,9.99531E+0
-6.73450E-1,-1.56780E-3,-1.56780E+1,1.05583E+1
-7.14300E-1,-1.57647E-3,-1.57647E+1,1.12607E+1
-7.55100E-1,-1.56498E-3,-1.56498E+1,1.18172E+1
-7.95900E-1,-1.57957E-3,-1.57957E+1,1.25718E+1
-8.36750E-1,-1.56425E-3,-1.56425E+1,1.30889E+1
-8.77550E-1,-1.56859E-3,-1.56859E+1,1.37651E+1
-9.18350E-1,-1.56760E-3,-1.56760E+1,1.43961E+1
-9.59200E-1,-1.87260E-3,-1.87260E+1,1.79620E+1
-1.00000E+0,-1.77310E-3,-1.77310E+1,1.77310E+1
