Tested at The Flinders University of South Australia

Cell Name:,CP55M_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.917
Voc (V): ,0.907
FF: ,0.59
Eff (%): ,9.59
Rshunt (Ohms): ,2.09E+4
Rseries (Ohms): ,6.61E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,2.38478E-3,2.38478E+1,2.38478E+1
9.59200E-1,1.11581E-3,1.11581E+1,1.07029E+1
9.18350E-1,1.77175E-4,1.77175E+0,1.62708E+0
8.77550E-1,-4.39882E-4,-4.39882E+0,-3.86019E+0
8.36750E-1,-8.27610E-4,-8.27610E+0,-6.92503E+0
7.95900E-1,-1.04848E-3,-1.04848E+1,-8.34482E+0
7.55100E-1,-1.21649E-3,-1.21649E+1,-9.18569E+0
7.14300E-1,-1.32088E-3,-1.32088E+1,-9.43507E+0
6.73450E-1,-1.42343E-3,-1.42343E+1,-9.58611E+0
6.32650E-1,-1.48439E-3,-1.48439E+1,-9.39102E+0
5.91850E-1,-1.53869E-3,-1.53869E+1,-9.10676E+0
5.51000E-1,-1.59076E-3,-1.59076E+1,-8.76508E+0
5.10200E-1,-1.60886E-3,-1.60886E+1,-8.20842E+0
4.69400E-1,-1.66677E-3,-1.66677E+1,-7.82381E+0
4.28550E-1,-1.66620E-3,-1.66620E+1,-7.14051E+0
3.87750E-1,-1.70161E-3,-1.70161E+1,-6.59799E+0
3.46950E-1,-1.70518E-3,-1.70518E+1,-5.91614E+0
3.06100E-1,-1.72798E-3,-1.72798E+1,-5.28936E+0
2.65300E-1,-1.74239E-3,-1.74239E+1,-4.62257E+0
2.24500E-1,-1.74688E-3,-1.74688E+1,-3.92174E+0
1.83650E-1,-1.77465E-3,-1.77465E+1,-3.25915E+0
1.42850E-1,-1.75840E-3,-1.75840E+1,-2.51187E+0
1.02050E-1,-1.78506E-3,-1.78505E+1,-1.82165E+0
6.12000E-2,-1.76795E-3,-1.76795E+1,-1.08198E+0
2.04000E-2,-1.79268E-3,-1.79268E+1,-3.65708E-1
-2.04000E-2,-1.79073E-3,-1.79073E+1,3.65309E-1
-6.12000E-2,-1.80240E-3,-1.80240E+1,1.10307E+0
-1.02050E-1,-1.80417E-3,-1.80417E+1,1.84116E+0
-1.42850E-1,-1.79896E-3,-1.79896E+1,2.56981E+0
-1.83650E-1,-1.81182E-3,-1.81182E+1,3.32740E+0
-2.24500E-1,-1.79648E-3,-1.79648E+1,4.03311E+0
-2.65300E-1,-1.81890E-3,-1.81889E+1,4.82553E+0
-3.06100E-1,-1.80797E-3,-1.80797E+1,5.53421E+0
-3.46950E-1,-1.82953E-3,-1.82953E+1,6.34757E+0
-3.87750E-1,-1.81501E-3,-1.81501E+1,7.03769E+0
-4.28550E-1,-1.82749E-3,-1.82749E+1,7.83172E+0
-4.69400E-1,-1.82931E-3,-1.82931E+1,8.58679E+0
-5.10200E-1,-1.82804E-3,-1.82804E+1,9.32669E+0
-5.51000E-1,-1.84858E-3,-1.84858E+1,1.01857E+1
-5.91850E-1,-1.83031E-3,-1.83031E+1,1.08327E+1
-6.32650E-1,-1.85747E-3,-1.85747E+1,1.17513E+1
-6.73450E-1,-1.83216E-3,-1.83216E+1,1.23387E+1
-7.14300E-1,-1.85031E-3,-1.85031E+1,1.32167E+1
-7.55100E-1,-1.85281E-3,-1.85281E+1,1.39906E+1
-7.95900E-1,-1.84487E-3,-1.84487E+1,1.46833E+1
-8.36750E-1,-1.84815E-3,-1.84815E+1,1.54644E+1
-8.77550E-1,-1.85561E-3,-1.85561E+1,1.62839E+1
-9.18350E-1,-1.87312E-3,-1.87312E+1,1.72018E+1
-9.59200E-1,-1.86765E-3,-1.86765E+1,1.79145E+1
-1.00000E+0,-1.88686E-3,-1.88686E+1,1.88686E+1
