Tested at The Flinders University of South Australia

Cell Name:,CP55A_3
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000

Light Power (mW/cm2): ,100
Jsc (mA/cm2): ,17.469
Voc (V): ,0.924
FF: ,0.59
Eff (%): ,9.56
Rshunt (Ohms): ,1.29E+4
Rseries (Ohms): ,8.89E+1



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+0,1.31297E-3,1.31297E+1,1.31297E+1
9.59200E-1,5.50732E-4,5.50732E+0,5.28262E+0
9.18350E-1,-6.51777E-5,-6.51777E-1,-5.98559E-1
8.77550E-1,-5.24297E-4,-5.24297E+0,-4.60097E+0
8.36750E-1,-8.43182E-4,-8.43182E+0,-7.05533E+0
7.95900E-1,-1.06570E-3,-1.06570E+1,-8.48191E+0
7.55100E-1,-1.21200E-3,-1.21200E+1,-9.15182E+0
7.14300E-1,-1.33893E-3,-1.33893E+1,-9.56397E+0
6.73450E-1,-1.40466E-3,-1.40466E+1,-9.45967E+0
6.32650E-1,-1.48134E-3,-1.48134E+1,-9.37169E+0
5.91850E-1,-1.52391E-3,-1.52391E+1,-9.01927E+0
5.51000E-1,-1.56502E-3,-1.56502E+1,-8.62328E+0
5.10200E-1,-1.61299E-3,-1.61299E+1,-8.22948E+0
4.69400E-1,-1.60851E-3,-1.60851E+1,-7.55033E+0
4.28550E-1,-1.65732E-3,-1.65732E+1,-7.10245E+0
3.87750E-1,-1.65354E-3,-1.65354E+1,-6.41159E+0
3.46950E-1,-1.68940E-3,-1.68940E+1,-5.86139E+0
3.06100E-1,-1.69054E-3,-1.69054E+1,-5.17473E+0
2.65300E-1,-1.70615E-3,-1.70615E+1,-4.52642E+0
2.24500E-1,-1.72295E-3,-1.72295E+1,-3.86802E+0
1.83650E-1,-1.71485E-3,-1.71486E+1,-3.14933E+0
1.42850E-1,-1.74539E-3,-1.74539E+1,-2.49329E+0
1.02050E-1,-1.73020E-3,-1.73020E+1,-1.76567E+0
6.12000E-2,-1.74603E-3,-1.74603E+1,-1.06857E+0
2.04000E-2,-1.74853E-3,-1.74853E+1,-3.56701E-1
-2.04000E-2,-1.74536E-3,-1.74536E+1,3.56053E-1
-6.12000E-2,-1.77106E-3,-1.77106E+1,1.08389E+0
-1.02050E-1,-1.74551E-3,-1.74551E+1,1.78129E+0
-1.42850E-1,-1.78704E-3,-1.78704E+1,2.55278E+0
-1.83650E-1,-1.76135E-3,-1.76135E+1,3.23471E+0
-2.24500E-1,-1.78511E-3,-1.78511E+1,4.00758E+0
-2.65300E-1,-1.78567E-3,-1.78567E+1,4.73737E+0
-3.06100E-1,-1.79525E-3,-1.79525E+1,5.49525E+0
-3.46950E-1,-1.79082E-3,-1.79082E+1,6.21326E+0
-3.87750E-1,-1.80221E-3,-1.80221E+1,6.98805E+0
-4.28550E-1,-1.80055E-3,-1.80055E+1,7.71627E+0
-4.69400E-1,-1.80303E-3,-1.80303E+1,8.46340E+0
-5.10200E-1,-1.81198E-3,-1.81198E+1,9.24473E+0
-5.51000E-1,-1.81457E-3,-1.81457E+1,9.99830E+0
-5.91850E-1,-1.81809E-3,-1.81809E+1,1.07604E+1
-6.32650E-1,-1.82150E-3,-1.82150E+1,1.15237E+1
-6.73450E-1,-1.81744E-3,-1.81744E+1,1.22395E+1
-7.14300E-1,-1.81919E-3,-1.81919E+1,1.29945E+1
-7.55100E-1,-1.81861E-3,-1.81861E+1,1.37323E+1
-7.95900E-1,-1.82262E-3,-1.82262E+1,1.45062E+1
-8.36750E-1,-1.82578E-3,-1.82578E+1,1.52772E+1
-8.77550E-1,-1.83061E-3,-1.83061E+1,1.60645E+1
-9.18350E-1,-1.83588E-3,-1.83588E+1,1.68598E+1
-9.59200E-1,-1.84311E-3,-1.84311E+1,1.76791E+1
-1.00000E+0,-1.84040E-3,-1.84040E+1,1.84040E+1
