Tested at The Flinders University of South Australia

Cell Name:,CP156U_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,114.730
Jsat [Ln J vs. V] (A/m2): ,1.193E+2
Jsat [Ln J vs. V] (mA/cm2): ,1.193E+1
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.999



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,1.18093E-2,1.18093E+2,1.18093E+3
9.94950E+0,1.37816E-2,1.37815E+2,1.37120E+3
9.89900E+0,1.55525E-2,1.55525E+2,1.53954E+3
9.84850E+0,1.71928E-2,1.71928E+2,1.69324E+3
9.79800E+0,1.87302E-2,1.87302E+2,1.83518E+3
9.74750E+0,2.01635E-2,2.01635E+2,1.96544E+3
9.69700E+0,2.14644E-2,2.14643E+2,2.08140E+3
9.64650E+0,2.26040E-2,2.26040E+2,2.18049E+3
9.59600E+0,2.36254E-2,2.36254E+2,2.26709E+3
9.54550E+0,2.44923E-2,2.44923E+2,2.33791E+3
9.49500E+0,2.51932E-2,2.51932E+2,2.39210E+3
9.44450E+0,2.57177E-2,2.57177E+2,2.42891E+3
9.39400E+0,2.61116E-2,2.61116E+2,2.45292E+3
9.34350E+0,2.63844E-2,2.63844E+2,2.46522E+3
9.29300E+0,2.64788E-2,2.64788E+2,2.46067E+3
9.24250E+0,2.64530E-2,2.64530E+2,2.44492E+3
9.19200E+0,2.63424E-2,2.63424E+2,2.42139E+3
9.14150E+0,2.61183E-2,2.61183E+2,2.38760E+3
9.09100E+0,2.58293E-2,2.58293E+2,2.34814E+3
9.04050E+0,2.55337E-2,2.55337E+2,2.30837E+3
8.99000E+0,2.51608E-2,2.51608E+2,2.26196E+3
8.93950E+0,2.47545E-2,2.47545E+2,2.21293E+3
8.88900E+0,2.43015E-2,2.43015E+2,2.16016E+3
8.83850E+0,2.39115E-2,2.39115E+2,2.11342E+3
8.78800E+0,2.34242E-2,2.34242E+2,2.05851E+3
8.73750E+0,2.29893E-2,2.29893E+2,2.00869E+3
8.68700E+0,2.24876E-2,2.24876E+2,1.95350E+3
8.63650E+0,2.19803E-2,2.19803E+2,1.89833E+3
8.58600E+0,2.14691E-2,2.14691E+2,1.84334E+3
8.53550E+0,2.10066E-2,2.10066E+2,1.79302E+3
8.48500E+0,2.05174E-2,2.05173E+2,1.74090E+3
8.43450E+0,2.00405E-2,2.00405E+2,1.69032E+3
8.38400E+0,1.95675E-2,1.95675E+2,1.64054E+3
8.33350E+0,1.91317E-2,1.91317E+2,1.59434E+3
8.28300E+0,1.86424E-2,1.86424E+2,1.54415E+3
8.23250E+0,1.82009E-2,1.82009E+2,1.49839E+3
8.18200E+0,1.77574E-2,1.77574E+2,1.45291E+3
8.13150E+0,1.73502E-2,1.73502E+2,1.41083E+3
8.08100E+0,1.69554E-2,1.69554E+2,1.37016E+3
8.03050E+0,1.65300E-2,1.65300E+2,1.32744E+3
7.98000E+0,1.61247E-2,1.61247E+2,1.28675E+3
7.92950E+0,1.57118E-2,1.57118E+2,1.24587E+3
7.87900E+0,1.53360E-2,1.53360E+2,1.20833E+3
7.82850E+0,1.49212E-2,1.49212E+2,1.16811E+3
7.77800E+0,1.45435E-2,1.45435E+2,1.13120E+3
