Tested at The Flinders University of South Australia

Cell Name:,CP156X_5R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,137.649
Jsat [Ln J vs. V] (A/m2): ,7.755E+1
Jsat [Ln J vs. V] (mA/cm2): ,7.755E+0
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.997



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,1.19009E-2,1.19009E+2,1.19009E+3
9.94950E+0,1.21441E-2,1.21441E+2,1.20828E+3
9.89900E+0,1.22385E-2,1.22385E+2,1.21149E+3
9.84850E+0,1.21403E-2,1.21403E+2,1.19563E+3
9.79800E+0,1.20735E-2,1.20735E+2,1.18296E+3
9.74750E+0,1.18608E-2,1.18608E+2,1.15614E+3
9.69700E+0,1.17474E-2,1.17474E+2,1.13914E+3
9.64650E+0,1.16577E-2,1.16577E+2,1.12456E+3
9.59600E+0,1.14975E-2,1.14975E+2,1.10330E+3
9.54550E+0,1.13545E-2,1.13544E+2,1.08384E+3
9.49500E+0,1.12495E-2,1.12495E+2,1.06814E+3
9.44450E+0,1.10369E-2,1.10369E+2,1.04238E+3
9.39400E+0,1.09529E-2,1.09529E+2,1.02892E+3
9.34350E+0,1.07946E-2,1.07946E+2,1.00860E+3
9.29300E+0,1.06554E-2,1.06554E+2,9.90206E+2
9.24250E+0,1.05238E-2,1.05238E+2,9.72662E+2
9.19200E+0,1.03788E-2,1.03788E+2,9.54023E+2
9.14150E+0,1.02358E-2,1.02358E+2,9.35705E+2
9.09100E+0,1.01385E-2,1.01385E+2,9.21692E+2
9.04050E+0,9.97257E-3,9.97257E+1,9.01570E+2
8.99000E+0,9.83810E-3,9.83810E+1,8.84446E+2
8.93950E+0,9.71127E-3,9.71127E+1,8.68139E+2
8.88900E+0,9.60922E-3,9.60922E+1,8.54164E+2
8.83850E+0,9.45759E-3,9.45759E+1,8.35909E+2
8.78800E+0,9.38034E-3,9.38034E+1,8.24344E+2
8.73750E+0,9.26304E-3,9.26304E+1,8.09358E+2
8.68700E+0,9.16767E-3,9.16767E+1,7.96396E+2
8.63650E+0,9.05514E-3,9.05514E+1,7.82047E+2
8.58600E+0,8.94737E-3,8.94737E+1,7.68221E+2
8.53550E+0,8.84342E-3,8.84342E+1,7.54830E+2
8.48500E+0,8.73947E-3,8.73947E+1,7.41544E+2
8.43450E+0,8.64983E-3,8.64983E+1,7.29570E+2
8.38400E+0,8.56590E-3,8.56590E+1,7.18165E+2
8.33350E+0,8.45051E-3,8.45051E+1,7.04223E+2
8.28300E+0,8.37803E-3,8.37803E+1,6.93952E+2
8.23250E+0,8.32272E-3,8.32272E+1,6.85168E+2
8.18200E+0,8.19588E-3,8.19588E+1,6.70587E+2
8.13150E+0,8.05569E-3,8.05569E+1,6.55048E+2
8.08100E+0,7.95841E-3,7.95841E+1,6.43119E+2
8.03050E+0,7.84588E-3,7.84588E+1,6.30063E+2
7.98000E+0,7.75146E-3,7.75146E+1,6.18567E+2
7.92950E+0,7.70283E-3,7.70283E+1,6.10796E+2
7.87900E+0,7.60174E-3,7.60174E+1,5.98941E+2
7.82850E+0,7.51591E-3,7.51591E+1,5.88383E+2
7.77800E+0,7.42340E-3,7.42340E+1,5.77392E+2
7.72750E+0,7.33948E-3,7.33948E+1,5.67158E+2
7.67700E+0,7.25841E-3,7.25841E+1,5.57229E+2
7.62650E+0,7.15446E-3,7.15446E+1,5.45635E+2
