Tested at The Flinders University of South Australia

Cell Name:,CP156W_6R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,192.453
Jsat [Ln J vs. V] (A/m2): ,1.122E+2
Jsat [Ln J vs. V] (mA/cm2): ,1.122E+1
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.998



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,8.15487E-3,8.15487E+1,8.15487E+2
9.94950E+0,7.89547E-3,7.89547E+1,7.85560E+2
9.89900E+0,7.85160E-3,7.85160E+1,7.77230E+2
9.84850E+0,7.79057E-3,7.79056E+1,7.67254E+2
9.79800E+0,7.75242E-3,7.75242E+1,7.59582E+2
9.74750E+0,7.73811E-3,7.73811E+1,7.54273E+2
9.69700E+0,7.67136E-3,7.67136E+1,7.43891E+2
9.64650E+0,7.60365E-3,7.60364E+1,7.33486E+2
9.59600E+0,7.57790E-3,7.57790E+1,7.27175E+2
9.54550E+0,7.52163E-3,7.52163E+1,7.17977E+2
9.49500E+0,7.47204E-3,7.47204E+1,7.09470E+2
9.44450E+0,7.40910E-3,7.40910E+1,6.99752E+2
9.39400E+0,7.37286E-3,7.37286E+1,6.92606E+2
9.34350E+0,7.31373E-3,7.31373E+1,6.83358E+2
9.29300E+0,7.24983E-3,7.24983E+1,6.73727E+2
9.24250E+0,7.20310E-3,7.20310E+1,6.65747E+2
9.19200E+0,7.16495E-3,7.16495E+1,6.58603E+2
9.14150E+0,7.07340E-3,7.07340E+1,6.46615E+2
9.09100E+0,7.02476E-3,7.02476E+1,6.38621E+2
9.04050E+0,6.97994E-3,6.97994E+1,6.31022E+2
8.99000E+0,6.91223E-3,6.91223E+1,6.21410E+2
8.93950E+0,6.83403E-3,6.83403E+1,6.10928E+2
8.88900E+0,6.77204E-3,6.77204E+1,6.01967E+2
8.83850E+0,6.71101E-3,6.71101E+1,5.93152E+2
8.78800E+0,6.66428E-3,6.66428E+1,5.85657E+2
8.73750E+0,6.61087E-3,6.61087E+1,5.77625E+2
8.68700E+0,6.54602E-3,6.54602E+1,5.68653E+2
8.63650E+0,6.49643E-3,6.49643E+1,5.61064E+2
8.58600E+0,6.44875E-3,6.44875E+1,5.53689E+2
8.53550E+0,6.37722E-3,6.37722E+1,5.44328E+2
8.48500E+0,6.32477E-3,6.32477E+1,5.36657E+2
8.43450E+0,6.24561E-3,6.24561E+1,5.26786E+2
8.38400E+0,6.17886E-3,6.17886E+1,5.18035E+2
8.33350E+0,6.13213E-3,6.13213E+1,5.11021E+2
8.28300E+0,6.07777E-3,6.07777E+1,5.03421E+2
8.23250E+0,6.03580E-3,6.03580E+1,4.96898E+2
8.18200E+0,5.97286E-3,5.97286E+1,4.88700E+2
8.13150E+0,5.88989E-3,5.88989E+1,4.78937E+2
8.08100E+0,5.82409E-3,5.82409E+1,4.70645E+2
8.03050E+0,5.77164E-3,5.77164E+1,4.63491E+2
7.98000E+0,5.72777E-3,5.72777E+1,4.57076E+2
