Tested at The Flinders University of South Australia

Cell Name:,CP156V_6R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,28.550
Jsat [Ln J vs. V] (A/m2): ,1.745E-2
Jsat [Ln J vs. V] (mA/cm2): ,1.745E-3
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,1.000



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,7.08427E-2,7.08427E+2,7.08427E+3
9.94950E+0,9.47466E-2,9.47466E+2,9.42681E+3
9.89900E+0,1.01924E-1,1.01924E+3,1.00894E+4
9.84850E+0,1.02889E-1,1.02889E+3,1.01330E+4
9.79800E+0,1.00460E-1,1.00460E+3,9.84308E+3
9.74750E+0,9.69639E-2,9.69639E+2,9.45155E+3
9.69700E+0,9.25083E-2,9.25083E+2,8.97053E+3
9.64650E+0,8.75921E-2,8.75921E+2,8.44957E+3
9.59600E+0,8.24308E-2,8.24308E+2,7.91006E+3
9.54550E+0,7.74040E-2,7.74040E+2,7.38860E+3
9.49500E+0,7.24440E-2,7.24440E+2,6.87855E+3
9.44450E+0,6.76289E-2,6.76289E+2,6.38721E+3
9.39400E+0,6.33030E-2,6.33030E+2,5.94668E+3
9.34350E+0,5.91154E-2,5.91154E+2,5.52345E+3
9.29300E+0,5.51290E-2,5.51290E+2,5.12314E+3
9.24250E+0,5.15423E-2,5.15423E+2,4.76380E+3
9.19200E+0,4.80633E-2,4.80633E+2,4.41798E+3
9.14150E+0,4.48799E-2,4.48799E+2,4.10270E+3
9.09100E+0,4.20952E-2,4.20952E+2,3.82687E+3
9.04050E+0,3.93286E-2,3.93286E+2,3.55550E+3
8.99000E+0,3.68242E-2,3.68242E+2,3.31050E+3
8.93950E+0,3.46174E-2,3.46174E+2,3.09462E+3
8.88900E+0,3.25184E-2,3.25184E+2,2.89056E+3
8.83850E+0,3.07045E-2,3.07045E+2,2.71382E+3
8.78800E+0,2.89688E-2,2.89688E+2,2.54578E+3
8.73750E+0,2.73533E-2,2.73533E+2,2.38999E+3
8.68700E+0,2.58827E-2,2.58827E+2,2.24843E+3
8.63650E+0,2.45781E-2,2.45781E+2,2.12269E+3
8.58600E+0,2.34327E-2,2.34327E+2,2.01193E+3
8.53550E+0,2.23427E-2,2.23427E+2,1.90706E+3
8.48500E+0,2.12688E-2,2.12688E+2,1.80466E+3
8.43450E+0,2.03152E-2,2.03152E+2,1.71348E+3
8.38400E+0,1.94998E-2,1.94998E+2,1.63486E+3
8.33350E+0,1.87435E-2,1.87435E+2,1.56199E+3
8.28300E+0,1.80264E-2,1.80263E+2,1.49312E+3
8.23250E+0,1.73855E-2,1.73855E+2,1.43126E+3
8.18200E+0,1.67942E-2,1.67942E+2,1.37410E+3
8.13150E+0,1.62353E-2,1.62353E+2,1.32018E+3
8.08100E+0,1.57690E-2,1.57690E+2,1.27429E+3
8.03050E+0,1.53151E-2,1.53151E+2,1.22988E+3
7.98000E+0,1.48821E-2,1.48821E+2,1.18759E+3
7.92950E+0,1.44749E-2,1.44749E+2,1.14778E+3
7.87900E+0,1.41163E-2,1.41163E+2,1.11222E+3
7.82850E+0,1.37825E-2,1.37825E+2,1.07896E+3
7.77800E+0,1.34840E-2,1.34840E+2,1.04879E+3
7.72750E+0,1.31865E-2,1.31864E+2,1.01898E+3
7.67700E+0,1.29290E-2,1.29290E+2,9.92556E+2
7.62650E+0,1.26867E-2,1.26867E+2,9.67553E+2
7.57600E+0,1.24435E-2,1.24435E+2,9.42723E+2
7.52550E+0,1.22252E-2,1.22251E+2,9.20004E+2
