Tested at The Flinders University of South Australia

Cell Name:,CP156T_2R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,44.470
Jsat [Ln J vs. V] (A/m2): ,1.223E+0
Jsat [Ln J vs. V] (mA/cm2): ,1.223E-1
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,1.000



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,5.31988E-2,5.31988E+2,5.31988E+3
9.94950E+0,6.28872E-2,6.28872E+2,6.25696E+3
9.89900E+0,6.50492E-2,6.50492E+2,6.43922E+3
9.84850E+0,6.46925E-2,6.46925E+2,6.37124E+3
9.79800E+0,6.33364E-2,6.33364E+2,6.20570E+3
9.74750E+0,6.13918E-2,6.13918E+2,5.98417E+3
9.69700E+0,5.88884E-2,5.88884E+2,5.71041E+3
9.64650E+0,5.64766E-2,5.64766E+2,5.44801E+3
9.59600E+0,5.40896E-2,5.40895E+2,5.19043E+3
9.54550E+0,5.17950E-2,5.17950E+2,4.94409E+3
9.49500E+0,4.95167E-2,4.95167E+2,4.70161E+3
9.44450E+0,4.74510E-2,4.74510E+2,4.48151E+3
9.39400E+0,4.53415E-2,4.53415E+2,4.25938E+3
9.34350E+0,4.34074E-2,4.34074E+2,4.05577E+3
9.29300E+0,4.16699E-2,4.16698E+2,3.87238E+3
9.24250E+0,3.99942E-2,3.99942E+2,3.69647E+3
9.19200E+0,3.84607E-2,3.84607E+2,3.53531E+3
9.14150E+0,3.69568E-2,3.69568E+2,3.37840E+3
9.09100E+0,3.54481E-2,3.54481E+2,3.22258E+3
9.04050E+0,3.40891E-2,3.40891E+2,3.08182E+3
8.99000E+0,3.28789E-2,3.28789E+2,2.95581E+3
8.93950E+0,3.17049E-2,3.17049E+2,2.83426E+3
8.88900E+0,3.05834E-2,3.05834E+2,2.71856E+3
8.83850E+0,2.95563E-2,2.95563E+2,2.61233E+3
8.78800E+0,2.85635E-2,2.85635E+2,2.51016E+3
8.73750E+0,2.76823E-2,2.76823E+2,2.41874E+3
8.68700E+0,2.68450E-2,2.68450E+2,2.33202E+3
8.63650E+0,2.60372E-2,2.60372E+2,2.24870E+3
8.58600E+0,2.52390E-2,2.52390E+2,2.16702E+3
8.53550E+0,2.45609E-2,2.45609E+2,2.09640E+3
8.48500E+0,2.38915E-2,2.38915E+2,2.02719E+3
8.43450E+0,2.32630E-2,2.32630E+2,1.96212E+3
8.38400E+0,2.26698E-2,2.26698E+2,1.90064E+3
8.33350E+0,2.20404E-2,2.20404E+2,1.83673E+3
8.28300E+0,2.15263E-2,2.15263E+2,1.78303E+3
8.23250E+0,2.09980E-2,2.09980E+2,1.72866E+3
8.18200E+0,2.05116E-2,2.05116E+2,1.67826E+3
8.13150E+0,2.00434E-2,2.00434E+2,1.62983E+3
8.08100E+0,1.96095E-2,1.96095E+2,1.58464E+3
8.03050E+0,1.91908E-2,1.91908E+2,1.54112E+3
7.98000E+0,1.88026E-2,1.88026E+2,1.50045E+3
7.92950E+0,1.84307E-2,1.84307E+2,1.46146E+3
7.87900E+0,1.80712E-2,1.80712E+2,1.42383E+3
7.82850E+0,1.77126E-2,1.77126E+2,1.38663E+3
7.77800E+0,1.73588E-2,1.73588E+2,1.35017E+3
7.72750E+0,1.70050E-2,1.70050E+2,1.31406E+3
7.67700E+0,1.67189E-2,1.67189E+2,1.28351E+3
7.62650E+0,1.63937E-2,1.63937E+2,1.25026E+3
7.57600E+0,1.61047E-2,1.61047E+2,1.22009E+3
7.52550E+0,1.58176E-2,1.58176E+2,1.19036E+3
7.47500E+0,1.55478E-2,1.55477E+2,1.16219E+3
7.42450E+0,1.52693E-2,1.52693E+2,1.13367E+3
7.37400E+0,1.50080E-2,1.50080E+2,1.10669E+3
7.32300E+0,1.47390E-2,1.47390E+2,1.07934E+3
7.27250E+0,1.44901E-2,1.44901E+2,1.05379E+3
7.22200E+0,1.42469E-2,1.42469E+2,1.02891E+3
