Tested at The Flinders University of South Australia

Cell Name:,CP156U_5R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,NaN
Jsat [Ln J vs. V] (A/m2): ,NaN
Jsat [Ln J vs. V] (mA/cm2): ,NaN
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,NaN



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
0.00000E+0,2.75612E-4,2.75612E+0,0.00000E+0
5.05000E-2,1.94550E-4,1.94550E+0,9.82475E-2
1.01000E-1,1.92642E-4,1.92642E+0,1.94569E-1
1.51500E-1,1.95503E-4,1.95503E+0,2.96187E-1
2.02000E-1,1.92642E-4,1.92642E+0,3.89137E-1
2.52500E-1,1.95503E-4,1.95503E+0,4.93646E-1
3.03000E-1,1.94550E-4,1.94550E+0,5.89485E-1
3.53500E-1,1.95503E-4,1.95503E+0,6.91104E-1
4.04000E-1,1.97411E-4,1.97411E+0,7.97539E-1
4.54500E-1,1.94550E-4,1.94550E+0,8.84228E-1
5.05000E-1,1.97411E-4,1.97411E+0,9.96924E-1
5.55500E-1,1.95503E-4,1.95503E+0,1.08602E+0
6.06000E-1,1.97411E-4,1.97411E+0,1.19631E+0
6.56500E-1,1.94550E-4,1.94550E+0,1.27722E+0
7.07000E-1,1.97411E-4,1.97411E+0,1.39569E+0
7.57500E-1,1.97411E-4,1.97411E+0,1.49539E+0
8.08000E-1,1.99318E-4,1.99318E+0,1.61049E+0
8.58500E-1,2.01225E-4,2.01225E+0,1.72752E+0
9.09000E-1,2.02179E-4,2.02179E+0,1.83781E+0
9.59500E-1,2.01225E-4,2.01225E+0,1.93076E+0
1.01000E+0,1.99318E-4,1.99318E+0,2.01311E+0
1.06050E+0,2.02179E-4,2.02179E+0,2.14411E+0
1.11100E+0,2.01225E-4,2.01225E+0,2.23561E+0
1.16150E+0,2.02179E-4,2.02179E+0,2.34831E+0
1.21200E+0,2.06947E-4,2.06947E+0,2.50820E+0
1.26250E+0,2.08855E-4,2.08855E+0,2.63679E+0
1.31300E+0,2.10762E-4,2.10762E+0,2.76731E+0
1.36350E+0,2.13623E-4,2.13623E+0,2.91275E+0
1.41400E+0,2.13623E-4,2.13623E+0,3.02063E+0
1.46450E+0,2.15530E-4,2.15530E+0,3.15644E+0
1.51500E+0,2.15530E-4,2.15530E+0,3.26529E+0
1.56550E+0,2.15530E-4,2.15530E+0,3.37413E+0
1.61600E+0,2.15530E-4,2.15530E+0,3.48297E+0
1.66650E+0,2.18391E-4,2.18391E+0,3.63949E+0
1.71700E+0,2.18391E-4,2.18391E+0,3.74978E+0
1.76750E+0,2.20299E-4,2.20299E+0,3.89378E+0
1.81800E+0,2.21252E-4,2.21252E+0,4.02237E+0
1.86850E+0,2.24113E-4,2.24113E+0,4.18756E+0
1.91900E+0,2.25067E-4,2.25067E+0,4.31904E+0
1.96950E+0,2.25067E-4,2.25067E+0,4.43270E+0
2.02000E+0,2.25067E-4,2.25067E+0,4.54636E+0
2.07050E+0,2.30789E-4,2.30789E+0,4.77849E+0
2.12100E+0,2.31743E-4,2.31743E+0,4.91527E+0
2.17150E+0,2.33650E-4,2.33650E+0,5.07371E+0
2.22200E+0,2.39372E-4,2.39372E+0,5.31885E+0
2.27250E+0,2.41280E-4,2.41280E+0,5.48308E+0
2.32300E+0,2.44141E-4,2.44141E+0,5.67139E+0
2.37350E+0,2.47002E-4,2.47002E+0,5.86258E+0
2.42400E+0,2.53677E-4,2.53677E+0,6.14914E+0
2.47450E+0,2.55585E-4,2.55585E+0,6.32444E+0
2.52550E+0,2.57492E-4,2.57492E+0,6.50296E+0
2.57600E+0,2.60353E-4,2.60353E+0,6.70670E+0
2.62650E+0,2.67029E-4,2.67029E+0,7.01351E+0
2.67700E+0,2.75612E-4,2.75612E+0,7.37813E+0
2.72750E+0,2.82288E-4,2.82288E+0,7.69939E+0
2.77800E+0,2.88963E-4,2.88963E+0,8.02740E+0
2.82850E+0,2.91824E-4,2.91824E+0,8.25425E+0
2.87900E+0,2.92778E-4,2.92778E+0,8.42908E+0
2.92950E+0,2.98500E-4,2.98500E+0,8.74456E+0
2.98000E+0,3.01361E-4,3.01361E+0,8.98056E+0
3.03050E+0,3.08037E-4,3.08037E+0,9.33506E+0
3.08100E+0,3.21388E-4,3.21388E+0,9.90197E+0
3.13150E+0,3.27110E-4,3.27110E+0,1.02435E+1
3.18200E+0,3.43323E-4,3.43323E+0,1.09245E+1
3.23250E+0,3.50952E-4,3.50952E+0,1.13445E+1
3.28300E+0,3.67165E-4,3.67165E+0,1.20540E+1
3.33350E+0,3.77655E-4,3.77655E+0,1.25891E+1
3.38400E+0,3.91960E-4,3.91960E+0,1.32639E+1
3.43450E+0,4.12941E-4,4.12941E+0,1.41825E+1
3.48500E+0,4.32968E-4,4.32968E+0,1.50889E+1
3.53550E+0,4.58717E-4,4.58717E+0,1.62180E+1
3.58600E+0,4.79698E-4,4.79698E+0,1.72020E+1
3.63650E+0,5.18799E-4,5.18799E+0,1.88661E+1
3.68700E+0,5.37872E-4,5.37872E+0,1.98314E+1
3.73750E+0,5.62668E-4,5.62668E+0,2.10297E+1
3.78800E+0,5.84602E-4,5.84602E+0,2.21447E+1
3.83850E+0,6.35147E-4,6.35147E+0,2.43801E+1
3.88900E+0,7.01904E-4,7.01904E+0,2.72971E+1
3.93950E+0,7.57217E-4,7.57217E+0,2.98306E+1
3.99000E+0,8.23975E-4,8.23975E+0,3.28766E+1
4.04050E+0,8.96454E-4,8.96454E+0,3.62212E+1
4.09100E+0,9.63211E-4,9.63211E+0,3.94050E+1
4.14150E+0,1.04141E-3,1.04141E+1,4.31301E+1
4.19200E+0,1.14250E-3,1.14250E+1,4.78937E+1
4.24250E+0,1.18446E-3,1.18446E+1,5.02509E+1
4.29300E+0,1.31226E-3,1.31226E+1,5.63352E+1
4.34350E+0,1.42193E-3,1.42193E+1,6.17614E+1
4.39400E+0,1.53446E-3,1.53446E+1,6.74243E+1
4.44450E+0,1.70994E-3,1.70994E+1,7.59982E+1
4.49500E+0,1.84345E-3,1.84345E+1,8.28632E+1
4.54550E+0,1.94168E-3,1.94168E+1,8.82591E+1
4.59600E+0,2.12288E-3,2.12288E+1,9.75675E+1
4.64650E+0,2.32029E-3,2.32029E+1,1.07812E+2
4.69700E+0,2.54822E-3,2.54822E+1,1.19690E+2
4.74750E+0,2.73228E-3,2.73228E+1,1.29715E+2
4.79800E+0,2.90394E-3,2.90394E+1,1.39331E+2
4.84850E+0,3.17573E-3,3.17573E+1,1.53976E+2
4.89900E+0,3.36552E-3,3.36552E+1,1.64877E+2
4.94950E+0,3.60870E-3,3.60870E+1,1.78613E+2
5.00000E+0,3.84903E-3,3.84903E+1,1.92451E+2
5.05050E+0,4.17614E-3,4.17614E+1,2.10916E+2
5.10100E+0,4.50707E-3,4.50706E+1,2.29905E+2
5.15150E+0,4.82750E-3,4.82750E+1,2.48689E+2
5.20200E+0,5.11074E-3,5.11074E+1,2.65861E+2
5.25250E+0,5.46455E-3,5.46455E+1,2.87026E+2
5.30300E+0,5.74589E-3,5.74589E+1,3.04704E+2
5.35350E+0,6.07777E-3,6.07777E+1,3.25373E+2
5.40400E+0,6.46973E-3,6.46973E+1,3.49624E+2
5.45450E+0,6.82926E-3,6.82926E+1,3.72502E+2
5.50500E+0,7.21741E-3,7.21741E+1,3.97318E+2
5.55550E+0,7.65133E-3,7.65133E+1,4.25070E+2
5.60600E+0,8.13103E-3,8.13103E+1,4.55825E+2
5.65650E+0,8.47435E-3,8.47435E+1,4.79352E+2
5.70700E+0,8.95214E-3,8.95214E+1,5.10899E+2
5.75750E+0,9.39941E-3,9.39941E+1,5.41171E+2
5.80800E+0,9.73797E-3,9.73797E+1,5.65581E+2
5.85850E+0,1.02348E-2,1.02348E+2,5.99608E+2
5.90900E+0,1.07441E-2,1.07441E+2,6.34868E+2
5.95950E+0,1.12524E-2,1.12524E+2,6.70587E+2
6.01000E+0,1.18227E-2,1.18227E+2,7.10544E+2
6.06050E+0,1.22681E-2,1.22681E+2,7.43506E+2
6.11100E+0,1.27640E-2,1.27640E+2,7.80007E+2
6.16150E+0,1.32551E-2,1.32551E+2,8.16714E+2
6.21200E+0,1.39122E-2,1.39122E+2,8.64226E+2
6.26250E+0,1.44424E-2,1.44424E+2,9.04458E+2
6.31300E+0,1.50204E-2,1.50204E+2,9.48236E+2
6.36350E+0,1.55907E-2,1.55907E+2,9.92112E+2
6.41400E+0,1.61657E-2,1.61657E+2,1.03687E+3
6.46450E+0,1.67599E-2,1.67599E+2,1.08344E+3
6.51500E+0,1.73435E-2,1.73435E+2,1.12993E+3
6.56550E+0,1.80397E-2,1.80397E+2,1.18440E+3
6.61600E+0,1.86043E-2,1.86043E+2,1.23086E+3
6.66650E+0,1.92986E-2,1.92986E+2,1.28654E+3
6.71700E+0,1.98898E-2,1.98898E+2,1.33600E+3
6.76750E+0,2.04115E-2,2.04115E+2,1.38135E+3
6.81800E+0,2.10361E-2,2.10361E+2,1.43424E+3
6.86850E+0,2.16007E-2,2.16007E+2,1.48365E+3
6.91900E+0,2.22349E-2,2.22349E+2,1.53843E+3
6.96950E+0,2.28910E-2,2.28910E+2,1.59539E+3
7.02000E+0,2.35491E-2,2.35491E+2,1.65315E+3
7.07050E+0,2.41108E-2,2.41108E+2,1.70475E+3
7.12100E+0,2.46525E-2,2.46525E+2,1.75550E+3
