Tested at The Flinders University of South Australia

Cell Name:,CP156U_6
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,NaN
Jsat [Ln J vs. V] (A/m2): ,NaN
Jsat [Ln J vs. V] (mA/cm2): ,NaN
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,NaN



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
0.00000E+0,2.84195E-4,2.84195E+0,0.00000E+0
5.05000E-2,2.05994E-4,2.05994E+0,1.04027E-1
1.01000E-1,2.04086E-4,2.04086E+0,2.06127E-1
1.51500E-1,2.05994E-4,2.05994E+0,3.12080E-1
2.02000E-1,2.04086E-4,2.04086E+0,4.12254E-1
2.52500E-1,2.04086E-4,2.04086E+0,5.15318E-1
3.03000E-1,2.04086E-4,2.04086E+0,6.18381E-1
3.53500E-1,2.05994E-4,2.05994E+0,7.28188E-1
4.04000E-1,2.04086E-4,2.04086E+0,8.24509E-1
4.54500E-1,2.05994E-4,2.05994E+0,9.36241E-1
5.05000E-1,2.06947E-4,2.06947E+0,1.04508E+0
5.55500E-1,2.06947E-4,2.06947E+0,1.14959E+0
6.06000E-1,2.08855E-4,2.08855E+0,1.26566E+0
6.56500E-1,2.05994E-4,2.05994E+0,1.35235E+0
7.07000E-1,2.08855E-4,2.08855E+0,1.47660E+0
7.57500E-1,2.10762E-4,2.10762E+0,1.59652E+0
8.08000E-1,2.09808E-4,2.09808E+0,1.69525E+0
8.58500E-1,2.08855E-4,2.08855E+0,1.79302E+0
9.09000E-1,2.06947E-4,2.06947E+0,1.88115E+0
9.59500E-1,2.06947E-4,2.06947E+0,1.98566E+0
1.01000E+0,2.06947E-4,2.06947E+0,2.09017E+0
1.06050E+0,2.08855E-4,2.08855E+0,2.21490E+0
1.11100E+0,2.08855E-4,2.08855E+0,2.32038E+0
1.16150E+0,2.10762E-4,2.10762E+0,2.44800E+0
1.21200E+0,2.12669E-4,2.12669E+0,2.57755E+0
1.26250E+0,2.15530E-4,2.15530E+0,2.72107E+0
1.31300E+0,2.16484E-4,2.16484E+0,2.84244E+0
1.36350E+0,2.17438E-4,2.17438E+0,2.96476E+0
1.41400E+0,2.16484E-4,2.16484E+0,3.06109E+0
1.46450E+0,2.16484E-4,2.16484E+0,3.17041E+0
1.51500E+0,2.20299E-4,2.20299E+0,3.33753E+0
1.56550E+0,2.19345E-4,2.19345E+0,3.43385E+0
1.61600E+0,2.23160E-4,2.23160E+0,3.60626E+0
1.66650E+0,2.23160E-4,2.23160E+0,3.71896E+0
1.71700E+0,2.26021E-4,2.26021E+0,3.88078E+0
1.76750E+0,2.26974E-4,2.26974E+0,4.01177E+0
1.81800E+0,2.31743E-4,2.31743E+0,4.21309E+0
1.86850E+0,2.35558E-4,2.35558E+0,4.40139E+0
1.91900E+0,2.43187E-4,2.43187E+0,4.66676E+0
1.96950E+0,2.43187E-4,2.43187E+0,4.78957E+0
2.02000E+0,2.47955E-4,2.47955E+0,5.00870E+0
2.07050E+0,2.49863E-4,2.49863E+0,5.17341E+0
2.12100E+0,2.49863E-4,2.49863E+0,5.29959E+0
2.17150E+0,2.52724E-4,2.52724E+0,5.48790E+0
2.22200E+0,2.56538E-4,2.56538E+0,5.70028E+0
2.27250E+0,2.59399E-4,2.59399E+0,5.89485E+0
2.32300E+0,2.65122E-4,2.65121E+0,6.15877E+0
2.37350E+0,2.68936E-4,2.68936E+0,6.38320E+0
2.42400E+0,2.70844E-4,2.70843E+0,6.56525E+0
2.47450E+0,2.74658E-4,2.74658E+0,6.79642E+0
2.52550E+0,2.82288E-4,2.82288E+0,7.12917E+0
2.57600E+0,2.88963E-4,2.88963E+0,7.44369E+0
2.62650E+0,2.94685E-4,2.94685E+0,7.73991E+0
2.67700E+0,3.01361E-4,3.01361E+0,8.06744E+0
2.72750E+0,3.17573E-4,3.17573E+0,8.66182E+0
2.77800E+0,3.17573E-4,3.17573E+0,8.82219E+0
2.82850E+0,3.26157E-4,3.26157E+0,9.22534E+0
2.87900E+0,3.30925E-4,3.30925E+0,9.52733E+0
2.92950E+0,3.39508E-4,3.39508E+0,9.94589E+0
2.98000E+0,3.49999E-4,3.49999E+0,1.04300E+1
3.03050E+0,3.58582E-4,3.58582E+0,1.08668E+1
3.08100E+0,3.66211E-4,3.66211E+0,1.12830E+1
3.13150E+0,3.77655E-4,3.77655E+0,1.18263E+1
3.18200E+0,3.84331E-4,3.84331E+0,1.22294E+1
3.23250E+0,3.97682E-4,3.97682E+0,1.28551E+1
3.28300E+0,4.28200E-4,4.28200E+0,1.40578E+1
3.33350E+0,4.33922E-4,4.33922E+0,1.44648E+1
3.38400E+0,4.56810E-4,4.56810E+0,1.54585E+1
3.43450E+0,4.74930E-4,4.74930E+0,1.63115E+1
3.48500E+0,5.14984E-4,5.14984E+0,1.79472E+1
3.53550E+0,5.25475E-4,5.25474E+0,1.85782E+1
3.58600E+0,5.69344E-4,5.69344E+0,2.04167E+1
3.63650E+0,5.86510E-4,5.86510E+0,2.13284E+1
3.68700E+0,6.11305E-4,6.11305E+0,2.25388E+1
3.73750E+0,6.66618E-4,6.66618E+0,2.49149E+1
3.78800E+0,7.17163E-4,7.17163E+0,2.71661E+1
3.83850E+0,7.47681E-4,7.47681E+0,2.86997E+1
3.88900E+0,7.94411E-4,7.94411E+0,3.08946E+1
3.93950E+0,8.36372E-4,8.36372E+0,3.29489E+1
3.99000E+0,8.85963E-4,8.85963E+0,3.53499E+1
4.04050E+0,9.48906E-4,9.48906E+0,3.83405E+1
4.09100E+0,1.01376E-3,1.01376E+1,4.14728E+1
4.14150E+0,1.05286E-3,1.05286E+1,4.36040E+1
4.19200E+0,1.09672E-3,1.09672E+1,4.59747E+1
4.24250E+0,1.17397E-3,1.17397E+1,4.98058E+1
4.29300E+0,1.25885E-3,1.25885E+1,5.40424E+1
4.34350E+0,1.34468E-3,1.34468E+1,5.84062E+1
4.39400E+0,1.41716E-3,1.41716E+1,6.22700E+1
4.44450E+0,1.50871E-3,1.50871E+1,6.70547E+1
4.49500E+0,1.56975E-3,1.56975E+1,7.05602E+1
4.54550E+0,1.64795E-3,1.64795E+1,7.49075E+1
4.59600E+0,1.74904E-3,1.74904E+1,8.03858E+1
4.64650E+0,1.84441E-3,1.84441E+1,8.57003E+1
