Tested at The Flinders University of South Australia

Cell Name:,CP156Q_5R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,56.114
Jsat [Ln J vs. V] (A/m2): ,2.993E+1
Jsat [Ln J vs. V] (mA/cm2): ,2.993E+0
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.984



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
-1.00000E+0,2.48909E-4,2.48909E+0,-2.48909E+0
-9.44500E-1,2.54631E-4,2.54631E+0,-2.40499E+0
-8.89000E-1,2.33650E-4,2.33650E+0,-2.07715E+0
-8.33500E-1,2.36511E-4,2.36511E+0,-1.97132E+0
-7.78000E-1,2.45094E-4,2.45094E+0,-1.90683E+0
-7.22000E-1,2.49863E-4,2.49863E+0,-1.80401E+0
-6.66500E-1,2.55585E-4,2.55585E+0,-1.70347E+0
-6.11000E-1,2.12669E-4,2.12669E+0,-1.29941E+0
-5.55500E-1,2.06947E-4,2.06947E+0,-1.14959E+0
-5.00000E-1,2.13623E-4,2.13623E+0,-1.06811E+0
-4.44500E-1,2.20299E-4,2.20299E+0,-9.79228E-1
-3.89000E-1,2.26974E-4,2.26974E+0,-8.82931E-1
-3.33500E-1,2.39372E-4,2.39372E+0,-7.98307E-1
-2.78000E-1,2.46048E-4,2.46048E+0,-6.84013E-1
-2.22000E-1,2.54631E-4,2.54631E+0,-5.65281E-1
-1.66500E-1,2.62260E-4,2.62260E+0,-4.36664E-1
-1.11000E-1,2.67983E-4,2.67982E+0,-2.97461E-1
-5.55000E-2,2.74658E-4,2.74658E+0,-1.52435E-1
0.00000E+0,2.74658E-4,2.74658E+0,0.00000E+0
5.55000E-2,2.74658E-4,2.74658E+0,1.52435E-1
1.11000E-1,2.74658E-4,2.74658E+0,3.04871E-1
1.66500E-1,2.74658E-4,2.74658E+0,4.57306E-1
2.22000E-1,2.75612E-4,2.75612E+0,6.11858E-1
2.78000E-1,2.77519E-4,2.77519E+0,7.71503E-1
3.33500E-1,2.80380E-4,2.80380E+0,9.35068E-1
3.89000E-1,2.81334E-4,2.81334E+0,1.09439E+0
4.44500E-1,2.81334E-4,2.81334E+0,1.25053E+0
5.00000E-1,5.14031E-4,5.14030E+0,2.57015E+0
5.55500E-1,6.59943E-4,6.59943E+0,3.66598E+0
6.11000E-1,5.02586E-4,5.02586E+0,3.07080E+0
6.66500E-1,5.04494E-4,5.04494E+0,3.36245E+0
7.22000E-1,5.22613E-4,5.22613E+0,3.77327E+0
7.78000E-1,4.75883E-4,4.75883E+0,3.70237E+0
8.33500E-1,3.58582E-4,3.58582E+0,2.98878E+0
8.89000E-1,2.93732E-4,2.93732E+0,2.61127E+0
9.44500E-1,3.16620E-4,3.16620E+0,2.99047E+0
1.00000E+0,4.55856E-4,4.55856E+0,4.55856E+0
1.05550E+0,4.81605E-4,4.81605E+0,5.08335E+0
1.11100E+0,4.37736E-4,4.37736E+0,4.86325E+0
1.16650E+0,4.72069E-4,4.72069E+0,5.50668E+0
1.22200E+0,4.44412E-4,4.44412E+0,5.43072E+0
1.27800E+0,4.30107E-4,4.30107E+0,5.49677E+0
1.33350E+0,4.33922E-4,4.33922E+0,5.78635E+0
1.38900E+0,4.39644E-4,4.39644E+0,6.10665E+0
1.44450E+0,4.33922E-4,4.33922E+0,6.26800E+0
