Tested at The Flinders University of South Australia

Cell Name:,CP156R_1R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,15.838
Jsat [Ln J vs. V] (A/m2): ,6.533E-7
Jsat [Ln J vs. V] (mA/cm2): ,6.533E-8
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.997



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,2.75900E-1,2.75900E+3,2.75900E+4
9.94950E+0,3.21057E-1,3.21057E+3,3.19436E+4
9.89900E+0,2.98437E-1,2.98437E+3,2.95423E+4
9.84850E+0,2.53969E-1,2.53969E+3,2.50122E+4
9.79800E+0,2.08385E-1,2.08384E+3,2.04175E+4
9.74750E+0,1.72227E-1,1.72227E+3,1.67878E+4
9.69700E+0,1.45831E-1,1.45831E+3,1.41412E+4
9.64650E+0,1.26608E-1,1.26608E+3,1.22132E+4
9.59600E+0,1.12136E-1,1.12136E+3,1.07606E+4
9.54550E+0,1.00424E-1,1.00424E+3,9.58595E+3
9.49500E+0,9.10626E-2,9.10625E+2,8.64639E+3
9.44450E+0,8.32958E-2,8.32958E+2,7.86687E+3
9.39400E+0,7.68576E-2,7.68576E+2,7.22000E+3
9.34350E+0,7.11908E-2,7.11908E+2,6.65172E+3
9.29300E+0,6.62975E-2,6.62975E+2,6.16103E+3
9.24250E+0,6.18935E-2,6.18935E+2,5.72050E+3
9.19200E+0,5.80483E-2,5.80482E+2,5.33580E+3
9.14150E+0,5.46789E-2,5.46789E+2,4.99847E+3
9.09100E+0,5.17025E-2,5.17025E+2,4.70027E+3
9.04050E+0,4.90093E-2,4.90093E+2,4.43069E+3
8.99000E+0,4.65250E-2,4.65250E+2,4.18260E+3
8.93950E+0,4.43401E-2,4.43401E+2,3.96379E+3
8.88900E+0,4.22869E-2,4.22869E+2,3.75888E+3
8.83850E+0,4.04558E-2,4.04558E+2,3.57569E+3
8.78800E+0,3.87020E-2,3.87020E+2,3.40113E+3
8.73750E+0,3.71380E-2,3.71380E+2,3.24493E+3
8.68700E+0,3.57647E-2,3.57647E+2,3.10688E+3
8.63650E+0,3.44448E-2,3.44448E+2,2.97483E+3
8.58600E+0,3.32479E-2,3.32479E+2,2.85467E+3
8.53550E+0,3.21016E-2,3.21016E+2,2.74003E+3
8.48500E+0,3.10402E-2,3.10402E+2,2.63376E+3
8.43450E+0,3.00541E-2,3.00541E+2,2.53491E+3
