Tested at The Flinders University of South Australia

Cell Name:,CP156T_1R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,23.330
Jsat [Ln J vs. V] (A/m2): ,9.328E-4
Jsat [Ln J vs. V] (mA/cm2): ,9.328E-5
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,1.000



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,1.09131E-1,1.09131E+3,1.09131E+4
9.94950E+0,1.28016E-1,1.28015E+3,1.27369E+4
9.89900E+0,1.28750E-1,1.28750E+3,1.27449E+4
9.84850E+0,1.23296E-1,1.23296E+3,1.21428E+4
9.79800E+0,1.15578E-1,1.15578E+3,1.13243E+4
9.74750E+0,1.07113E-1,1.07113E+3,1.04408E+4
9.69700E+0,9.84097E-2,9.84096E+2,9.54278E+3
9.64650E+0,9.04198E-2,9.04198E+2,8.72234E+3
9.59600E+0,8.31184E-2,8.31184E+2,7.97605E+3
9.54550E+0,7.64380E-2,7.64380E+2,7.29638E+3
9.49500E+0,7.03554E-2,7.03554E+2,6.68025E+3
9.44450E+0,6.48861E-2,6.48861E+2,6.12817E+3
9.39400E+0,5.98564E-2,5.98564E+2,5.62291E+3
9.34350E+0,5.54218E-2,5.54218E+2,5.17834E+3
9.29300E+0,5.14469E-2,5.14469E+2,4.78096E+3
9.24250E+0,4.79336E-2,4.79336E+2,4.43026E+3
9.19200E+0,4.46787E-2,4.46787E+2,4.10687E+3
9.14150E+0,4.17128E-2,4.17128E+2,3.81317E+3
9.09100E+0,3.90616E-2,3.90615E+2,3.55109E+3
9.04050E+0,3.67222E-2,3.67222E+2,3.31987E+3
8.99000E+0,3.46012E-2,3.46012E+2,3.11065E+3
8.93950E+0,3.27234E-2,3.27234E+2,2.92531E+3
8.88900E+0,3.09668E-2,3.09668E+2,2.75264E+3
8.83850E+0,2.94218E-2,2.94218E+2,2.60045E+3
8.78800E+0,2.80256E-2,2.80256E+2,2.46289E+3
8.73750E+0,2.67391E-2,2.67391E+2,2.33633E+3
8.68700E+0,2.55518E-2,2.55518E+2,2.21968E+3
8.63650E+0,2.44513E-2,2.44513E+2,2.11173E+3
8.58600E+0,2.34652E-2,2.34652E+2,2.01472E+3
8.53550E+0,2.25468E-2,2.25468E+2,1.92448E+3
8.48500E+0,2.17524E-2,2.17524E+2,1.84569E+3
8.43450E+0,2.09961E-2,2.09961E+2,1.77092E+3
8.38400E+0,2.02303E-2,2.02303E+2,1.69611E+3
8.33350E+0,1.95990E-2,1.95990E+2,1.63328E+3
8.28300E+0,1.90039E-2,1.90039E+2,1.57409E+3
8.23250E+0,1.84784E-2,1.84784E+2,1.52123E+3
8.18200E+0,1.79701E-2,1.79701E+2,1.47031E+3
8.13150E+0,1.74808E-2,1.74808E+2,1.42146E+3
8.08100E+0,1.70345E-2,1.70345E+2,1.37656E+3
8.03050E+0,1.66292E-2,1.66292E+2,1.33541E+3
7.98000E+0,1.62563E-2,1.62563E+2,1.29726E+3
7.92950E+0,1.58930E-2,1.58930E+2,1.26023E+3
7.87900E+0,1.55783E-2,1.55783E+2,1.22741E+3
7.82850E+0,1.52636E-2,1.52636E+2,1.19491E+3
7.77800E+0,1.49689E-2,1.49689E+2,1.16428E+3
7.72750E+0,1.46923E-2,1.46923E+2,1.13535E+3
7.67700E+0,1.44405E-2,1.44405E+2,1.10860E+3
7.62650E+0,1.41973E-2,1.41973E+2,1.08276E+3
7.57600E+0,1.39694E-2,1.39694E+2,1.05832E+3
7.52550E+0,1.37396E-2,1.37396E+2,1.03397E+3
7.47500E+0,1.35241E-2,1.35241E+2,1.01092E+3
7.42450E+0,1.33228E-2,1.33228E+2,9.89154E+2
7.37400E+0,1.31283E-2,1.31283E+2,9.68079E+2
7.32300E+0,1.29509E-2,1.29509E+2,9.48394E+2
7.27250E+0,1.27792E-2,1.27792E+2,9.29370E+2
7.22200E+0,1.26171E-2,1.26171E+2,9.11208E+2
7.17150E+0,1.24636E-2,1.24636E+2,8.93825E+2
7.12100E+0,1.22976E-2,1.22976E+2,8.75714E+2
7.07050E+0,1.21555E-2,1.21555E+2,8.59457E+2
7.02000E+0,1.19944E-2,1.19944E+2,8.42004E+2
6.96950E+0,1.18666E-2,1.18666E+2,8.27041E+2
6.91900E+0,1.17178E-2,1.17178E+2,8.10755E+2
6.86850E+0,1.15814E-2,1.15814E+2,7.95470E+2
6.81800E+0,1.14508E-2,1.14508E+2,7.80713E+2
6.76750E+0,1.13182E-2,1.13182E+2,7.65960E+2
6.71700E+0,1.11942E-2,1.11942E+2,7.51916E+2
6.66650E+0,1.10826E-2,1.10826E+2,7.38825E+2
6.61600E+0,1.09615E-2,1.09615E+2,7.25215E+2
6.56550E+0,1.08375E-2,1.08375E+2,7.11539E+2
6.51500E+0,1.07145E-2,1.07145E+2,6.98052E+2
6.46450E+0,1.06134E-2,1.06134E+2,6.86106E+2
6.41400E+0,1.04942E-2,1.04942E+2,6.73100E+2
6.36350E+0,1.03741E-2,1.03741E+2,6.60154E+2
6.31300E+0,1.02501E-2,1.02501E+2,6.47088E+2
6.26250E+0,1.01414E-2,1.01414E+2,6.35103E+2
6.21200E+0,1.00269E-2,1.00269E+2,6.22873E+2
6.16150E+0,9.91344E-3,9.91345E+1,6.10817E+2
6.11100E+0,9.80091E-3,9.80091E+1,5.98934E+2
6.06050E+0,9.69028E-3,9.69029E+1,5.87280E+2
6.01000E+0,9.57680E-3,9.57680E+1,5.75565E+2
5.95950E+0,9.46903E-3,9.46903E+1,5.64307E+2
5.90900E+0,9.35459E-3,9.35459E+1,5.52763E+2
5.85850E+0,9.25446E-3,9.25446E+1,5.42172E+2
5.80800E+0,9.14764E-3,9.14764E+1,5.31295E+2
5.75750E+0,9.05132E-3,9.05132E+1,5.21130E+2
5.70700E+0,8.93784E-3,8.93784E+1,5.10082E+2
5.65650E+0,8.84056E-3,8.84056E+1,5.00066E+2
5.60600E+0,8.72898E-3,8.72898E+1,4.89347E+2
5.55550E+0,8.62026E-3,8.62026E+1,4.78899E+2
5.50500E+0,8.51154E-3,8.51154E+1,4.68560E+2
5.45450E+0,8.40282E-3,8.40282E+1,4.58332E+2
5.40400E+0,8.29411E-3,8.29411E+1,4.48213E+2
5.35350E+0,8.17776E-3,8.17776E+1,4.37796E+2
5.30300E+0,8.06808E-3,8.06808E+1,4.27851E+2
5.25250E+0,7.94983E-3,7.94983E+1,4.17565E+2
5.20200E+0,7.83825E-3,7.83825E+1,4.07746E+2
5.15150E+0,7.72667E-3,7.72667E+1,3.98039E+2
5.10100E+0,7.61032E-3,7.61032E+1,3.88202E+2
5.05050E+0,7.49969E-3,7.49969E+1,3.78772E+2
5.00000E+0,7.38716E-3,7.38716E+1,3.69358E+2
4.94950E+0,7.27272E-3,7.27272E+1,3.59963E+2
4.89900E+0,7.16019E-3,7.16019E+1,3.50778E+2
4.84850E+0,7.04288E-3,7.04288E+1,3.41474E+2
4.79800E+0,6.93321E-3,6.93321E+1,3.32656E+2
4.74750E+0,6.82259E-3,6.82259E+1,3.23902E+2
4.69700E+0,6.70528E-3,6.70528E+1,3.14947E+2
4.64650E+0,6.58894E-3,6.58894E+1,3.06155E+2
4.59600E+0,6.47354E-3,6.47354E+1,2.97524E+2
4.54550E+0,6.35433E-3,6.35433E+1,2.88836E+2
4.49500E+0,6.23417E-3,6.23417E+1,2.80226E+2
4.44450E+0,6.12354E-3,6.12354E+1,2.72161E+2
4.39400E+0,6.00529E-3,6.00529E+1,2.63872E+2
4.34350E+0,5.88512E-3,5.88512E+1,2.55620E+2
4.29300E+0,5.76973E-3,5.76973E+1,2.47695E+2
4.24250E+0,5.65052E-3,5.65052E+1,2.39723E+2
4.19200E+0,5.52940E-3,5.52940E+1,2.31793E+2
4.14150E+0,5.40733E-3,5.40733E+1,2.23945E+2
4.09100E+0,5.28812E-3,5.28812E+1,2.16337E+2
4.04050E+0,5.16987E-3,5.16987E+1,2.08889E+2
3.99000E+0,5.05257E-3,5.05257E+1,2.01597E+2
3.93950E+0,4.93431E-3,4.93431E+1,1.94387E+2
3.88900E+0,4.81605E-3,4.81605E+1,1.87296E+2
3.83850E+0,4.70257E-3,4.70257E+1,1.80508E+2
3.78800E+0,4.58241E-3,4.58240E+1,1.73582E+2
3.73750E+0,4.46320E-3,4.46320E+1,1.66812E+2
3.68700E+0,4.34685E-3,4.34685E+1,1.60268E+2
3.63650E+0,4.23622E-3,4.23622E+1,1.54050E+2
3.58600E+0,4.11987E-3,4.11987E+1,1.47739E+2
3.53550E+0,4.00257E-3,4.00257E+1,1.41511E+2
3.48500E+0,3.88908E-3,3.88908E+1,1.35535E+2
3.43450E+0,3.77178E-3,3.77178E+1,1.29542E+2
3.38400E+0,3.65734E-3,3.65734E+1,1.23764E+2
3.33350E+0,3.54767E-3,3.54767E+1,1.18262E+2
3.28300E+0,3.43800E-3,3.43800E+1,1.12869E+2
3.23250E+0,3.32737E-3,3.32737E+1,1.07557E+2
3.18200E+0,3.21770E-3,3.21770E+1,1.02387E+2
3.13150E+0,3.11279E-3,3.11279E+1,9.74771E+1
3.08100E+0,3.00694E-3,3.00693E+1,9.26437E+1
3.03050E+0,2.90203E-3,2.90203E+1,8.79460E+1
2.98000E+0,2.80285E-3,2.80285E+1,8.35249E+1
2.92950E+0,2.70367E-3,2.70367E+1,7.92039E+1
2.87900E+0,2.60353E-3,2.60353E+1,7.49557E+1
2.82850E+0,2.50339E-3,2.50339E+1,7.08085E+1
2.77800E+0,2.40612E-3,2.40612E+1,6.68420E+1
2.72750E+0,2.30598E-3,2.30598E+1,6.28957E+1
2.67700E+0,2.20490E-3,2.20490E+1,5.90250E+1
2.62650E+0,2.11334E-3,2.11334E+1,5.55069E+1
2.57600E+0,2.02751E-3,2.02751E+1,5.22287E+1
2.52550E+0,1.93787E-3,1.93787E+1,4.89408E+1
2.47450E+0,1.85013E-3,1.85013E+1,4.57814E+1
2.42400E+0,1.76430E-3,1.76430E+1,4.27666E+1
2.37350E+0,1.68228E-3,1.68228E+1,3.99289E+1
2.32300E+0,1.60122E-3,1.60122E+1,3.71963E+1
2.27250E+0,1.52302E-3,1.52302E+1,3.46106E+1
2.22200E+0,1.44863E-3,1.44863E+1,3.21886E+1
2.17150E+0,1.37711E-3,1.37711E+1,2.99039E+1
2.12100E+0,1.30653E-3,1.30653E+1,2.77116E+1
2.07050E+0,1.23882E-3,1.23882E+1,2.56498E+1
2.02000E+0,1.17302E-3,1.17302E+1,2.36950E+1
1.96950E+0,1.11103E-3,1.11103E+1,2.18818E+1
1.91900E+0,1.04904E-3,1.04904E+1,2.01311E+1
1.86850E+0,9.88960E-4,9.88960E+0,1.84787E+1
1.81800E+0,9.30786E-4,9.30786E+0,1.69217E+1
1.76750E+0,8.81195E-4,8.81195E+0,1.55751E+1
1.71700E+0,8.31604E-4,8.31604E+0,1.42786E+1
1.66650E+0,7.83920E-4,7.83920E+0,1.30640E+1
1.61600E+0,7.38144E-4,7.38144E+0,1.19284E+1
1.56550E+0,6.95229E-4,6.95229E+0,1.08838E+1
1.51500E+0,6.56128E-4,6.56128E+0,9.94034E+0
1.46450E+0,6.16074E-4,6.16074E+0,9.02240E+0
1.41400E+0,5.79834E-4,5.79834E+0,8.19885E+0
1.36350E+0,5.44548E-4,5.44548E+0,7.42491E+0
1.31300E+0,5.14984E-4,5.14984E+0,6.76174E+0
1.26250E+0,4.84467E-4,4.84467E+0,6.11639E+0
1.21200E+0,4.53949E-4,4.53949E+0,5.50186E+0
1.16150E+0,4.30107E-4,4.30107E+0,4.99569E+0
1.11100E+0,4.06265E-4,4.06265E+0,4.51361E+0
1.06050E+0,3.84331E-4,3.84331E+0,4.07583E+0
1.01000E+0,3.65257E-4,3.65257E+0,3.68910E+0
9.59500E-1,3.48091E-4,3.48091E+0,3.33993E+0
9.09000E-1,3.33786E-4,3.33786E+0,3.03411E+0
8.58500E-1,3.19481E-4,3.19481E+0,2.74274E+0
8.08000E-1,3.06129E-4,3.06129E+0,2.47353E+0
7.57500E-1,2.94685E-4,2.94685E+0,2.23224E+0
7.07000E-1,2.85149E-4,2.85149E+0,2.01600E+0
6.56500E-1,2.76566E-4,2.76566E+0,1.81565E+0
6.06000E-1,2.67983E-4,2.67982E+0,1.62397E+0
5.55500E-1,2.62260E-4,2.62260E+0,1.45686E+0
5.05000E-1,2.57492E-4,2.57492E+0,1.30034E+0
4.54500E-1,2.50816E-4,2.50816E+0,1.13996E+0
4.04000E-1,2.45094E-4,2.45094E+0,9.90181E-1
3.53500E-1,2.41280E-4,2.41280E+0,8.52923E-1
3.03000E-1,2.35558E-4,2.35558E+0,7.13740E-1
2.52500E-1,2.31743E-4,2.31743E+0,5.85151E-1
2.02000E-1,2.26021E-4,2.26021E+0,4.56562E-1
1.51500E-1,2.23160E-4,2.23160E+0,3.38087E-1
1.01000E-1,2.23160E-4,2.23160E+0,2.25391E-1
5.05000E-2,2.23160E-4,2.23160E+0,1.12696E-1
0.00000E+0,2.20299E-4,2.20299E+0,0.00000E+0
1.00000E+1,2.92273E-2,2.92273E+2,2.92273E+3
