Tested at The Flinders University of South Australia

Cell Name:,CP156Q_4
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,1133.292
Jsat [Ln J vs. V] (A/m2): ,4.820E+2
Jsat [Ln J vs. V] (mA/cm2): ,4.820E+1
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.884



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,5.02396E-3,5.02396E+1,5.02396E+2
9.94950E+0,5.10216E-3,5.10216E+1,5.07639E+2
9.89900E+0,5.27096E-3,5.27096E+1,5.21772E+2
9.84850E+0,5.43880E-3,5.43880E+1,5.35641E+2
9.79800E+0,5.61905E-3,5.61905E+1,5.50554E+2
9.74750E+0,5.76115E-3,5.76115E+1,5.61568E+2
9.69700E+0,5.87845E-3,5.87845E+1,5.70033E+2
9.64650E+0,5.98717E-3,5.98717E+1,5.77552E+2
9.59600E+0,6.09779E-3,6.09779E+1,5.85144E+2
9.54550E+0,6.16360E-3,6.16360E+1,5.88346E+2
9.49500E+0,6.25324E-3,6.25324E+1,5.93745E+2
9.44450E+0,6.32954E-3,6.32954E+1,5.97793E+2
9.39400E+0,6.40297E-3,6.40297E+1,6.01495E+2
9.34350E+0,6.43921E-3,6.43921E+1,6.01647E+2
9.29300E+0,6.49071E-3,6.49071E+1,6.03181E+2
9.24250E+0,6.54221E-3,6.54221E+1,6.04663E+2
9.19200E+0,6.57844E-3,6.57844E+1,6.04691E+2
9.14150E+0,6.58131E-3,6.58131E+1,6.01630E+2
9.09100E+0,6.56033E-3,6.56033E+1,5.96399E+2
9.04050E+0,6.56986E-3,6.56986E+1,5.93948E+2
8.99000E+0,6.56509E-3,6.56509E+1,5.90202E+2
8.93950E+0,6.54602E-3,6.54602E+1,5.85182E+2
8.88900E+0,6.54697E-3,6.54697E+1,5.81961E+2
8.83850E+0,6.52695E-3,6.52695E+1,5.76884E+2
8.78800E+0,6.52599E-3,6.52599E+1,5.73504E+2
8.73750E+0,6.50501E-3,6.50501E+1,5.68376E+2
8.68700E+0,6.49452E-3,6.49452E+1,5.64179E+2
8.63650E+0,6.45447E-3,6.45447E+1,5.57440E+2
8.58600E+0,6.41918E-3,6.41918E+1,5.51151E+2
8.53550E+0,6.39629E-3,6.39629E+1,5.45956E+2
8.48500E+0,6.35910E-3,6.35910E+1,5.39570E+2
8.43450E+0,6.31237E-3,6.31237E+1,5.32417E+2
8.38400E+0,6.26469E-3,6.26469E+1,5.25231E+2
8.33350E+0,6.24180E-3,6.24180E+1,5.20160E+2
8.28300E+0,6.18935E-3,6.18935E+1,5.12664E+2
8.23250E+0,6.09875E-3,6.09875E+1,5.02079E+2
8.18200E+0,6.04343E-3,6.04343E+1,4.94474E+2
8.13150E+0,6.00338E-3,6.00338E+1,4.88165E+2
8.08100E+0,5.94521E-3,5.94521E+1,4.80432E+2
8.03050E+0,5.91946E-3,5.91946E+1,4.75362E+2
7.98000E+0,5.86224E-3,5.86224E+1,4.67806E+2
7.92950E+0,5.77641E-3,5.77640E+1,4.58040E+2
7.87900E+0,5.76973E-3,5.76973E+1,4.54597E+2
7.82850E+0,5.71918E-3,5.71918E+1,4.47726E+2
7.77800E+0,5.66101E-3,5.66101E+1,4.40313E+2
7.72750E+0,5.62382E-3,5.62382E+1,4.34580E+2
7.67700E+0,5.57327E-3,5.57327E+1,4.27860E+2
7.62650E+0,5.54275E-3,5.54275E+1,4.22718E+2
7.57600E+0,5.46265E-3,5.46265E+1,4.13850E+2
7.52550E+0,5.40829E-3,5.40829E+1,4.07001E+2
7.47500E+0,5.37205E-3,5.37205E+1,4.01561E+2
7.42450E+0,5.37205E-3,5.37205E+1,3.98848E+2
7.37400E+0,5.32722E-3,5.32722E+1,3.92830E+2
7.32300E+0,5.29385E-3,5.29385E+1,3.87668E+2
7.27250E+0,5.23567E-3,5.23567E+1,3.80764E+2
7.22200E+0,5.22613E-3,5.22614E+1,3.77431E+2
7.17150E+0,5.19371E-3,5.19371E+1,3.72467E+2
7.12100E+0,5.11837E-3,5.11837E+1,3.64479E+2
7.07050E+0,5.06592E-3,5.06592E+1,3.58186E+2
7.02000E+0,5.03826E-3,5.03826E+1,3.53686E+2
6.96950E+0,5.00107E-3,5.00107E+1,3.48549E+2
6.91900E+0,4.94957E-3,4.94957E+1,3.42461E+2
6.86850E+0,4.87423E-3,4.87423E+1,3.34786E+2
6.81800E+0,4.80938E-3,4.80938E+1,3.27904E+2
6.76750E+0,4.77505E-3,4.77505E+1,3.23151E+2
6.71700E+0,4.71020E-3,4.71020E+1,3.16384E+2
6.66650E+0,4.69589E-3,4.69589E+1,3.13052E+2
6.61600E+0,4.66728E-3,4.66728E+1,3.08787E+2
6.56550E+0,4.64058E-3,4.64058E+1,3.04677E+2
6.51500E+0,4.57954E-3,4.57954E+1,2.98357E+2
6.46450E+0,4.53568E-3,4.53567E+1,2.93209E+2
6.41400E+0,4.50516E-3,4.50516E+1,2.88961E+2
6.36350E+0,4.43745E-3,4.43745E+1,2.82377E+2
6.31300E+0,4.38881E-3,4.38881E+1,2.77066E+2
6.26250E+0,4.32682E-3,4.32682E+1,2.70967E+2
6.21200E+0,4.32968E-3,4.32968E+1,2.68960E+2
6.16150E+0,4.24480E-3,4.24480E+1,2.61544E+2
6.11100E+0,4.19140E-3,4.19140E+1,2.56136E+2
6.06050E+0,4.14753E-3,4.14753E+1,2.51361E+2
6.01000E+0,4.09603E-3,4.09603E+1,2.46171E+2
5.95950E+0,4.06647E-3,4.06647E+1,2.42341E+2
5.90900E+0,3.98731E-3,3.98731E+1,2.35610E+2
5.85850E+0,3.93867E-3,3.93867E+1,2.30747E+2
5.80800E+0,3.91579E-3,3.91579E+1,2.27429E+2
5.75750E+0,3.82709E-3,3.82709E+1,2.20345E+2
5.70700E+0,3.75938E-3,3.75938E+1,2.14548E+2
5.65650E+0,3.70312E-3,3.70312E+1,2.09467E+2
5.60600E+0,3.65448E-3,3.65448E+1,2.04870E+2
5.55550E+0,3.58391E-3,3.58391E+1,1.99104E+2
5.50500E+0,3.56865E-3,3.56865E+1,1.96454E+2
5.45450E+0,3.54481E-3,3.54481E+1,1.93351E+2
5.40400E+0,3.47900E-3,3.47900E+1,1.88005E+2
5.35350E+0,3.44372E-3,3.44372E+1,1.84359E+2
5.30300E+0,3.38364E-3,3.38364E+1,1.79434E+2
5.25250E+0,3.28827E-3,3.28827E+1,1.72716E+2
5.20200E+0,3.25298E-3,3.25298E+1,1.69220E+2
5.15150E+0,3.18909E-3,3.18909E+1,1.64286E+2
5.10100E+0,3.15189E-3,3.15189E+1,1.60778E+2
5.05050E+0,3.08514E-3,3.08514E+1,1.55815E+2
5.00000E+0,3.00980E-3,3.00980E+1,1.50490E+2
4.94950E+0,2.96211E-3,2.96211E+1,1.46610E+2
4.89900E+0,2.90298E-3,2.90298E+1,1.42217E+2
4.84850E+0,2.84386E-3,2.84386E+1,1.37884E+2
4.79800E+0,2.78950E-3,2.78950E+1,1.33840E+2
4.74750E+0,2.75612E-3,2.75612E+1,1.30847E+2
4.69700E+0,2.70843E-3,2.70843E+1,1.27215E+2
4.64650E+0,2.64740E-3,2.64740E+1,1.23011E+2
4.59600E+0,2.59209E-3,2.59209E+1,1.19132E+2
4.54550E+0,2.54154E-3,2.54154E+1,1.15526E+2
4.49500E+0,2.50053E-3,2.50053E+1,1.12399E+2
4.44450E+0,2.43473E-3,2.43473E+1,1.08212E+2
4.39400E+0,2.38323E-3,2.38323E+1,1.04719E+2
4.34350E+0,2.33460E-3,2.33460E+1,1.01403E+2
4.29300E+0,2.28977E-3,2.28977E+1,9.82999E+1
4.24250E+0,2.21062E-3,2.21062E+1,9.37854E+1
4.19200E+0,2.15912E-3,2.15912E+1,9.05103E+1
4.14150E+0,2.14291E-3,2.14291E+1,8.87485E+1
4.09100E+0,2.10094E-3,2.10094E+1,8.59497E+1
4.04050E+0,2.03991E-3,2.03991E+1,8.24225E+1
3.99000E+0,1.97124E-3,1.97125E+1,7.86527E+1
3.93950E+0,1.90735E-3,1.90735E+1,7.51400E+1
3.88900E+0,1.87302E-3,1.87302E+1,7.28416E+1
3.83850E+0,1.82819E-3,1.82819E+1,7.01752E+1
3.78800E+0,1.78337E-3,1.78337E+1,6.75541E+1
3.73750E+0,1.73092E-3,1.73092E+1,6.46931E+1
3.68700E+0,1.68800E-3,1.68800E+1,6.22367E+1
3.63650E+0,1.66702E-3,1.66702E+1,6.06213E+1
3.58600E+0,1.60408E-3,1.60408E+1,5.75223E+1
3.53550E+0,1.55353E-3,1.55353E+1,5.49252E+1
3.48500E+0,1.50204E-3,1.50204E+1,5.23460E+1
3.43450E+0,1.46484E-3,1.46484E+1,5.03101E+1
3.38400E+0,1.39713E-3,1.39713E+1,4.72790E+1
3.33350E+0,1.34849E-3,1.34849E+1,4.49521E+1
3.28300E+0,1.30844E-3,1.30844E+1,4.29561E+1
3.23250E+0,1.27411E-3,1.27411E+1,4.11856E+1
3.18200E+0,1.21975E-3,1.21975E+1,3.88124E+1
