Tested at The Flinders University of South Australia

Cell Name:,CP156R_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,-103.449
Jsat [Ln J vs. V] (A/m2): ,9.215E+4
Jsat [Ln J vs. V] (mA/cm2): ,9.215E+3
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.995



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,1.09024E-2,1.09024E+2,1.09024E+3
9.94950E+0,1.22919E-2,1.22919E+2,1.22298E+3
9.89900E+0,1.30758E-2,1.30758E+2,1.29438E+3
9.84850E+0,1.39694E-2,1.39694E+2,1.37578E+3
9.79800E+0,1.49670E-2,1.49670E+2,1.46646E+3
9.74750E+0,1.59826E-2,1.59826E+2,1.55791E+3
9.69700E+0,1.70641E-2,1.70641E+2,1.65470E+3
9.64650E+0,1.82066E-2,1.82066E+2,1.75630E+3
9.59600E+0,1.93720E-2,1.93720E+2,1.85894E+3
9.54550E+0,2.03676E-2,2.03676E+2,1.94419E+3
9.49500E+0,2.14043E-2,2.14043E+2,2.03234E+3
9.44450E+0,2.26069E-2,2.26069E+2,2.13510E+3
9.39400E+0,2.36406E-2,2.36406E+2,2.22080E+3
9.34350E+0,2.46992E-2,2.46992E+2,2.30777E+3
9.29300E+0,2.58083E-2,2.58083E+2,2.39837E+3
9.24250E+0,2.68717E-2,2.68717E+2,2.48362E+3
9.19200E+0,2.77939E-2,2.77939E+2,2.55481E+3
9.14150E+0,2.87457E-2,2.87457E+2,2.62778E+3
9.09100E+0,2.96717E-2,2.96717E+2,2.69745E+3
9.04050E+0,3.05557E-2,3.05557E+2,2.76239E+3
8.99000E+0,3.12910E-2,3.12910E+2,2.81306E+3
8.93950E+0,3.19967E-2,3.19967E+2,2.86035E+3
8.88900E+0,3.25956E-2,3.25956E+2,2.89743E+3
8.83850E+0,3.31306E-2,3.31306E+2,2.92825E+3
8.78800E+0,3.34730E-2,3.34730E+2,2.94161E+3
8.73750E+0,3.41463E-2,3.41463E+2,2.98353E+3
8.68700E+0,3.45354E-2,3.45354E+2,3.00009E+3
8.63650E+0,3.49607E-2,3.49607E+2,3.01939E+3
8.58600E+0,3.52535E-2,3.52535E+2,3.02687E+3
8.53550E+0,3.54939E-2,3.54938E+2,3.02958E+3
8.48500E+0,3.56131E-2,3.56131E+2,3.02177E+3
8.43450E+0,3.57428E-2,3.57428E+2,3.01472E+3
8.38400E+0,3.59192E-2,3.59192E+2,3.01146E+3
8.33350E+0,3.59726E-2,3.59726E+2,2.99778E+3
8.28300E+0,3.59745E-2,3.59745E+2,2.97977E+3
8.23250E+0,3.59964E-2,3.59964E+2,2.96341E+3
8.18200E+0,3.59259E-2,3.59259E+2,2.93945E+3
8.13150E+0,3.60384E-2,3.60384E+2,2.93046E+3
8.08100E+0,3.57723E-2,3.57723E+2,2.89076E+3
8.03050E+0,3.57084E-2,3.57084E+2,2.86757E+3
7.98000E+0,3.55291E-2,3.55291E+2,2.83523E+3
7.92950E+0,3.53727E-2,3.53727E+2,2.80488E+3
7.87900E+0,3.51591E-2,3.51591E+2,2.77019E+3
7.82850E+0,3.49131E-2,3.49131E+2,2.73317E+3
7.77800E+0,3.47529E-2,3.47529E+2,2.70308E+3
7.72750E+0,3.44286E-2,3.44286E+2,2.66047E+3
7.67700E+0,3.40767E-2,3.40767E+2,2.61607E+3
7.62650E+0,3.36924E-2,3.36924E+2,2.56955E+3
7.57600E+0,3.34873E-2,3.34873E+2,2.53700E+3
7.52550E+0,3.32394E-2,3.32394E+2,2.50143E+3
7.47500E+0,3.28073E-2,3.28073E+2,2.45235E+3
7.42450E+0,3.23029E-2,3.23029E+2,2.39833E+3
7.37400E+0,3.19281E-2,3.19281E+2,2.35438E+3
7.32300E+0,3.14245E-2,3.14245E+2,2.30122E+3
