Tested at The Flinders University of South Australia

Cell Name:,CP156W_6
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,157.729
Jsat [Ln J vs. V] (A/m2): ,3.839E+1
Jsat [Ln J vs. V] (mA/cm2): ,3.839E+0
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.985



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,3.42941E-3,3.42941E+1,3.42941E+2
9.94950E+0,3.21960E-3,3.21960E+1,3.20334E+2
9.89900E+0,3.25489E-3,3.25489E+1,3.22202E+2
9.84850E+0,3.31020E-3,3.31020E+1,3.26005E+2
9.79800E+0,3.40366E-3,3.40366E+1,3.33491E+2
9.74750E+0,3.47519E-3,3.47519E+1,3.38744E+2
9.69700E+0,3.52478E-3,3.52478E+1,3.41798E+2
9.64650E+0,3.56674E-3,3.56674E+1,3.44066E+2
9.59600E+0,3.56865E-3,3.56865E+1,3.42448E+2
9.54550E+0,3.58009E-3,3.58009E+1,3.41738E+2
9.49500E+0,3.61919E-3,3.61919E+1,3.43642E+2
9.44450E+0,3.63159E-3,3.63159E+1,3.42986E+2
9.39400E+0,3.63445E-3,3.63445E+1,3.41421E+2
9.34350E+0,3.64780E-3,3.64780E+1,3.40833E+2
9.29300E+0,3.64494E-3,3.64494E+1,3.38725E+2
9.24250E+0,3.63445E-3,3.63445E+1,3.35914E+2
9.19200E+0,3.61157E-3,3.61157E+1,3.31975E+2
9.14150E+0,3.60298E-3,3.60298E+1,3.29367E+2
9.09100E+0,3.60870E-3,3.60870E+1,3.28067E+2
9.04050E+0,3.58009E-3,3.58009E+1,3.23658E+2
8.99000E+0,3.52764E-3,3.52764E+1,3.17135E+2
8.93950E+0,3.47900E-3,3.47900E+1,3.11006E+2
8.88900E+0,3.45898E-3,3.45898E+1,3.07468E+2
8.83850E+0,3.42274E-3,3.42274E+1,3.02519E+2
8.78800E+0,3.37601E-3,3.37601E+1,2.96683E+2
8.73750E+0,3.30257E-3,3.30257E+1,2.88562E+2
8.68700E+0,3.25871E-3,3.25870E+1,2.83084E+2
8.63650E+0,3.20721E-3,3.20721E+1,2.76990E+2
8.58600E+0,3.18909E-3,3.18909E+1,2.73815E+2
8.53550E+0,3.13473E-3,3.13473E+1,2.67565E+2
8.48500E+0,3.08895E-3,3.08895E+1,2.62097E+2
8.43450E+0,3.04508E-3,3.04508E+1,2.56837E+2
8.38400E+0,2.99168E-3,2.99168E+1,2.50822E+2
8.33350E+0,2.97165E-3,2.97165E+1,2.47642E+2
8.28300E+0,2.91348E-3,2.91347E+1,2.41323E+2
8.23250E+0,2.86007E-3,2.86007E+1,2.35455E+2
8.18200E+0,2.83527E-3,2.83527E+1,2.31982E+2
8.13150E+0,2.78759E-3,2.78759E+1,2.26673E+2
8.08100E+0,2.73800E-3,2.73800E+1,2.21258E+2
