Tested at The Flinders University of South Australia

Cell Name:,CP156Q_5
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,-1181.096
Jsat [Ln J vs. V] (A/m2): ,1.269E+3
Jsat [Ln J vs. V] (mA/cm2): ,1.269E+2
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.395



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,6.61755E-3,6.61755E+1,6.61755E+2
9.94950E+0,7.00092E-3,7.00092E+1,6.96557E+2
9.89900E+0,7.30801E-3,7.30801E+1,7.23420E+2
9.84850E+0,7.56168E-3,7.56168E+1,7.44712E+2
9.79800E+0,7.77817E-3,7.77817E+1,7.62105E+2
9.74750E+0,7.98607E-3,7.98607E+1,7.78442E+2
9.69700E+0,8.19015E-3,8.19015E+1,7.94199E+2
9.64650E+0,8.32844E-3,8.32844E+1,8.03403E+2
9.59600E+0,8.44192E-3,8.44192E+1,8.10087E+2
9.54550E+0,8.58116E-3,8.58116E+1,8.19115E+2
9.49500E+0,8.72707E-3,8.72707E+1,8.28636E+2
9.44450E+0,8.81195E-3,8.81195E+1,8.32245E+2
9.39400E+0,8.91495E-3,8.91495E+1,8.37470E+2
9.34350E+0,8.99887E-3,8.99887E+1,8.40810E+2
9.29300E+0,9.05800E-3,9.05800E+1,8.41760E+2
9.24250E+0,9.13143E-3,9.13143E+1,8.43973E+2
9.19200E+0,9.20391E-3,9.20391E+1,8.46023E+2
9.14150E+0,9.29737E-3,9.29737E+1,8.49919E+2
9.09100E+0,9.33742E-3,9.33742E+1,8.48865E+2
9.04050E+0,9.38511E-3,9.38511E+1,8.48461E+2
8.99000E+0,9.45091E-3,9.45091E+1,8.49637E+2
8.93950E+0,9.41658E-3,9.41658E+1,8.41795E+2
8.88900E+0,9.48811E-3,9.48811E+1,8.43398E+2
8.83850E+0,9.47952E-3,9.47952E+1,8.37848E+2
8.78800E+0,9.56631E-3,9.56631E+1,8.40687E+2
8.73750E+0,9.64165E-3,9.64165E+1,8.42439E+2
8.68700E+0,9.70268E-3,9.70268E+1,8.42872E+2
8.63650E+0,9.70745E-3,9.70745E+1,8.38384E+2
8.58600E+0,9.72176E-3,9.72176E+1,8.34710E+2
