Tested at The Flinders University of South Australia

Cell Name:,CP156Q_1R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,15.145
Jsat [Ln J vs. V] (A/m2): ,2.131E-7
Jsat [Ln J vs. V] (mA/cm2): ,2.131E-8
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.998



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,2.58159E-1,2.58159E+3,2.58159E+4
9.94950E+0,3.08140E-1,3.08140E+3,3.06584E+4
9.89900E+0,2.84703E-1,2.84703E+3,2.81828E+4
9.84850E+0,2.43489E-1,2.43489E+3,2.39800E+4
9.79800E+0,2.01753E-1,2.01753E+3,1.97677E+4
9.74750E+0,1.67296E-1,1.67295E+3,1.63071E+4
9.69700E+0,1.41338E-1,1.41338E+3,1.37056E+4
9.64650E+0,1.22404E-1,1.22404E+3,1.18077E+4
9.59600E+0,1.07692E-1,1.07692E+3,1.03341E+4
9.54550E+0,9.57174E-2,9.57174E+2,9.13671E+3
9.49500E+0,8.60119E-2,8.60119E+2,8.16683E+3
9.44450E+0,7.79047E-2,7.79047E+2,7.35771E+3
9.39400E+0,7.08742E-2,7.08742E+2,6.65792E+3
9.34350E+0,6.48098E-2,6.48098E+2,6.05550E+3
9.29300E+0,5.94044E-2,5.94044E+2,5.52045E+3
9.24250E+0,5.46989E-2,5.46989E+2,5.05555E+3
9.19200E+0,5.06067E-2,5.06067E+2,4.65177E+3
9.14150E+0,4.70057E-2,4.70056E+2,4.29702E+3
9.09100E+0,4.38337E-2,4.38337E+2,3.98492E+3
9.04050E+0,4.10109E-2,4.10109E+2,3.70759E+3
8.99000E+0,3.85151E-2,3.85151E+2,3.46251E+3
8.93950E+0,3.62387E-2,3.62387E+2,3.23956E+3
8.88900E+0,3.42560E-2,3.42560E+2,3.04501E+3
8.83850E+0,3.25069E-2,3.25069E+2,2.87313E+3
8.78800E+0,3.08390E-2,3.08390E+2,2.71013E+3
8.73750E+0,2.93102E-2,2.93102E+2,2.56098E+3
8.68700E+0,2.79484E-2,2.79484E+2,2.42788E+3
8.63650E+0,2.67582E-2,2.67582E+2,2.31097E+3
8.58600E+0,2.55918E-2,2.55918E+2,2.19732E+3
8.53550E+0,2.45304E-2,2.45304E+2,2.09379E+3
8.48500E+0,2.36063E-2,2.36063E+2,2.00299E+3
8.43450E+0,2.27299E-2,2.27299E+2,1.91715E+3
8.38400E+0,2.19526E-2,2.19526E+2,1.84051E+3
8.33350E+0,2.12278E-2,2.12278E+2,1.76902E+3
8.28300E+0,2.05278E-2,2.05278E+2,1.70032E+3
8.23250E+0,1.99165E-2,1.99165E+2,1.63963E+3
8.18200E+0,1.93272E-2,1.93272E+2,1.58135E+3
8.13150E+0,1.87559E-2,1.87559E+2,1.52514E+3
8.08100E+0,1.82590E-2,1.82590E+2,1.47551E+3
8.03050E+0,1.78032E-2,1.78032E+2,1.42969E+3
7.98000E+0,1.73645E-2,1.73645E+2,1.38569E+3
7.92950E+0,1.69611E-2,1.69611E+2,1.34493E+3
7.87900E+0,1.65949E-2,1.65949E+2,1.30751E+3
7.82850E+0,1.62392E-2,1.62392E+2,1.27128E+3
7.77800E+0,1.59149E-2,1.59149E+2,1.23786E+3
7.72750E+0,1.56059E-2,1.56059E+2,1.20595E+3
