Tested at The Flinders University of South Australia

Cell Name:,CP156R_1
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,2.354
Jsat [Ln J vs. V] (A/m2): ,4.114E+2
Jsat [Ln J vs. V] (mA/cm2): ,4.114E+1
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.856



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
-1.00000E+0,-1.81961E-3,-1.81961E+1,1.81961E+1
-9.44500E-1,-1.57452E-3,-1.57452E+1,1.48713E+1
-8.89000E-1,-1.39237E-3,-1.39236E+1,1.23781E+1
-8.33500E-1,-1.27506E-3,-1.27506E+1,1.06277E+1
-7.78000E-1,-1.14155E-3,-1.14155E+1,8.88124E+0
-7.22000E-1,-9.92775E-4,-9.92775E+0,7.16784E+0
-6.66500E-1,-8.23975E-4,-8.23975E+0,5.49179E+0
-6.11000E-1,-6.58035E-4,-6.58035E+0,4.02060E+0
-5.55500E-1,-4.98772E-4,-4.98772E+0,2.77068E+0
-5.00000E-1,-3.46184E-4,-3.46184E+0,1.73092E+0
-4.44500E-1,-2.18391E-4,-2.18391E+0,9.70750E-1
-3.89000E-1,-1.06811E-4,-1.06811E+0,4.15497E-1
-3.33500E-1,-1.04904E-5,-1.04904E-1,3.49856E-2
-2.78000E-1,7.34329E-5,7.34329E-1,-2.04144E-1
-2.22000E-1,1.33514E-4,1.33514E+0,-2.96402E-1
-1.66500E-1,1.85013E-4,1.85013E+0,-3.08046E-1
-1.11000E-1,2.26974E-4,2.26974E+0,-2.51942E-1
-5.55000E-2,2.60353E-4,2.60353E+0,-1.44496E-1
0.00000E+0,2.86102E-4,2.86102E+0,0.00000E+0
5.55000E-2,3.11851E-4,3.11851E+0,1.73078E-1
1.11000E-1,3.36647E-4,3.36647E+0,3.73678E-1
1.66500E-1,3.59535E-4,3.59535E+0,5.98626E-1
2.22000E-1,3.89099E-4,3.89099E+0,8.63800E-1
2.78000E-1,4.24385E-4,4.24385E+0,1.17979E+0
3.33500E-1,4.75883E-4,4.75883E+0,1.58707E+0
3.89000E-1,5.68390E-4,5.68390E+0,2.21104E+0
4.44500E-1,8.59261E-4,8.59261E+0,3.81941E+0
5.00000E-1,1.35231E-3,1.35231E+1,6.76155E+0
5.55500E-1,1.59359E-3,1.59359E+1,8.85239E+0
6.11000E-1,7.92503E-4,7.92503E+0,4.84220E+0
6.66500E-1,1.39427E-3,1.39427E+1,9.29282E+0
7.22000E-1,1.38283E-3,1.38283E+1,9.98402E+0
7.78000E-1,1.10054E-3,1.10054E+1,8.56220E+0
8.33500E-1,1.51024E-2,1.51024E+2,1.25878E+2
