Tested at The Flinders University of South Australia

Cell Name:,CP156V_3
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,NaN
Jsat [Ln J vs. V] (A/m2): ,NaN
Jsat [Ln J vs. V] (mA/cm2): ,NaN
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,NaN



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
0.00000E+0,2.62260E-4,2.62260E+0,0.00000E+0
5.05000E-2,1.87874E-4,1.87874E+0,9.48763E-2
1.01000E-1,1.85967E-4,1.85966E+0,1.87826E-1
1.51500E-1,1.85967E-4,1.85966E+0,2.81739E-1
2.02000E-1,1.83106E-4,1.83106E+0,3.69873E-1
2.52500E-1,1.81198E-4,1.81198E+0,4.57525E-1
3.03000E-1,1.82152E-4,1.82152E+0,5.51920E-1
3.53500E-1,1.82152E-4,1.82152E+0,6.43907E-1
4.04000E-1,1.82152E-4,1.82152E+0,7.35893E-1
4.54500E-1,1.81198E-4,1.81198E+0,8.23545E-1
5.05000E-1,1.81198E-4,1.81198E+0,9.15050E-1
5.55500E-1,1.81198E-4,1.81198E+0,1.00656E+0
6.06000E-1,1.82152E-4,1.82152E+0,1.10384E+0
6.56500E-1,1.83106E-4,1.83106E+0,1.20209E+0
7.07000E-1,1.82152E-4,1.82152E+0,1.28781E+0
7.57500E-1,1.82152E-4,1.82152E+0,1.37980E+0
8.08000E-1,1.82152E-4,1.82152E+0,1.47179E+0
8.58500E-1,1.83106E-4,1.83106E+0,1.57196E+0
9.09000E-1,1.81198E-4,1.81198E+0,1.64709E+0
9.59500E-1,1.83106E-4,1.83106E+0,1.75690E+0
1.01000E+0,1.85967E-4,1.85966E+0,1.87826E+0
1.06050E+0,1.85013E-4,1.85013E+0,1.96206E+0
1.11100E+0,1.83106E-4,1.83106E+0,2.03430E+0
1.16150E+0,1.82152E-4,1.82152E+0,2.11569E+0
1.21200E+0,1.89781E-4,1.89781E+0,2.30015E+0
1.26250E+0,1.91689E-4,1.91688E+0,2.42007E+0
1.31300E+0,1.94550E-4,1.94550E+0,2.55444E+0
1.36350E+0,1.94550E-4,1.94550E+0,2.65268E+0
1.41400E+0,1.97411E-4,1.97411E+0,2.79139E+0
1.46450E+0,1.98364E-4,1.98364E+0,2.90505E+0
1.51500E+0,2.10762E-4,2.10762E+0,3.19304E+0
1.56550E+0,2.08855E-4,2.08855E+0,3.26962E+0
1.61600E+0,2.11716E-4,2.11716E+0,3.42133E+0
1.66650E+0,2.26974E-4,2.26974E+0,3.78253E+0
1.71700E+0,2.26974E-4,2.26974E+0,3.89715E+0
1.76750E+0,2.22206E-4,2.22206E+0,3.92749E+0
1.81800E+0,2.21252E-4,2.21252E+0,4.02237E+0
1.86850E+0,2.21252E-4,2.21252E+0,4.13410E+0
1.91900E+0,2.21252E-4,2.21252E+0,4.24583E+0
1.96950E+0,2.24113E-4,2.24113E+0,4.41392E+0
2.02000E+0,2.27928E-4,2.27928E+0,4.60415E+0
2.07050E+0,2.25067E-4,2.25067E+0,4.66001E+0
2.12100E+0,2.26974E-4,2.26974E+0,4.81413E+0
2.17150E+0,2.27928E-4,2.27928E+0,4.94946E+0
2.22200E+0,2.27928E-4,2.27928E+0,5.06456E+0
2.27250E+0,2.34604E-4,2.34604E+0,5.33137E+0
2.32300E+0,2.36511E-4,2.36511E+0,5.49416E+0
2.37350E+0,2.38419E-4,2.38419E+0,5.65887E+0
2.42400E+0,2.38419E-4,2.38419E+0,5.77927E+0
2.47450E+0,2.44141E-4,2.44141E+0,6.04126E+0
2.52550E+0,2.46048E-4,2.46048E+0,6.21394E+0
2.57600E+0,2.52724E-4,2.52724E+0,6.51016E+0
2.62650E+0,2.59399E-4,2.59399E+0,6.81313E+0
2.67700E+0,2.68936E-4,2.68936E+0,7.19942E+0
2.72750E+0,2.78473E-4,2.78473E+0,7.59535E+0
2.77800E+0,2.75612E-4,2.75612E+0,7.65650E+0
2.82850E+0,2.83241E-4,2.83241E+0,8.01148E+0
2.87900E+0,2.91824E-4,2.91824E+0,8.40162E+0
2.92950E+0,2.96593E-4,2.96593E+0,8.68868E+0
2.98000E+0,3.08037E-4,3.08037E+0,9.17950E+0
3.03050E+0,3.14712E-4,3.14712E+0,9.53736E+0
3.08100E+0,3.27110E-4,3.27110E+0,1.00783E+1
3.13150E+0,3.48091E-4,3.48091E+0,1.09005E+1
3.18200E+0,3.61443E-4,3.61443E+0,1.15011E+1
3.23250E+0,3.70026E-4,3.70026E+0,1.19611E+1
3.28300E+0,3.87192E-4,3.87192E+0,1.27115E+1
3.33350E+0,4.16756E-4,4.16756E+0,1.38926E+1
3.38400E+0,4.34875E-4,4.34875E+0,1.47162E+1
3.43450E+0,4.44412E-4,4.44412E+0,1.52633E+1
3.48500E+0,4.67300E-4,4.67300E+0,1.62854E+1
3.53550E+0,4.96864E-4,4.96864E+0,1.75666E+1
3.58600E+0,5.41687E-4,5.41687E+0,1.94249E+1
3.63650E+0,5.69344E-4,5.69344E+0,2.07042E+1
3.68700E+0,5.99861E-4,5.99861E+0,2.21169E+1
3.73750E+0,6.30379E-4,6.30379E+0,2.35604E+1
3.78800E+0,6.46591E-4,6.46591E+0,2.44929E+1
3.83850E+0,6.88553E-4,6.88553E+0,2.64301E+1
3.88900E+0,7.31468E-4,7.31468E+0,2.84468E+1
3.93950E+0,7.79152E-4,7.79152E+0,3.06947E+1
3.99000E+0,8.15392E-4,8.15391E+0,3.25341E+1
4.04050E+0,8.79288E-4,8.79288E+0,3.55276E+1
4.09100E+0,9.37462E-4,9.37462E+0,3.83516E+1
4.14150E+0,9.86099E-4,9.86099E+0,4.08393E+1
4.19200E+0,1.02806E-3,1.02806E+1,4.30963E+1
4.24250E+0,1.09482E-3,1.09482E+1,4.64477E+1
4.29300E+0,1.16444E-3,1.16444E+1,4.99892E+1
4.34350E+0,1.21117E-3,1.21117E+1,5.26070E+1
4.39400E+0,1.26553E-3,1.26553E+1,5.56072E+1
4.44450E+0,1.33991E-3,1.33991E+1,5.95524E+1
4.49500E+0,1.42098E-3,1.42097E+1,6.38728E+1
4.54550E+0,1.52779E-3,1.52779E+1,6.94455E+1
