Tested at The Flinders University of South Australia

Cell Name:,CP156V_3
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,201.789
Jsat [Ln J vs. V] (A/m2): ,3.164E+2
Jsat [Ln J vs. V] (mA/cm2): ,3.164E+1
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.983



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,1.00021E-2,1.00021E+2,1.00021E+3
9.94950E+0,1.05534E-2,1.05534E+2,1.05001E+3
9.89900E+0,1.12152E-2,1.12152E+2,1.11019E+3
9.84850E+0,1.18780E-2,1.18780E+2,1.16981E+3
9.79800E+0,1.25427E-2,1.25427E+2,1.22894E+3
9.74750E+0,1.31826E-2,1.31826E+2,1.28498E+3
9.69700E+0,1.38044E-2,1.38044E+2,1.33862E+3
9.64650E+0,1.44157E-2,1.44157E+2,1.39061E+3
9.59600E+0,1.49403E-2,1.49403E+2,1.43367E+3
9.54550E+0,1.54629E-2,1.54629E+2,1.47601E+3
9.49500E+0,1.59664E-2,1.59664E+2,1.51601E+3
9.44450E+0,1.64404E-2,1.64404E+2,1.55271E+3
9.39400E+0,1.68457E-2,1.68457E+2,1.58249E+3
9.34350E+0,1.71757E-2,1.71757E+2,1.60481E+3
9.29300E+0,1.74589E-2,1.74589E+2,1.62246E+3
9.24250E+0,1.76764E-2,1.76763E+2,1.63374E+3
9.19200E+0,1.78385E-2,1.78385E+2,1.63971E+3
9.14150E+0,1.79510E-2,1.79510E+2,1.64099E+3
9.09100E+0,1.79844E-2,1.79844E+2,1.63496E+3
9.04050E+0,1.79710E-2,1.79710E+2,1.62467E+3
8.99000E+0,1.78862E-2,1.78862E+2,1.60797E+3
8.93950E+0,1.77546E-2,1.77546E+2,1.58717E+3
8.88900E+0,1.75943E-2,1.75943E+2,1.56396E+3
8.83850E+0,1.73674E-2,1.73674E+2,1.53501E+3
8.78800E+0,1.71270E-2,1.71270E+2,1.50512E+3
