Tested at The Flinders University of South Australia

Cell Name:,CP156R_3
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,1068.413
Jsat [Ln J vs. V] (A/m2): ,6.610E+2
Jsat [Ln J vs. V] (mA/cm2): ,6.610E+1
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.867



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,6.85215E-3,6.85215E+1,6.85215E+2
9.94950E+0,7.40051E-3,7.40051E+1,7.36314E+2
9.89900E+0,7.78198E-3,7.78198E+1,7.70338E+2
9.84850E+0,8.01372E-3,8.01372E+1,7.89232E+2
9.79800E+0,8.23593E-3,8.23593E+1,8.06957E+2
9.74750E+0,8.42571E-3,8.42571E+1,8.21296E+2
9.69700E+0,8.57830E-3,8.57830E+1,8.31838E+2
9.64650E+0,8.71468E-3,8.71468E+1,8.40661E+2
9.59600E+0,8.77762E-3,8.77762E+1,8.42300E+2
9.54550E+0,8.87489E-3,8.87489E+1,8.47153E+2
9.49500E+0,8.95786E-3,8.95786E+1,8.50549E+2
9.44450E+0,8.93402E-3,8.93402E+1,8.43774E+2
9.39400E+0,9.03130E-3,9.03130E+1,8.48400E+2
9.34350E+0,9.06944E-3,9.06944E+1,8.47403E+2
9.29300E+0,9.08470E-3,9.08470E+1,8.44241E+2
9.24250E+0,9.16958E-3,9.16958E+1,8.47498E+2
9.19200E+0,9.19342E-3,9.19342E+1,8.45059E+2
9.14150E+0,9.18007E-3,9.18007E+1,8.39196E+2
9.09100E+0,9.20773E-3,9.20773E+1,8.37074E+2
9.04050E+0,9.17625E-3,9.17625E+1,8.29579E+2
8.99000E+0,9.17911E-3,9.17911E+1,8.25202E+2
8.93950E+0,9.15050E-3,9.15050E+1,8.18009E+2
8.88900E+0,9.17721E-3,9.17721E+1,8.15762E+2
8.83850E+0,9.15050E-3,9.15050E+1,8.08767E+2
8.78800E+0,9.16767E-3,9.16767E+1,8.05655E+2
8.73750E+0,9.19342E-3,9.19342E+1,8.03275E+2
8.68700E+0,9.17530E-3,9.17530E+1,7.97058E+2
8.63650E+0,9.18961E-3,9.18961E+1,7.93660E+2
8.58600E+0,9.28688E-3,9.28688E+1,7.97372E+2
8.53550E+0,9.30309E-3,9.30309E+1,7.94066E+2
8.48500E+0,9.31549E-3,9.31549E+1,7.90419E+2
8.43450E+0,9.40418E-3,9.40418E+1,7.93196E+2
8.38400E+0,9.41753E-3,9.41753E+1,7.89566E+2
8.33350E+0,9.44614E-3,9.44614E+1,7.87194E+2
8.28300E+0,9.49669E-3,9.49669E+1,7.86611E+2
8.23250E+0,9.55677E-3,9.55677E+1,7.86761E+2
8.18200E+0,9.58824E-3,9.58824E+1,7.84510E+2
8.13150E+0,9.66549E-3,9.66549E+1,7.85949E+2
8.08100E+0,9.77898E-3,9.77898E+1,7.90239E+2
